# {"t_start": 1665244641.7036936, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
32.05095415407335,100,9.015921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.42306114877206,20.627893005301296
22.117352729015757,100,11.455836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.208586900014872,12.908765829000885
15.913396553505766,100,13.780543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1318876064480525,11.781508947057715
-117.08994253700894,100,16.051119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.40432760256283,-61.68561493444611
43.012640203649454,100,18.554562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.953769268401015,22.05887093524844
-43.53545016817088,100,21.164262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.90275388623742,-23.632696281933466
28.014684963619672,100,23.839978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.919761691117332,14.09492327250234
-73.21216004005265,100,26.47447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.02505723269113,-35.18710280736151
-67.32826684914224,100,29.128412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.86334652911448,-34.46492032002776
-35.44683143749423,100,31.78869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.16851735402154,-15.278314083472692
47.80241297401693,100,217.742294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.959555782694125,20.84285719132281
35.90643774461631,100,220.131432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08896069602515,16.81747704859116
-62.656429457889175,100,222.599129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.42486150404095,-29.231567953848224
103.93834038937166,100,225.051214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.563981288862315,51.37435910050935
-42.55248011260953,100,227.486642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.098015710644024,-21.45446440196551
-42.80685341058674,100,229.918754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.38428926207234,-20.422564148514397
-4.484438450420557,100,232.350645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.55280713863539,-1.9316313117851673
25.859359433696092,100,234.777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.484877477782304,14.374481955913788
120.1924382254914,100,237.358792,0.0,0.0,-10.0,-10.0,0.0,0.0,0.0,68.19745805431319,71.9949801711782
161.5337101463486,100,239.747861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17115716025084,77.36255298609775
130.42310978733587,100,361.205147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.20655115306796,63.216558634267926
67.98752554246158,100,363.818289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5714118439711,31.416113698490484
120.98175335871416,100,366.341365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.48900716940725,63.49274618930691
73.70985048502799,100,368.860272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.825783018778825,44.88406746624916
-14.15866892653988,100,371.339347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.503181404422432,-6.655487522117448
-15.017185720534613,100,373.88914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.657232340794449,-7.359953379740164
-67.60902146253159,100,376.397043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.42928966206832,-33.17973180046327
-79.5720923336473,100,378.843849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.2907209015048,-40.28137143214251
-91.59303394028888,100,381.348714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.77558492367385,-43.81744901661503
-99.1526453473295,100,383.85144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.91304117693921,-45.23960417039029
36.69757723871979,100,507.387315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.283673249716493,15.413903989003291
-97.62600317499792,100,510.011074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.88027815108683,-48.745725023911085
61.8799572354692,100,512.548024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22248434110261,31.657472894366588
-104.57966047806909,100,515.066829,0.0,0.0,-5.0,-5.0,0.0,0.0,0.0,-45.591752972317806,-48.987907505751274
