# {"t_start": 1665108357.6771305, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-268.6939041274084,100,135.325857,0.0,-268.6939041274084,0.0,0.0
-262.0042441617422,100,136.42776,0.0,-262.0042441617422,0.0,0.0
-169.8770351451342,100,137.530831,0.0,-169.8770351451342,0.0,0.0
-208.9322922591659,100,138.623971,0.0,-208.9322922591659,0.0,0.0
-440.49962551228435,100,139.721699,0.0,-440.49962551228435,0.0,0.0
-476.8628383073324,100,169.193418,0.0,-476.8628383073324,0.0,0.0
-162.19975104661742,100,170.297327,0.0,-162.19975104661742,0.0,0.0
-247.84381767965832,100,171.393955,0.0,-247.84381767965832,0.0,0.0
-131.46432403378876,100,172.498206,0.0,-131.46432403378876,0.0,0.0
-238.47834158552035,100,173.594926,0.0,-238.47834158552035,0.0,0.0
-135.38957564126287,100,174.698594,0.0,-135.38957564126287,0.0,0.0
-238.14778973465647,100,175.800373,0.0,-238.14778973465647,0.0,0.0
-196.743754046229,100,176.906184,0.0,-196.743754046229,0.0,0.0
-159.5894435338357,100,178.011299,0.0,-159.5894435338357,0.0,0.0
-163.8477404983307,100,179.117654,0.0,-163.8477404983307,0.0,0.0
-137.06174597904328,100,208.680776,0.0,-137.06174597904328,0.0,0.0
-129.9929067170476,100,209.792454,0.0,-129.9929067170476,0.0,0.0
-203.0841185705208,100,210.895292,0.0,-203.0841185705208,0.0,0.0
-195.25341704282604,100,211.988972,0.0,-193.25341704282604,0.0,-2.0
-146.85984559615912,100,213.08362,0.0,-146.85984559615912,0.0,0.0
-182.40595209324417,100,214.179521,0.0,-182.40595209324417,0.0,0.0
-235.77660289180383,100,215.271691,0.0,-235.77660289180383,0.0,0.0
-393.5958882969116,100,216.371069,0.0,-393.5958882969116,0.0,0.0
-334.6461940042858,100,217.451236,0.0,-334.6461940042858,0.0,0.0
-168.09104747749936,100,218.543596,0.0,-168.09104747749936,0.0,0.0
-176.09068194272433,100,248.089717,0.0,-176.09068194272433,0.0,0.0
-214.0663834927414,100,249.190702,0.0,-214.0663834927414,0.0,0.0
-126.08855321845385,100,250.304319,0.0,-126.08855321845385,0.0,0.0
-160.39194604843865,100,251.408503,0.0,-160.39194604843865,0.0,0.0
-206.93537927148043,100,252.505005,0.0,-206.93537927148043,0.0,0.0
-197.10370096216764,100,253.589369,0.0,-197.10370096216764,0.0,0.0
-229.84090628845883,100,254.685446,0.0,-227.84090628845883,-2.0,0.0
-192.40405852173956,100,255.78646,0.0,-192.40405852173956,0.0,0.0
-169.74068697501477,100,256.89066,0.0,-169.74068697501477,0.0,0.0
-142.73801741640412,100,257.986719,0.0,-142.73801741640412,0.0,0.0
-187.92867026692426,100,287.592355,0.0,-187.92867026692426,0.0,0.0
-148.00751792630442,100,288.69484,0.0,-148.00751792630442,0.0,0.0
-137.28870473651168,100,289.784196,0.0,-136.28870473651168,-1.0,0.0
-174.64031924173764,100,290.874945,0.0,-174.64031924173764,0.0,0.0
-218.98304410218535,100,291.977102,0.0,-217.98304410218535,0.0,-1.0
-148.63325600415294,100,293.074335,0.0,-148.63325600415294,0.0,0.0
-329.9469743597144,100,294.167912,0.0,-323.9469743597144,-3.0,-3.0
-164.25362162791095,100,295.273227,0.0,-164.25362162791095,0.0,0.0
-171.20731043301535,100,296.376878,0.0,-171.20731043301535,0.0,0.0
-194.379640605761,100,297.461653,0.0,-194.379640605761,0.0,0.0
-177.6315931482706,100,327.069492,0.0,-177.6315931482706,0.0,0.0
-147.2615120279089,100,328.166755,0.0,-147.2615120279089,0.0,0.0
-198.9911623359956,100,329.2726,0.0,-198.9911623359956,0.0,0.0
-219.431995377776,100,330.370673,0.0,-219.431995377776,0.0,0.0
-132.0323736296953,100,331.466985,0.0,-132.0323736296953,0.0,0.0
-201.58205938279556,100,332.557958,0.0,-201.58205938279556,0.0,0.0
-127.06537036566047,100,333.668659,0.0,-127.06537036566047,0.0,0.0
-202.7785755546276,100,334.776325,0.0,-202.7785755546276,0.0,0.0
-166.16341498804726,100,335.865017,0.0,-166.16341498804726,0.0,0.0
-134.69558007532106,100,336.975136,0.0,-134.69558007532106,0.0,0.0
-123.9413589754552,100,366.367482,0.0,-123.9413589754552,0.0,0.0
-186.74897369861682,100,367.470015,0.0,-186.74897369861682,0.0,0.0
-118.28348304451207,100,368.567853,0.0,-118.28348304451207,0.0,0.0
-163.2881940626966,100,369.65741,0.0,-163.2881940626966,0.0,0.0
-169.55117511302387,100,370.758919,0.0,-169.55117511302387,0.0,0.0
-144.50570309854896,100,371.85841,0.0,-144.50570309854896,0.0,0.0
-170.01383654187623,100,372.965024,0.0,-170.01383654187623,0.0,0.0
-146.52578839127077,100,374.074009,0.0,-146.52578839127077,0.0,0.0
-153.6896113088829,100,375.182862,0.0,-153.6896113088829,0.0,0.0
-162.23188602773092,100,376.286953,0.0,-162.23188602773092,0.0,0.0
-164.89347194730166,100,405.694864,0.0,-164.89347194730166,0.0,0.0
-135.051911280274,100,406.789846,0.0,-135.051911280274,0.0,0.0
-262.8704544508206,100,407.891569,0.0,-262.8704544508206,0.0,0.0
-145.09298869644044,100,409.009774,0.0,-145.09298869644044,0.0,0.0
-158.87739110750337,100,410.112031,0.0,-158.87739110750337,0.0,0.0
-132.49774788461283,100,411.221352,0.0,-132.49774788461283,0.0,0.0
-234.05322061212996,100,412.319282,0.0,-234.05322061212996,0.0,0.0
-164.68190738007235,100,413.429782,0.0,-164.68190738007235,0.0,0.0
-162.08987919858066,100,414.534042,0.0,-162.08987919858066,0.0,0.0
-137.279072913135,100,415.635768,0.0,-137.279072913135,0.0,0.0
-185.35934608128053,100,445.829095,0.0,-185.35934608128053,0.0,0.0
-136.2863829551332,100,446.928664,0.0,-136.2863829551332,0.0,0.0
-200.72622183559193,100,448.029897,0.0,-198.72622183559193,-2.0,0.0
-171.11959417444038,100,449.132997,0.0,-171.11959417444038,0.0,0.0
-255.68739394651746,100,450.243638,0.0,-255.68739394651746,0.0,0.0
-200.54793881994232,100,451.333437,0.0,-198.54793881994232,-2.0,0.0
-124.85460206039036,100,452.433327,0.0,-124.85460206039036,0.0,0.0
-143.98601980747063,100,453.534043,0.0,-143.98601980747063,0.0,0.0
-167.06787227301368,100,454.643311,0.0,-166.06787227301368,0.0,-1.0
-225.69280057479534,100,455.746472,0.0,-225.69280057479534,0.0,0.0
-124.09597027926887,100,485.395128,0.0,-124.09597027926887,0.0,0.0
-163.99108825786965,100,486.506691,0.0,-163.99108825786965,0.0,0.0
-215.7783948631162,100,487.614523,0.0,-215.7783948631162,0.0,0.0
-191.03884171055336,100,488.722789,0.0,-189.03884171055336,0.0,-2.0
-183.79832605877283,100,489.822256,0.0,-183.79832605877283,0.0,0.0
-138.90413317527816,100,490.924595,0.0,-138.90413317527816,0.0,0.0
-178.14470423705214,100,492.028226,0.0,-178.14470423705214,0.0,0.0
-144.80114156978462,100,493.135973,0.0,-143.80114156978462,0.0,-1.0
-112.72863664388773,100,494.225646,0.0,-111.72863664388773,0.0,-1.0
-146.62665139948277,100,495.326886,0.0,-145.62665139948277,0.0,-1.0
-195.3915250371738,100,525.016056,0.0,-194.3915250371738,-1.0,0.0
-167.23978565529228,100,526.114065,0.0,-167.23978565529228,0.0,0.0
-158.50607332110764,100,527.223453,0.0,-154.50607332110764,-2.0,-2.0
-175.56086519514747,100,528.325787,0.0,-175.56086519514747,0.0,0.0
-118.18512200735066,100,529.439694,0.0,-118.18512200735066,0.0,0.0
-127.99659005613515,100,530.534806,0.0,-127.99659005613515,0.0,0.0
-173.89865351116737,100,531.640003,0.0,-173.89865351116737,0.0,0.0
-156.67598729299476,100,532.743559,0.0,-156.67598729299476,0.0,0.0
-183.4528485952215,100,533.835306,0.0,-183.4528485952215,0.0,0.0
-209.66235757444275,100,534.935037,0.0,-209.66235757444275,0.0,0.0
-182.69446964672153,100,564.676845,0.0,-177.69446964672153,-3.0,-2.0
-156.01358445672093,100,565.790417,0.0,-156.01358445672093,0.0,0.0
-212.64736259454455,100,566.898401,0.0,-212.64736259454455,0.0,0.0
-137.4920423326774,100,567.99481,0.0,-135.4920423326774,-1.0,-1.0
-124.35373428422263,100,569.105617,0.0,-124.35373428422263,0.0,0.0
-163.9657520614564,100,570.208857,0.0,-163.9657520614564,0.0,0.0
-119.19291265126996,100,571.304113,0.0,-119.19291265126996,0.0,0.0
-118.50390704826026,100,572.423573,0.0,-118.50390704826026,0.0,0.0
-225.75023271215545,100,573.511591,0.0,-225.75023271215545,0.0,0.0
-119.05436763963117,100,574.620271,0.0,-119.05436763963117,0.0,0.0
-187.81402530161932,100,604.31731,0.0,-187.81402530161932,0.0,0.0
-221.32178163277865,100,605.413381,0.0,-221.32178163277865,0.0,0.0
-204.3362519430286,100,606.510264,0.0,-204.3362519430286,0.0,0.0
-166.08362254653397,100,607.604562,0.0,-166.08362254653397,0.0,0.0
-100.47607579323203,100,608.713227,0.0,-100.47607579323203,0.0,0.0
-136.56022215913845,100,609.817491,0.0,-136.56022215913845,0.0,0.0
-150.2722554428162,100,610.914905,0.0,-150.2722554428162,0.0,0.0
-154.06521938759215,100,612.013569,0.0,-154.06521938759215,0.0,0.0
-174.46053241947558,100,613.101204,0.0,-174.46053241947558,0.0,0.0
-148.73592204304532,100,614.218874,0.0,-147.73592204304532,-1.0,0.0
-151.86257331862726,100,643.640841,0.0,-151.86257331862726,0.0,0.0
-165.93372596887093,100,644.746556,0.0,-165.93372596887093,0.0,0.0
-132.5584778374192,100,645.850861,0.0,-132.5584778374192,0.0,0.0
-113.9305539199579,100,646.952121,0.0,-113.9305539199579,0.0,0.0
-174.1999964411159,100,648.058253,0.0,-174.1999964411159,0.0,0.0
-89.37013797815376,100,649.162428,0.0,-89.37013797815376,0.0,0.0
-158.17052395621062,100,650.270008,0.0,-156.17052395621062,-2.0,0.0
-204.46681369466344,100,651.370464,0.0,-204.46681369466344,0.0,0.0
-160.76540813264867,100,652.473408,0.0,-160.76540813264867,0.0,0.0
-175.56809273083374,100,653.567554,0.0,-167.56809273083374,-4.0,-4.0
-142.98185214028567,100,683.465286,0.0,-142.98185214028567,0.0,0.0
-251.87153071434074,100,684.569292,0.0,-237.87153071434074,-8.0,-6.0
-83.99740769860382,100,685.678787,0.0,-82.99740769860382,-1.0,0.0
-146.4127484246764,100,686.790577,0.0,-146.4127484246764,0.0,0.0
-140.8131354003742,100,687.892141,0.0,-138.8131354003742,0.0,-2.0
-135.8301078800575,100,688.998065,0.0,-135.8301078800575,0.0,0.0
-87.9743977704645,100,690.097581,0.0,-87.9743977704645,0.0,0.0
-149.53429066372337,100,691.208195,0.0,-149.53429066372337,0.0,0.0
-114.93390048582202,100,692.303958,0.0,-114.93390048582202,0.0,0.0
-186.8326165029022,100,693.401989,0.0,-186.8326165029022,0.0,0.0
-157.00163153558142,100,723.008908,0.0,-157.00163153558142,0.0,0.0
-138.75811277635682,100,724.127742,0.0,-138.75811277635682,0.0,0.0
-145.85864528337473,100,725.235346,0.0,-145.85864528337473,0.0,0.0
-147.2718394889211,100,726.349747,0.0,-147.2718394889211,0.0,0.0
-171.48630156474053,100,727.453724,0.0,-171.48630156474053,0.0,0.0
-154.22527346635565,100,728.559542,0.0,-154.22527346635565,0.0,0.0
-172.84851193080135,100,729.659935,0.0,-170.84851193080135,-2.0,0.0
-172.521535631582,100,730.774002,0.0,-172.521535631582,0.0,0.0
-193.00784761943248,100,731.886577,0.0,-193.00784761943248,0.0,0.0
-156.5661630432632,100,732.987493,0.0,-156.5661630432632,0.0,0.0
-185.04183828954757,100,762.488392,0.0,-185.04183828954757,0.0,0.0
-176.49196786603525,100,763.595757,0.0,-176.49196786603525,0.0,0.0
-208.49765780390737,100,764.693388,0.0,-208.49765780390737,0.0,0.0
-165.84866696674845,100,765.790302,0.0,-165.84866696674845,0.0,0.0
-96.04345145908475,100,766.893765,0.0,-96.04345145908475,0.0,0.0
-183.13628263045794,100,768.004135,0.0,-183.13628263045794,0.0,0.0
-192.5698183365757,100,769.121157,0.0,-192.5698183365757,0.0,0.0
-144.05866467394054,100,770.228797,0.0,-144.05866467394054,0.0,0.0
-180.4203074179856,100,771.333659,0.0,-180.4203074179856,0.0,0.0
-184.33878323405443,100,772.437311,0.0,-184.33878323405443,0.0,0.0
-168.34631715408975,100,802.127818,0.0,-168.34631715408975,0.0,0.0
-177.16566329524494,100,803.23148,0.0,-175.16566329524494,-2.0,0.0
-156.27986256815137,100,804.343416,0.0,-156.27986256815137,0.0,0.0
-102.66580688920243,100,805.442679,0.0,-102.66580688920243,0.0,0.0
-132.99688751005885,100,806.566971,0.0,-130.99688751005885,-2.0,0.0
-156.1382152475924,100,807.664371,0.0,-154.1382152475924,0.0,-2.0
-141.33919113348554,100,808.769586,0.0,-141.33919113348554,0.0,0.0
-171.5670867285072,100,809.870755,0.0,-167.5670867285072,-2.0,-2.0
-144.20780146561637,100,810.969394,0.0,-144.20780146561637,0.0,0.0
-174.68106998850996,100,812.069671,0.0,-174.68106998850996,0.0,0.0
-86.16843789291069,100,842.309855,0.0,-82.16843789291069,-2.0,-2.0
-116.90513797501575,100,843.413597,0.0,-116.90513797501575,0.0,0.0
-167.94079171025396,100,844.523645,0.0,-167.94079171025396,0.0,0.0
-128.56910469617705,100,845.597163,0.0,-128.56910469617705,0.0,0.0
-114.91326528828837,100,846.700217,0.0,-114.91326528828837,0.0,0.0
-131.08700137492303,100,847.806609,0.0,-131.08700137492303,0.0,0.0
-210.151459875149,100,848.905582,0.0,-210.151459875149,0.0,0.0
-148.30520599903653,100,850.012398,0.0,-148.30520599903653,0.0,0.0
-205.43090505740147,100,851.114526,0.0,-205.43090505740147,0.0,0.0
-193.6900125042314,100,852.220751,0.0,-193.6900125042314,0.0,0.0
-210.49245782595162,100,881.734669,0.0,-210.49245782595162,0.0,0.0
-134.1772402157638,100,882.83341,0.0,-134.1772402157638,0.0,0.0
-175.66604962033753,100,883.9329,0.0,-175.66604962033753,0.0,0.0
-158.3013751929291,100,885.041101,0.0,-154.3013751929291,0.0,-4.0
-117.9938756708113,100,886.189902,0.0,-117.9938756708113,0.0,0.0
-178.78741472392608,100,887.375184,0.0,-178.78741472392608,0.0,0.0
-216.97985516382045,100,888.476306,0.0,-215.97985516382045,0.0,-1.0
-175.44226184123318,100,889.580874,0.0,-175.44226184123318,0.0,0.0
-178.21334531187398,100,890.689137,0.0,-177.21334531187398,0.0,-1.0
-105.49326098603008,100,891.780185,0.0,-105.49326098603008,0.0,0.0
-203.84994457610043,100,921.586241,0.0,-203.84994457610043,0.0,0.0
-101.57051796167117,100,922.680752,0.0,-101.57051796167117,0.0,0.0
-111.42616330570698,100,923.773511,0.0,-109.42616330570698,0.0,-2.0
-163.03099763835954,100,924.870353,0.0,-163.03099763835954,0.0,0.0
-149.70294938961266,100,925.969159,0.0,-149.70294938961266,0.0,0.0
-227.51388395066348,100,927.078042,0.0,-227.51388395066348,0.0,0.0
-245.03601598012887,100,928.183208,0.0,-245.03601598012887,0.0,0.0
-134.7973360609567,100,929.291628,0.0,-134.7973360609567,0.0,0.0
-152.0294884453204,100,930.39974,0.0,-152.0294884453204,0.0,0.0
-163.98282878222318,100,931.517648,0.0,-159.98282878222318,-4.0,0.0
-157.7722036576391,100,960.76707,0.0,-157.7722036576391,0.0,0.0
-164.8190031051876,100,961.870796,0.0,-160.8190031051876,-4.0,0.0
-178.4787664325013,100,962.984082,0.0,-178.4787664325013,0.0,0.0
-199.750976969,100,964.090409,0.0,-196.750976969,0.0,-3.0
-173.02459043878054,100,965.191207,0.0,-173.02459043878054,0.0,0.0
-165.28371397340044,100,966.292041,0.0,-161.28371397340044,0.0,-4.0
-129.0674328206732,100,967.399605,0.0,-129.0674328206732,0.0,0.0
-123.84134970191502,100,968.513499,0.0,-123.84134970191502,0.0,0.0
-120.67401963895968,100,969.620868,0.0,-116.67401963895968,0.0,-4.0
-210.92708952764025,100,970.71259,0.0,-210.92708952764025,0.0,0.0
-199.31400599206302,100,1000.971513,0.0,-199.31400599206302,0.0,0.0
-203.7993992307223,100,1002.070788,0.0,-201.7993992307223,0.0,-2.0
-151.68760454168657,100,1003.179224,0.0,-151.68760454168657,0.0,0.0
-208.02491861345462,100,1004.279908,0.0,-208.02491861345462,0.0,0.0
-122.3408531968889,100,1005.389927,0.0,-122.3408531968889,0.0,0.0
-143.55749712760561,100,1006.48499,0.0,-143.55749712760561,0.0,0.0
-130.54204071428012,100,1007.58782,0.0,-122.54204071428013,-3.0,-5.0
-159.38332654646385,100,1008.679949,0.0,-159.38332654646385,0.0,0.0
-110.53195271939552,100,1009.783125,0.0,-110.53195271939552,0.0,0.0
-112.77800349649762,100,1010.882046,0.0,-108.77800349649762,-2.0,-2.0
-139.4968373044666,100,1040.438593,0.0,-139.4968373044666,0.0,0.0
-179.75693881954183,100,1041.531826,0.0,-179.75693881954183,0.0,0.0
-210.48418900695546,100,1042.626838,0.0,-210.48418900695546,0.0,0.0
-106.87921643903704,100,1043.724482,0.0,-106.87921643903704,0.0,0.0
-172.81457485565943,100,1044.818005,0.0,-172.81457485565943,0.0,0.0
-104.81996799219634,100,1045.92723,0.0,-104.81996799219634,0.0,0.0
-176.53444149834792,100,1047.040596,0.0,-176.53444149834792,0.0,0.0
-208.39646924668088,100,1048.133308,0.0,-208.39646924668088,0.0,0.0
-184.8207398705734,100,1049.23504,0.0,-184.8207398705734,0.0,0.0
-94.33848702017231,100,1050.343206,0.0,-90.33848702017231,0.0,-4.0
-174.33281938011513,100,1080.156581,0.0,-174.33281938011513,0.0,0.0
-114.22945310484975,100,1081.273481,0.0,-114.22945310484975,0.0,0.0
-270.54163928115474,100,1082.389076,0.0,-270.54163928115474,0.0,0.0
-191.08391031404688,100,1083.478445,0.0,-191.08391031404688,0.0,0.0
-166.47760122791465,100,1084.601796,0.0,-166.47760122791465,0.0,0.0
-178.20867068271568,100,1085.736818,0.0,-178.20867068271568,0.0,0.0
-150.9909665139848,100,1086.843008,0.0,-148.9909665139848,-2.0,0.0
-209.7186919405649,100,1087.948712,0.0,-209.7186919405649,0.0,0.0
-127.26557627283032,100,1089.046976,0.0,-127.26557627283032,0.0,0.0
-206.00341886626853,100,1090.142005,0.0,-206.00341886626853,0.0,0.0
-134.64015742781,100,1119.999885,0.0,-130.64015742781,-4.0,0.0
-182.38267817656768,100,1121.095863,0.0,-182.38267817656768,0.0,0.0
-199.5765935992978,100,1122.1978,0.0,-199.5765935992978,0.0,0.0
-148.1275459426571,100,1123.296016,0.0,-148.1275459426571,0.0,0.0
-107.15971721757046,100,1124.403053,0.0,-107.15971721757046,0.0,0.0
-128.09362373946686,100,1125.502768,0.0,-127.09362373946688,-1.0,0.0
-243.26925131628735,100,1126.61331,0.0,-243.26925131628735,0.0,0.0
-227.0639672220642,100,1127.705487,0.0,-223.0639672220642,0.0,-4.0
-160.49604510274938,100,1128.805568,0.0,-160.49604510274938,0.0,0.0
-111.72377230447321,100,1129.916592,0.0,-111.72377230447321,0.0,0.0
-163.13492790379567,100,1159.481173,0.0,-163.13492790379567,0.0,0.0
-130.52887159287175,100,1160.578358,0.0,-130.52887159287175,0.0,0.0
-173.76811935610888,100,1161.682525,0.0,-173.76811935610888,0.0,0.0
-100.6055951877713,100,1162.773741,0.0,-100.6055951877713,0.0,0.0
-173.81302710404006,100,1163.871374,0.0,-173.81302710404006,0.0,0.0
-196.0599483470746,100,1164.978985,0.0,-196.0599483470746,0.0,0.0
-169.29725053907262,100,1166.088142,0.0,-169.29725053907262,0.0,0.0
-151.82807970264528,100,1167.191043,0.0,-151.82807970264528,0.0,0.0
-134.85930509650007,100,1168.292933,0.0,-134.85930509650007,0.0,0.0
-123.85470144552801,100,1169.398418,0.0,-123.85470144552801,0.0,0.0
-227.22843737364437,100,1199.037359,0.0,-227.22843737364437,0.0,0.0
-188.0914800129398,100,1200.143939,0.0,-188.0914800129398,0.0,0.0
-124.38668224833184,100,1201.243735,0.0,-124.38668224833184,0.0,0.0
-101.280638312257,100,1202.331128,0.0,-100.280638312257,0.0,-1.0
-120.00991147037107,100,1203.440174,0.0,-116.00991147037107,-4.0,0.0
-168.13959152504157,100,1204.533121,0.0,-161.13959152504157,-7.0,0.0
-134.08325259045242,100,1205.639599,0.0,-134.08325259045242,0.0,0.0
-152.89240800978288,100,1206.735197,0.0,-150.89240800978288,-2.0,0.0
-106.8130442607257,100,1207.848049,0.0,-106.8130442607257,0.0,0.0
-158.6907151698435,100,1208.948177,0.0,-158.6907151698435,0.0,0.0
-155.10908667553045,100,1239.448123,0.0,-155.10908667553045,0.0,0.0
-164.42591246656326,100,1240.547332,0.0,-164.42591246656326,0.0,0.0
-218.0627296039605,100,1241.644846,0.0,-218.0627296039605,0.0,0.0
-143.49757003311572,100,1242.755185,0.0,-141.49757003311572,0.0,-2.0
-195.24256341668382,100,1243.864037,0.0,-195.24256341668382,0.0,0.0
-131.97414228124302,100,1244.965868,0.0,-131.97414228124302,0.0,0.0
-145.53592925195903,100,1246.0717,0.0,-145.53592925195903,0.0,0.0
-136.25590873383533,100,1247.183686,0.0,-136.25590873383533,0.0,0.0
-110.5376230122837,100,1248.281008,0.0,-106.5376230122837,-2.0,-2.0
-259.62279002271686,100,1249.39126,0.0,-259.62279002271686,0.0,0.0
-164.3812496784999,100,1279.061789,0.0,-164.3812496784999,0.0,0.0
-172.39536297099792,100,1280.16423,0.0,-172.39536297099792,0.0,0.0
-171.58665338367757,100,1281.249698,0.0,-169.58665338367757,-2.0,0.0
-154.27509801324535,100,1282.355054,0.0,-154.27509801324535,0.0,0.0
-163.42024786775113,100,1283.45337,0.0,-161.42024786775113,-1.0,-1.0
-189.22925769292232,100,1284.558543,0.0,-189.22925769292232,0.0,0.0
-174.74009210202357,100,1285.659645,0.0,-174.74009210202357,0.0,0.0
-131.94320576769053,100,1286.75817,0.0,-131.94320576769053,0.0,0.0
-168.43012028810696,100,1287.857985,0.0,-166.43012028810696,0.0,-2.0
-143.555476952899,100,1288.969186,0.0,-139.555476952899,0.0,-4.0
-150.8786470527362,100,1318.835154,0.0,-150.8786470527362,0.0,0.0
-212.0855491266611,100,1319.945876,0.0,-204.0855491266611,-4.0,-4.0
-173.17672065533503,100,1321.03588,0.0,-173.17672065533503,0.0,0.0
-168.35129553294888,100,1322.134428,0.0,-168.35129553294888,0.0,0.0
-112.14440971665871,100,1323.24159,0.0,-112.14440971665871,0.0,0.0
-171.2882990439555,100,1324.344413,0.0,-170.2882990439555,-1.0,0.0
-157.96813598897492,100,1325.458473,0.0,-157.96813598897492,0.0,0.0
-144.20593664426215,100,1326.57807,0.0,-144.20593664426215,0.0,0.0
-218.3175865107869,100,1327.684683,0.0,-215.3175865107869,0.0,-3.0
-188.25515997339318,100,1328.78715,0.0,-188.25515997339318,0.0,0.0
-180.0007399900512,100,1358.76775,0.0,-180.0007399900512,0.0,0.0
-231.62927808314433,100,1359.859739,0.0,-231.62927808314433,0.0,0.0
-135.7851613009904,100,1360.946283,0.0,-135.7851613009904,0.0,0.0
-150.4101371430437,100,1362.045255,0.0,-150.4101371430437,0.0,0.0
-122.27267822576394,100,1363.155971,0.0,-122.27267822576394,0.0,0.0
-229.39633300970024,100,1364.258129,0.0,-229.39633300970024,0.0,0.0
-217.64281041606964,100,1365.357456,0.0,-217.64281041606964,0.0,0.0
-131.261826291599,100,1366.45311,0.0,-131.261826291599,0.0,0.0
-164.156100247613,100,1367.566453,0.0,-164.156100247613,0.0,0.0
-166.25037399975955,100,1368.670628,0.0,-166.25037399975955,0.0,0.0
-116.13676041470184,100,1398.403993,0.0,-116.13676041470184,0.0,0.0
-182.78702408972296,100,1399.499415,0.0,-182.78702408972296,0.0,0.0
-97.7191770592882,100,1400.610099,0.0,-97.7191770592882,0.0,0.0
-184.78546070511516,100,1401.725055,0.0,-184.78546070511516,0.0,0.0
-141.19390925860384,100,1402.820487,0.0,-141.19390925860384,0.0,0.0
-170.3159008039345,100,1403.921892,0.0,-168.3159008039345,-2.0,0.0
-186.89404810524357,100,1405.025121,0.0,-186.89404810524357,0.0,0.0
-137.1632868218284,100,1406.129817,0.0,-137.1632868218284,0.0,0.0
-156.93318077844535,100,1407.244259,0.0,-156.93318077844535,0.0,0.0
-148.46617847128556,100,1408.343473,0.0,-148.46617847128556,0.0,0.0
-198.50840187970346,100,1437.951569,0.0,-198.50840187970346,0.0,0.0
-139.34760146757532,100,1439.077391,0.0,-139.34760146757532,0.0,0.0
-175.82871290427332,100,1440.194588,0.0,-171.82871290427332,-4.0,0.0
-89.90929218847279,100,1441.307163,0.0,-89.90929218847279,0.0,0.0
-127.41660616902936,100,1442.417464,0.0,-127.41660616902936,0.0,0.0
-159.6631706116256,100,1443.522646,0.0,-159.6631706116256,0.0,0.0
-164.71485453835703,100,1444.630003,0.0,-164.71485453835703,0.0,0.0
-158.84447569144723,100,1445.74618,0.0,-148.84447569144723,-5.0,-5.0
-191.53784666029426,100,1446.864836,0.0,-191.53784666029426,0.0,0.0
-117.88613571490193,100,1447.983034,0.0,-117.88613571490193,0.0,0.0
