# {"t_start": 1665108357.551578, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-157.22887350205954,100,133.248408,0.0,-157.22887350205954,0.0,0.0
-433.18168086778167,100,134.354281,0.0,-433.18168086778167,0.0,0.0
-176.02539492078157,100,135.452572,0.0,-176.02539492078157,0.0,0.0
-213.38496042216133,100,136.553033,0.0,-213.38496042216133,0.0,0.0
-357.3841688510505,100,137.656162,0.0,-357.3841688510505,0.0,0.0
-182.96717212233256,100,138.747625,0.0,-182.96717212233256,0.0,0.0
-206.8225483627719,100,139.84832,0.0,-205.8225483627719,-1.0,0.0
-401.58529408618364,100,169.317639,0.0,-401.58529408618364,0.0,0.0
-180.81661591315327,100,170.422578,0.0,-180.81661591315327,0.0,0.0
-181.3909032459147,100,171.519383,0.0,-181.3909032459147,0.0,0.0
-348.1078255446734,100,172.624735,0.0,-348.1078255446734,0.0,0.0
-345.0105713663351,100,173.720319,0.0,-345.0105713663351,0.0,0.0
-168.8211134018199,100,174.823865,0.0,-168.8211134018199,0.0,0.0
-254.34216911851837,100,175.925712,0.0,-252.34216911851837,-2.0,0.0
-158.2719997238479,100,177.031808,0.0,-158.2719997238479,0.0,0.0
-182.63832314029253,100,178.138028,0.0,-182.63832314029253,0.0,0.0
-164.7634051423029,100,179.24187,0.0,-164.7634051423029,0.0,0.0
-270.91115001058887,100,208.806143,0.0,-270.91115001058887,0.0,0.0
-252.6839552363967,100,209.917993,0.0,-252.6839552363967,0.0,0.0
-177.824613123009,100,211.02036,0.0,-177.824613123009,0.0,0.0
-131.31220168594808,100,212.113077,0.0,-131.31220168594808,0.0,0.0
-264.6425573592427,100,213.209051,0.0,-264.6425573592427,0.0,0.0
-269.88345286455905,100,214.30504,0.0,-269.88345286455905,0.0,0.0
-351.6086194737911,100,215.398327,0.0,-351.6086194737911,0.0,0.0
-190.35700224932435,100,216.495213,0.0,-190.35700224932435,0.0,0.0
-157.06312455252657,100,217.576827,0.0,-157.06312455252657,0.0,0.0
-160.62175560983005,100,218.668679,0.0,-160.62175560983005,0.0,0.0
-139.53648039517952,100,248.215155,0.0,-139.53648039517952,0.0,0.0
-181.45021096423102,100,249.31575,0.0,-181.45021096423102,0.0,0.0
-206.0347714042015,100,250.429514,0.0,-206.0347714042015,0.0,0.0
-190.29712433382934,100,251.53382,0.0,-190.29712433382934,0.0,0.0
-165.27368555041787,100,252.630389,0.0,-165.27368555041787,0.0,0.0
-267.5926956201505,100,253.714717,0.0,-267.5926956201505,0.0,0.0
-258.85310192845185,100,254.811983,0.0,-258.85310192845185,0.0,0.0
-160.338258633402,100,255.912019,0.0,-160.338258633402,0.0,0.0
-159.0995513833917,100,257.014781,0.0,-159.0995513833917,0.0,0.0
-165.02227825837582,100,258.110874,0.0,-165.02227825837582,0.0,0.0
-233.0959884182824,100,287.717537,0.0,-233.0959884182824,0.0,0.0
-186.35329279576126,100,288.820092,0.0,-186.35329279576126,0.0,0.0
-223.63385314484825,100,289.90963,0.0,-223.63385314484825,0.0,0.0
-219.14054354520442,100,291.0004,0.0,-219.14054354520442,0.0,0.0
-165.22081206703308,100,292.102607,0.0,-165.22081206703308,0.0,0.0
-219.82288301836547,100,293.199589,0.0,-219.82288301836547,0.0,0.0
-128.00579840987467,100,294.292978,0.0,-128.00579840987467,0.0,0.0
-184.6297209264012,100,295.40003,0.0,-184.6297209264012,0.0,0.0
-224.10005416180962,100,296.500912,0.0,-224.10005416180962,0.0,0.0
-224.10775168431132,100,297.586874,0.0,-224.10775168431132,0.0,0.0
-169.772348752439,100,327.196279,0.0,-165.772348752439,-2.0,-2.0
-173.2984867792036,100,328.293293,0.0,-173.2984867792036,0.0,0.0
-142.4526336783956,100,329.397717,0.0,-142.4526336783956,0.0,0.0
-134.80650220028997,100,330.496125,0.0,-134.80650220028997,0.0,0.0
-229.23120559753082,100,331.59369,0.0,-229.23120559753082,0.0,0.0
-199.80940079696882,100,332.683254,0.0,-199.80940079696882,0.0,0.0
-169.07376997445857,100,333.793956,0.0,-169.07376997445857,0.0,0.0
-172.70948088682556,100,334.900462,0.0,-172.70948088682556,0.0,0.0
-251.4971917010472,100,335.990433,0.0,-251.4971917010472,0.0,0.0
-206.04517888046942,100,337.09949,0.0,-206.04517888046942,0.0,0.0
-177.20288460798,100,366.49144,0.0,-177.20288460798,0.0,0.0
-127.16698101125763,100,367.596849,0.0,-127.16698101125763,0.0,0.0
-203.11196385581462,100,368.693316,0.0,-203.11196385581462,0.0,0.0
-180.62871115130596,100,369.781648,0.0,-180.62871115130596,0.0,0.0
-217.49375364949861,100,370.884474,0.0,-217.49375364949861,0.0,0.0
-188.27339270994364,100,371.985087,0.0,-188.27339270994364,0.0,0.0
-218.81868291733042,100,373.0906,0.0,-218.81868291733042,0.0,0.0
-201.3249541313591,100,374.198225,0.0,-201.3249541313591,0.0,0.0
-222.22444959576384,100,375.308297,0.0,-222.22444959576384,0.0,0.0
-197.84330303712835,100,376.412357,0.0,-197.84330303712835,0.0,0.0
-154.10464759445446,100,405.821688,0.0,-154.10464759445446,0.0,0.0
-144.6910546704528,100,406.916558,0.0,-144.6910546704528,0.0,0.0
-189.55883104519984,100,408.016989,0.0,-181.55883104519984,-4.0,-4.0
-179.01294082984143,100,409.135031,0.0,-179.01294082984143,0.0,0.0
-181.69887136933093,100,410.236316,0.0,-181.69887136933093,0.0,0.0
-211.20288476337004,100,411.346938,0.0,-211.20288476337004,0.0,0.0
-159.98018741621334,100,412.444715,0.0,-159.98018741621334,0.0,0.0
-189.69868722554997,100,413.553983,0.0,-187.69868722554997,-1.0,-1.0
-154.21619502963125,100,414.660881,0.0,-154.21619502963125,0.0,0.0
-263.35632239590564,100,415.762434,0.0,-263.35632239590564,0.0,0.0
-227.86455169848202,100,445.954308,0.0,-227.86455169848202,0.0,0.0
-201.70152196132398,100,447.054113,0.0,-201.70152196132398,0.0,0.0
-191.53564500965615,100,448.156518,0.0,-191.53564500965615,0.0,0.0
-264.4630878098362,100,449.258204,0.0,-260.4630878098362,-4.0,0.0
-173.2454800806705,100,450.369248,0.0,-173.2454800806705,0.0,0.0
-158.71450487545115,100,451.459887,0.0,-158.71450487545115,0.0,0.0
-129.32775149798965,100,452.558518,0.0,-127.32775149798967,0.0,-2.0
-211.9890928757547,100,453.659267,0.0,-211.9890928757547,0.0,0.0
-122.17782677431907,100,454.768841,0.0,-118.17782677431907,-2.0,-2.0
-158.33787724782084,100,455.871903,0.0,-158.33787724782084,0.0,0.0
-197.62227206624536,100,485.51922,0.0,-197.62227206624536,0.0,0.0
-156.8480080336763,100,486.63307,0.0,-156.8480080336763,0.0,0.0
-117.05252154578402,100,487.741044,0.0,-117.05252154578402,0.0,0.0
-158.7280961871381,100,488.848366,0.0,-158.7280961871381,0.0,0.0
-248.57997806284314,100,489.947773,0.0,-248.57997806284314,0.0,0.0
-254.80365258534516,100,491.049926,0.0,-254.80365258534516,0.0,0.0
-193.6373246146239,100,492.153498,0.0,-193.6373246146239,0.0,0.0
-161.04804037266686,100,493.26117,0.0,-161.04804037266686,0.0,0.0
-167.2963837596333,100,494.352031,0.0,-167.2963837596333,0.0,0.0
-170.9398561824055,100,495.452357,0.0,-170.9398561824055,0.0,0.0
-159.328871655062,100,525.141296,0.0,-159.328871655062,0.0,0.0
-152.71988161309955,100,526.238965,0.0,-152.71988161309955,0.0,0.0
-168.87569397918298,100,527.348601,0.0,-168.87569397918298,0.0,0.0
-159.6434240301357,100,528.449938,0.0,-159.6434240301357,0.0,0.0
-161.16554774938976,100,529.56497,0.0,-161.16554774938976,0.0,0.0
-132.04819409753836,100,530.660108,0.0,-132.04819409753836,0.0,0.0
-153.8475458667067,100,531.765398,0.0,-153.8475458667067,0.0,0.0
-172.09285305751783,100,532.870256,0.0,-172.09285305751783,0.0,0.0
-182.7625841940481,100,533.960577,0.0,-182.7625841940481,0.0,0.0
-130.00034103122908,100,535.058996,0.0,-130.00034103122908,0.0,0.0
-161.2452128906068,100,564.802615,0.0,-161.2452128906068,0.0,0.0
-186.13256371511596,100,565.915853,0.0,-186.13256371511596,0.0,0.0
-164.0858369974736,100,567.023839,0.0,-164.0858369974736,0.0,0.0
-206.175778536484,100,568.120039,0.0,-206.175778536484,0.0,0.0
-127.40005697251019,100,569.230921,0.0,-127.40005697251019,0.0,0.0
-234.83336677059586,100,570.334251,0.0,-234.83336677059586,0.0,0.0
-95.70969367390704,100,571.429578,0.0,-95.70969367390704,0.0,0.0
-192.4888544509153,100,572.549044,0.0,-192.4888544509153,0.0,0.0
-88.50298688289757,100,573.638305,0.0,-88.50298688289757,0.0,0.0
-102.69099593481836,100,574.744467,0.0,-102.69099593481836,0.0,0.0
-189.0685944662884,100,604.441459,0.0,-181.0685944662884,-4.0,-4.0
-198.92924514849128,100,605.540163,0.0,-198.92924514849128,0.0,0.0
-191.78371175427264,100,606.634523,0.0,-191.78371175427264,0.0,0.0
-164.72961110831832,100,607.729943,0.0,-163.72961110831832,-1.0,0.0
-144.90821882320841,100,608.837362,0.0,-144.90821882320841,0.0,0.0
-215.17832248854978,100,609.942648,0.0,-213.17832248854978,-2.0,0.0
-139.087771228563,100,611.039276,0.0,-139.087771228563,0.0,0.0
-146.98426762038687,100,612.140312,0.0,-146.98426762038687,0.0,0.0
-135.25414759411208,100,613.22766,0.0,-135.25414759411208,0.0,0.0
-160.93500630586823,100,614.344266,0.0,-160.93500630586823,0.0,0.0
-167.9008414586032,100,643.764931,0.0,-167.9008414586032,0.0,0.0
-159.9736448393874,100,644.873219,0.0,-157.9736448393874,-1.0,-1.0
-110.69925535515083,100,645.977683,0.0,-110.69925535515083,0.0,0.0
-202.93233957459194,100,647.076144,0.0,-202.93233957459194,0.0,0.0
-104.72817960028435,100,648.183646,0.0,-104.72817960028435,0.0,0.0
-157.41066451418752,100,649.287689,0.0,-157.41066451418752,0.0,0.0
-211.33776339072764,100,650.395175,0.0,-211.33776339072764,0.0,0.0
-199.19901735560566,100,651.495918,0.0,-199.19901735560566,0.0,0.0
-110.89102330090707,100,652.600201,0.0,-110.89102330090707,0.0,0.0
-155.82411339595544,100,653.694061,0.0,-155.82411339595544,0.0,0.0
-249.26690351697593,100,683.592008,0.0,-249.26690351697593,0.0,0.0
-140.38652520788563,100,684.693536,0.0,-140.38652520788563,0.0,0.0
-117.80143355043609,100,685.805335,0.0,-116.80143355043609,0.0,-1.0
-174.3498787936996,100,686.916088,0.0,-174.3498787936996,0.0,0.0
-225.8881496600257,100,688.017286,0.0,-225.8881496600257,0.0,0.0
-144.57930562797634,100,689.12344,0.0,-144.57930562797634,0.0,0.0
-200.90962668255426,100,690.222921,0.0,-200.90962668255426,0.0,0.0
-173.9522589211982,100,691.333473,0.0,-173.9522589211982,0.0,0.0
-157.22950221689555,100,692.429474,0.0,-157.22950221689555,0.0,0.0
-229.06124624367735,100,693.527267,0.0,-229.06124624367735,0.0,0.0
-191.7616861995631,100,723.134433,0.0,-191.7616861995631,0.0,0.0
-172.2115703382227,100,724.25319,0.0,-172.2115703382227,0.0,0.0
-106.44299655181008,100,725.360647,0.0,-106.44299655181008,0.0,0.0
-158.43716232583114,100,726.475098,0.0,-158.43716232583114,0.0,0.0
-168.60055199460913,100,727.57888,0.0,-168.60055199460913,0.0,0.0
-232.67176276266073,100,728.685123,0.0,-232.67176276266073,0.0,0.0
-188.16236200481868,100,729.786461,0.0,-188.16236200481868,0.0,0.0
-207.02950615091268,100,730.898279,0.0,-206.02950615091268,-1.0,0.0
-158.11705755781728,100,732.012161,0.0,-158.11705755781728,0.0,0.0
-235.6189558728809,100,733.112804,0.0,-235.6189558728809,0.0,0.0
-113.92164127440961,100,762.613743,0.0,-113.92164127440961,0.0,0.0
-91.81624277103975,100,763.72102,0.0,-91.81624277103975,0.0,0.0
-154.49156942188978,100,764.818598,0.0,-146.49156942188978,-3.0,-5.0
-125.45720427933932,100,765.915965,0.0,-125.45720427933932,0.0,0.0
-207.96802177588395,100,767.019095,0.0,-207.96802177588395,0.0,0.0
-140.4440674069099,100,768.129473,0.0,-140.4440674069099,0.0,0.0
-166.34631994611703,100,769.246428,0.0,-166.34631994611703,0.0,0.0
-175.47520146481932,100,770.355465,0.0,-175.47520146481932,0.0,0.0
-124.29640858815941,100,771.4591,0.0,-124.29640858815941,0.0,0.0
-114.30957106281934,100,772.564114,0.0,-114.30957106281934,0.0,0.0
-147.71494271217762,100,802.251988,0.0,-147.71494271217762,0.0,0.0
-155.28063786064263,100,803.358057,0.0,-155.28063786064263,0.0,0.0
-124.71082949574847,100,804.468563,0.0,-124.71082949574847,0.0,0.0
-229.32261682810673,100,805.569286,0.0,-229.32261682810673,0.0,0.0
-180.00110726505335,100,806.692453,0.0,-180.00110726505335,0.0,0.0
-194.9930654203143,100,807.789275,0.0,-190.9930654203143,-2.0,-2.0
-132.55010232782274,100,808.894999,0.0,-132.55010232782274,0.0,0.0
-128.9884767134256,100,809.997385,0.0,-121.9884767134256,-5.0,-2.0
-198.8430328174617,100,811.09341,0.0,-198.8430328174617,0.0,0.0
-109.35546308280581,100,812.196474,0.0,-109.35546308280581,0.0,0.0
-102.9380600551092,100,842.435274,0.0,-100.9380600551092,-2.0,0.0
-113.33563139241298,100,843.539091,0.0,-113.33563139241298,0.0,0.0
-173.67472622233404,100,844.648876,0.0,-173.67472622233404,0.0,0.0
-129.59167345890296,100,845.722425,0.0,-129.59167345890296,0.0,0.0
-135.58898460930632,100,846.825755,0.0,-135.58898460930632,0.0,0.0
-193.70561853920324,100,847.9333,0.0,-193.70561853920324,0.0,0.0
-135.4575821683321,100,849.030598,0.0,-123.4575821683321,-6.0,-6.0
-142.12393642689312,100,850.136513,0.0,-142.12393642689312,0.0,0.0
-171.8833071414488,100,851.238424,0.0,-171.8833071414488,0.0,0.0
-170.47219824548696,100,852.347333,0.0,-170.47219824548696,0.0,0.0
-234.0436876373712,100,881.860087,0.0,-234.0436876373712,0.0,0.0
-181.80950760375885,100,882.958709,0.0,-181.80950760375885,0.0,0.0
-170.10485153142628,100,884.058209,0.0,-170.10485153142628,0.0,0.0
-167.32752815784505,100,885.166671,0.0,-167.32752815784505,0.0,0.0
-207.37624569784688,100,886.314882,0.0,-206.37624569784688,-1.0,0.0
-191.82865142259163,100,887.50142,0.0,-191.82865142259163,0.0,0.0
-135.15048825200978,100,888.600623,0.0,-133.15048825200978,0.0,-2.0
-172.25405822692161,100,889.70627,0.0,-172.25405822692161,0.0,0.0
-171.80942850247632,100,890.814454,0.0,-171.80942850247632,0.0,0.0
-113.60885922514532,100,891.905631,0.0,-113.60885922514532,0.0,0.0
-133.67710237268764,100,921.711699,0.0,-133.67710237268764,0.0,0.0
-165.72690619474926,100,922.806075,0.0,-165.72690619474926,0.0,0.0
-126.81128082823372,100,923.898891,0.0,-126.81128082823372,0.0,0.0
-156.19416327571994,100,924.995754,0.0,-156.19416327571994,0.0,0.0
-156.57447153814238,100,926.094338,0.0,-150.57447153814238,-3.0,-3.0
-266.5294284512902,100,927.204593,0.0,-266.5294284512902,0.0,0.0
-154.3191357493394,100,928.308457,0.0,-154.3191357493394,0.0,0.0
-232.8066502030055,100,929.417286,0.0,-232.8066502030055,0.0,0.0
-133.86991183383205,100,930.526426,0.0,-133.86991183383205,0.0,0.0
-153.89190627930378,100,931.64164,0.0,-153.89190627930378,0.0,0.0
-159.18526363476866,100,960.892462,0.0,-159.18526363476866,0.0,0.0
-203.53193992103488,100,961.99487,0.0,-201.53193992103488,-2.0,0.0
-143.3542101774816,100,963.109334,0.0,-143.3542101774816,0.0,0.0
-110.43042146825613,100,964.215593,0.0,-110.43042146825613,0.0,0.0
-123.74284333267568,100,965.316735,0.0,-123.74284333267568,0.0,0.0
-259.5374779823562,100,966.41724,0.0,-256.5374779823562,0.0,-3.0
-216.25362481258117,100,967.524814,0.0,-216.25362481258117,0.0,0.0
-134.16002860955916,100,968.638977,0.0,-134.16002860955916,0.0,0.0
-115.6778533773006,100,969.745002,0.0,-115.6778533773006,0.0,0.0
-108.8458937818555,100,970.839054,0.0,-108.8458937818555,0.0,0.0
-156.16601326289035,100,1001.096701,0.0,-156.16601326289035,0.0,0.0
-175.84595788831004,100,1002.194647,0.0,-175.84595788831004,0.0,0.0
-202.2861715125961,100,1003.304355,0.0,-194.2861715125961,-4.0,-4.0
-202.5785486531384,100,1004.405276,0.0,-202.5785486531384,0.0,0.0
-92.60766735434687,100,1005.516583,0.0,-92.60766735434687,0.0,0.0
-170.77687380900417,100,1006.610423,0.0,-170.77687380900417,0.0,0.0
-94.21950586113162,100,1007.713215,0.0,-94.21950586113162,0.0,0.0
-153.30786979098468,100,1008.806277,0.0,-153.30786979098468,0.0,0.0
-224.42215798627495,100,1009.908475,0.0,-224.42215798627495,0.0,0.0
-124.58910799837159,100,1011.007437,0.0,-124.58910799837159,0.0,0.0
-155.21409292345012,100,1040.565207,0.0,-155.21409292345012,0.0,0.0
-198.8925858464465,100,1041.657099,0.0,-198.8925858464465,0.0,0.0
-175.30463345140538,100,1042.752314,0.0,-173.30463345140538,0.0,-2.0
-196.6459683679613,100,1043.848402,0.0,-193.6459683679613,0.0,-3.0
-92.69883043599332,100,1044.943424,0.0,-92.69883043599332,0.0,0.0
-161.22454751681715,100,1046.052783,0.0,-161.22454751681715,0.0,0.0
-249.98784768367918,100,1047.16627,0.0,-249.98784768367918,0.0,0.0
-219.24817612968613,100,1048.257478,0.0,-219.24817612968613,0.0,0.0
-152.97683963006563,100,1049.360364,0.0,-152.97683963006563,0.0,0.0
-183.92961942760408,100,1050.469942,0.0,-183.92961942760408,0.0,0.0
-190.73489449511175,100,1080.281967,0.0,-190.73489449511175,0.0,0.0
-186.16072923230988,100,1081.398779,0.0,-186.16072923230988,0.0,0.0
-172.07697833778255,100,1082.513279,0.0,-172.07697833778255,0.0,0.0
-219.61865754949932,100,1083.603673,0.0,-219.61865754949932,0.0,0.0
-121.50920384297493,100,1084.727055,0.0,-121.50920384297493,0.0,0.0
-168.65568611531734,100,1085.863353,0.0,-168.65568611531734,0.0,0.0
-126.11655225272187,100,1086.968807,0.0,-118.11655225272187,-4.0,-4.0
-168.40879348636463,100,1088.074086,0.0,-168.40879348636463,0.0,0.0
-143.51892929906663,100,1089.170904,0.0,-143.51892929906663,0.0,0.0
-161.32812110648376,100,1090.266324,0.0,-161.32812110648376,0.0,0.0
-181.63178014729178,100,1120.125058,0.0,-181.63178014729178,0.0,0.0
-145.5034643692888,100,1121.221286,0.0,-141.5034643692888,-2.0,-2.0
-160.43920160456088,100,1122.321958,0.0,-160.43920160456088,0.0,0.0
-126.85848278162301,100,1123.421549,0.0,-126.85848278162301,0.0,0.0
-195.5424350620113,100,1124.527224,0.0,-195.5424350620113,0.0,0.0
-188.20255528478276,100,1125.628198,0.0,-188.20255528478276,0.0,0.0
-130.07951432632123,100,1126.737435,0.0,-130.07951432632123,0.0,0.0
-135.48805583375588,100,1127.8311,0.0,-135.48805583375588,0.0,0.0
-212.53633733877865,100,1128.931055,0.0,-210.53633733877865,0.0,-2.0
-118.27823129149046,100,1130.042152,0.0,-118.27823129149046,0.0,0.0
-134.5954143815132,100,1159.60657,0.0,-134.5954143815132,0.0,0.0
-172.84748555275155,100,1160.704878,0.0,-170.84748555275155,-2.0,0.0
-242.81909153139554,100,1161.807932,0.0,-242.81909153139554,0.0,0.0
-187.00884973667112,100,1162.897913,0.0,-187.00884973667112,0.0,0.0
-133.09791473694267,100,1163.99669,0.0,-133.09791473694267,0.0,0.0
-127.76730144796716,100,1165.104254,0.0,-127.76730144796716,0.0,0.0
-126.22289655322163,100,1166.213241,0.0,-126.22289655322163,0.0,0.0
-177.4132478673866,100,1167.31651,0.0,-173.4132478673866,0.0,-4.0
-153.16378319587506,100,1168.418389,0.0,-153.16378319587506,0.0,0.0
-153.2728523096454,100,1169.523662,0.0,-153.2728523096454,0.0,0.0
-141.22988833522348,100,1199.162938,0.0,-136.22988833522348,-3.0,-2.0
-244.19573473186847,100,1200.26912,0.0,-244.19573473186847,0.0,0.0
-216.46965495884848,100,1201.370147,0.0,-208.46965495884848,-5.0,-3.0
-60.61962287549443,100,1202.455325,0.0,-60.61962287549443,0.0,0.0
-118.03303578992261,100,1203.564363,0.0,-118.03303578992261,0.0,0.0
-195.94976566328307,100,1204.6586,0.0,-195.94976566328307,0.0,0.0
-111.64596684496163,100,1205.764842,0.0,-111.64596684496163,0.0,0.0
-149.450301209314,100,1206.859061,0.0,-149.450301209314,0.0,0.0
-165.8811478842991,100,1207.973466,0.0,-165.8811478842991,0.0,0.0
-198.85163479864522,100,1209.073241,0.0,-198.85163479864522,0.0,0.0
-174.15459276183736,100,1239.5736,0.0,-171.15459276183736,0.0,-3.0
-138.26876917012527,100,1240.67245,0.0,-138.26876917012527,0.0,0.0
-186.62836785203942,100,1241.770188,0.0,-186.62836785203942,0.0,0.0
-127.53998017185732,100,1242.880588,0.0,-127.53998017185732,0.0,0.0
-134.1701508767763,100,1243.989534,0.0,-134.1701508767763,0.0,0.0
-153.85683232680213,100,1245.091168,0.0,-153.85683232680213,0.0,0.0
-167.180766819336,100,1246.197394,0.0,-165.180766819336,0.0,-2.0
-135.2780991288117,100,1247.308902,0.0,-135.2780991288117,0.0,0.0
-100.10671258172752,100,1248.406336,0.0,-100.10671258172752,0.0,0.0
-107.2800549282236,100,1249.516273,0.0,-107.2800549282236,0.0,0.0
-175.9433970466422,100,1279.187139,0.0,-175.9433970466422,0.0,0.0
-248.29038268154116,100,1280.288232,0.0,-246.29038268154116,-2.0,0.0
-126.47526773084518,100,1281.374915,0.0,-126.47526773084518,0.0,0.0
-96.92967630185106,100,1282.47934,0.0,-96.92967630185106,0.0,0.0
-179.89346635075512,100,1283.578866,0.0,-179.89346635075512,0.0,0.0
-157.6997932967132,100,1284.683807,0.0,-157.6997932967132,0.0,0.0
-101.41563129359889,100,1285.783524,0.0,-101.41563129359889,0.0,0.0
-118.66774917403444,100,1286.883668,0.0,-118.66774917403444,0.0,0.0
-150.2111868415592,100,1287.982068,0.0,-150.2111868415592,0.0,0.0
-234.74541272871016,100,1289.0943,0.0,-229.74541272871016,0.0,-5.0
-195.28638866831125,100,1318.960578,0.0,-195.28638866831125,0.0,0.0
-212.2616846658715,100,1320.071501,0.0,-212.2616846658715,0.0,0.0
-145.1715632091039,100,1321.162501,0.0,-145.1715632091039,0.0,0.0
-147.00179744106634,100,1322.259942,0.0,-147.00179744106634,0.0,0.0
-158.7689585232216,100,1323.367024,0.0,-158.7689585232216,0.0,0.0
-102.7275022150902,100,1324.46982,0.0,-102.7275022150902,0.0,0.0
-200.90563002992724,100,1325.584843,0.0,-200.90563002992724,0.0,0.0
-95.51317537903907,100,1326.703152,0.0,-95.51317537903907,0.0,0.0
-226.11506007361115,100,1327.811253,0.0,-226.11506007361115,0.0,0.0
-111.75389918087473,100,1328.912384,0.0,-105.75389918087473,-3.0,-3.0
-154.69053938723465,100,1358.893083,0.0,-154.69053938723465,0.0,0.0
-98.21358128540327,100,1359.985265,0.0,-98.21358128540327,0.0,0.0
-109.41129301209567,100,1361.070686,0.0,-109.41129301209567,0.0,0.0
-115.34594126376982,100,1362.170795,0.0,-115.34594126376982,0.0,0.0
-213.1122370114224,100,1363.282605,0.0,-213.1122370114224,0.0,0.0
-192.38707408634673,100,1364.384878,0.0,-192.38707408634673,0.0,0.0
-133.76924018017155,100,1365.482906,0.0,-133.76924018017155,0.0,0.0
-150.5789198887879,100,1366.579529,0.0,-150.5789198887879,0.0,0.0
-122.07460294354256,100,1367.691916,0.0,-122.07460294354256,0.0,0.0
-199.3304926244446,100,1368.794839,0.0,-199.3304926244446,0.0,0.0
-142.01368338231285,100,1398.529532,0.0,-142.01368338231285,0.0,0.0
-145.07622868655022,100,1399.624588,0.0,-145.07622868655022,0.0,0.0
-192.94854872535714,100,1400.734337,0.0,-182.94854872535714,-5.0,-5.0
-182.68497225044575,100,1401.84941,0.0,-182.68497225044575,0.0,0.0
-191.03434664980858,100,1402.945997,0.0,-191.03434664980858,0.0,0.0
-146.536688040714,100,1404.047054,0.0,-146.536688040714,0.0,0.0
-149.3410006360625,100,1405.149221,0.0,-149.3410006360625,0.0,0.0
-190.42793263946558,100,1406.254889,0.0,-190.42793263946558,0.0,0.0
-139.31390513622665,100,1407.369671,0.0,-139.31390513622665,0.0,0.0
-125.04840330702564,100,1408.468868,0.0,-125.04840330702564,0.0,0.0
-121.88437358732222,100,1438.077007,0.0,-121.88437358732222,0.0,0.0
-132.3428838198859,100,1439.202953,0.0,-132.3428838198859,0.0,0.0
-215.96992588911203,100,1440.320023,0.0,-215.96992588911203,0.0,0.0
-110.89175216257173,100,1441.433124,0.0,-110.89175216257173,0.0,0.0
-175.0858064060417,100,1442.541709,0.0,-175.0858064060417,0.0,0.0
-149.48700661603982,100,1443.647715,0.0,-149.48700661603982,0.0,0.0
-116.24409333295803,100,1444.755466,0.0,-116.24409333295803,0.0,0.0
-118.64304111108957,100,1445.8716,0.0,-118.64304111108957,0.0,0.0
-165.9804544109623,100,1446.990194,0.0,-165.9804544109623,0.0,0.0
-164.31422507266134,100,1448.10972,0.0,-164.31422507266134,0.0,0.0
-152.45167392200764,100,1477.675724,0.0,-152.45167392200764,0.0,0.0
