# {"t_start": 1665108357.7072592, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-156.87709156154517,100,335.83498,0.0,-156.87709156154517,0.0,0.0
-174.75996227166723,100,336.945086,0.0,-174.75996227166723,0.0,0.0
-143.90511701984008,100,366.337229,0.0,-143.90511701984008,0.0,0.0
-160.71691966386015,100,367.441235,0.0,-160.71691966386015,0.0,0.0
-124.8348997887908,100,368.53789,0.0,-124.8348997887908,0.0,0.0
-163.86091547902487,100,369.62595,0.0,-163.86091547902487,0.0,0.0
-251.9874967893448,100,370.729118,0.0,-247.9874967893448,-2.0,-2.0
-168.18403475657607,100,371.829635,0.0,-168.18403475657607,0.0,0.0
-153.48600676512493,100,372.935091,0.0,-153.48600676512493,0.0,0.0
-220.9101616213295,100,374.043938,0.0,-220.9101616213295,0.0,0.0
-163.37648804116813,100,375.152842,0.0,-163.37648804116813,0.0,0.0
-231.00736812580521,100,376.257097,0.0,-231.00736812580521,0.0,0.0
-212.34051543674252,100,405.666074,0.0,-212.34051543674252,0.0,0.0
-154.10449872144207,100,406.761155,0.0,-150.10449872144207,-2.0,-2.0
-207.55464431276212,100,407.861588,0.0,-207.55464431276212,0.0,0.0
-240.2182824071477,100,408.979609,0.0,-236.2182824071477,-2.0,-2.0
-150.49232496445626,100,410.082224,0.0,-150.49232496445626,0.0,0.0
-164.88851417976412,100,411.190001,0.0,-164.88851417976412,0.0,0.0
-231.3362904234572,100,412.290266,0.0,-231.3362904234572,0.0,0.0
-218.29905211475327,100,413.399952,0.0,-218.29905211475327,0.0,0.0
-157.0637480424261,100,414.505261,0.0,-157.0637480424261,0.0,0.0
-212.18521657223891,100,415.60572,0.0,-212.18521657223891,0.0,0.0
-229.24205684166338,100,445.79889,0.0,-229.24205684166338,0.0,0.0
-179.35131906769385,100,446.898786,0.0,-179.35131906769385,0.0,0.0
-226.6633570358247,100,448.000957,0.0,-226.6633570358247,0.0,0.0
-173.92614486247626,100,449.103117,0.0,-173.92614486247626,0.0,0.0
-259.9677113577837,100,450.213734,0.0,-256.9677113577837,-3.0,0.0
-181.7302015570539,100,451.304706,0.0,-181.7302015570539,0.0,0.0
-128.11207881556294,100,452.40314,0.0,-128.11207881556294,0.0,0.0
-164.4224133393843,100,453.504029,0.0,-164.4224133393843,0.0,0.0
-144.68655744817258,100,454.611999,0.0,-144.68655744817258,0.0,0.0
-143.9208412798073,100,455.716476,0.0,-143.9208412798073,0.0,0.0
-137.20373962299092,100,485.364951,0.0,-137.20373962299092,0.0,0.0
-232.42439740495894,100,486.47789,0.0,-232.42439740495894,0.0,0.0
-202.70817760944095,100,487.585764,0.0,-202.70817760944095,0.0,0.0
-128.3633935881937,100,488.691655,0.0,-128.3633935881937,0.0,0.0
-100.07215070392027,100,489.792181,0.0,-99.07215070392027,0.0,-1.0
-163.6423251526758,100,490.89573,0.0,-163.6423251526758,0.0,0.0
-197.12432829589505,100,491.998215,0.0,-197.12432829589505,0.0,0.0
-193.72338177327725,100,493.105996,0.0,-193.72338177327725,0.0,0.0
-193.97364844687638,100,494.196858,0.0,-193.97364844687638,0.0,0.0
-207.95051781369867,100,495.296871,0.0,-203.95051781369867,-2.0,-2.0
-181.7758146002755,100,524.985966,0.0,-181.7758146002755,0.0,0.0
-178.06875728482615,100,526.083922,0.0,-178.06875728482615,0.0,0.0
-154.57710829931608,100,527.193325,0.0,-154.57710829931608,0.0,0.0
-177.18531267410359,100,528.294492,0.0,-177.18531267410359,0.0,0.0
-114.3441558906363,100,529.409642,0.0,-114.3441558906363,0.0,0.0
-112.75671665985803,100,530.503724,0.0,-112.75671665985803,0.0,0.0
-181.551725924091,100,531.608567,0.0,-181.551725924091,0.0,0.0
-171.92979222413217,100,532.71489,0.0,-169.92979222413217,-2.0,0.0
-133.65117746361958,100,533.80541,0.0,-133.65117746361958,0.0,0.0
-204.52419519016084,100,534.904857,0.0,-204.52419519016084,0.0,0.0
-208.8559757926954,100,564.647018,0.0,-208.8559757926954,0.0,0.0
-199.1231153693586,100,565.760432,0.0,-199.1231153693586,0.0,0.0
-179.60785517819133,100,566.868441,0.0,-175.60785517819133,-2.0,-2.0
-150.0133527891523,100,567.964661,0.0,-144.0133527891523,-3.0,-3.0
-150.4040479188327,100,569.075564,0.0,-150.4040479188327,0.0,0.0
-111.99052893271713,100,570.178864,0.0,-111.99052893271713,0.0,0.0
-159.2450005969504,100,571.272591,0.0,-159.2450005969504,0.0,0.0
-110.5933591431782,100,572.392441,0.0,-110.5933591431782,0.0,0.0
-153.73422629751494,100,573.482819,0.0,-153.73422629751494,0.0,0.0
-182.01418586464249,100,574.590401,0.0,-182.01418586464249,0.0,0.0
-102.46991012113313,100,604.287383,0.0,-102.46991012113313,0.0,0.0
-177.34792134525102,100,605.384722,0.0,-177.34792134525102,0.0,0.0
-127.43788023865051,100,606.480259,0.0,-127.43788023865051,0.0,0.0
-219.15742188212326,100,607.574606,0.0,-219.15742188212326,0.0,0.0
-156.9108220231259,100,608.683239,0.0,-156.9108220231259,0.0,0.0
-157.92678841244916,100,609.787468,0.0,-157.92678841244916,0.0,0.0
-134.2133704592543,100,610.884899,0.0,-134.2133704592543,0.0,0.0
-189.87090859100164,100,611.984782,0.0,-189.87090859100164,0.0,0.0
-122.91907827900559,100,613.072528,0.0,-122.91907827900559,0.0,0.0
-197.90684205071847,100,614.188998,0.0,-197.90684205071847,0.0,0.0
-137.7526192027095,100,643.610682,0.0,-137.7526192027095,0.0,0.0
-200.22425088983155,100,644.717973,0.0,-196.22425088983155,-4.0,0.0
-167.7993294752802,100,645.821867,0.0,-167.7993294752802,0.0,0.0
-225.46812537780977,100,646.92204,0.0,-221.46812537780977,0.0,-4.0
-145.13895808384873,100,648.028129,0.0,-145.13895808384873,0.0,0.0
-142.63974593421585,100,649.132272,0.0,-142.63974593421585,0.0,0.0
-119.6013368199477,100,650.239989,0.0,-119.6013368199477,0.0,0.0
-181.77409142696268,100,651.340456,0.0,-181.77409142696268,0.0,0.0
-146.04117871502294,100,652.4446,0.0,-146.04117871502294,0.0,0.0
-151.8867504245087,100,653.538679,0.0,-151.8867504245087,0.0,0.0
-129.23057259185435,100,683.436456,0.0,-129.23057259185435,0.0,0.0
-79.82861281389778,100,684.539319,0.0,-79.82861281389778,0.0,0.0
-141.98143678211014,100,685.649963,0.0,-141.98143678211014,0.0,0.0
-171.92137117428922,100,686.76064,0.0,-171.92137117428922,0.0,0.0
-223.24598722973104,100,687.862133,0.0,-223.24598722973104,0.0,0.0
-212.69333453999846,100,688.96664,0.0,-208.69333453999846,-2.0,-2.0
-166.76632049536553,100,690.067542,0.0,-166.76632049536553,0.0,0.0
-151.47973697491523,100,691.177991,0.0,-151.47973697491523,0.0,0.0
-167.05183238078956,100,692.274121,0.0,-167.05183238078956,0.0,0.0
-173.75466715163077,100,693.372029,0.0,-173.75466715163077,0.0,0.0
-103.48494263252758,100,722.978874,0.0,-103.48494263252758,0.0,0.0
-152.11589297407576,100,724.097509,0.0,-148.11589297407576,-2.0,-2.0
-156.54627803266357,100,725.205278,0.0,-155.54627803266357,0.0,-1.0
-283.7017364389148,100,726.319693,0.0,-283.7017364389148,0.0,0.0
-162.44820311122209,100,727.422599,0.0,-162.44820311122209,0.0,0.0
-118.0121671287879,100,728.529674,0.0,-118.0121671287879,0.0,0.0
-146.64671468871737,100,729.631055,0.0,-146.64671468871737,0.0,0.0
-158.01069214372666,100,730.744007,0.0,-158.01069214372666,0.0,0.0
-184.89640503641334,100,731.856505,0.0,-184.89640503641334,0.0,0.0
-176.10701444807853,100,732.957519,0.0,-176.10701444807853,0.0,0.0
-130.83615876981048,100,762.458367,0.0,-128.83615876981048,-2.0,0.0
-111.71451783538193,100,763.565757,0.0,-111.71451783538193,0.0,0.0
-156.64071746021511,100,764.663095,0.0,-156.64071746021511,0.0,0.0
-191.62800985272864,100,765.759236,0.0,-191.62800985272864,0.0,0.0
-97.3903505205654,100,766.862355,0.0,-97.3903505205654,0.0,0.0
-128.1106115432072,100,767.974091,0.0,-128.1106115432072,0.0,0.0
-127.98755162833187,100,769.091182,0.0,-125.98755162833187,-2.0,0.0
-210.60248184975913,100,770.199967,0.0,-210.60248184975913,0.0,0.0
-108.04525072488227,100,771.304874,0.0,-108.04525072488227,0.0,0.0
-157.1851933025158,100,772.408585,0.0,-157.1851933025158,0.0,0.0
-108.20077480474822,100,802.097807,0.0,-108.20077480474822,0.0,0.0
-131.59836747994444,100,803.202652,0.0,-131.59836747994444,0.0,0.0
-178.98342309009712,100,804.313319,0.0,-170.98342309009712,-4.0,-4.0
-169.3599823005623,100,805.413954,0.0,-169.3599823005623,0.0,0.0
-152.3664418594785,100,806.537064,0.0,-152.3664418594785,0.0,0.0
-155.04795604666072,100,807.634122,0.0,-155.04795604666072,0.0,0.0
-92.53090651982765,100,808.738202,0.0,-92.53090651982765,0.0,0.0
-103.15663086459614,100,809.841985,0.0,-103.15663086459614,0.0,0.0
-124.23867426850427,100,810.939195,0.0,-124.23867426850427,0.0,0.0
-144.8604209058582,100,812.039695,0.0,-144.8604209058582,0.0,0.0
-224.90260294788803,100,842.279842,0.0,-220.90260294788803,-2.0,-2.0
-136.07869264495673,100,843.383498,0.0,-136.07869264495673,0.0,0.0
-148.4419137914815,100,844.494018,0.0,-148.4419137914815,0.0,0.0
-180.30448246607952,100,845.567178,0.0,-180.30448246607952,0.0,0.0
-235.12946714038722,100,846.670206,0.0,-232.12946714038722,0.0,-3.0
-188.52594730373326,100,847.777856,0.0,-188.52594730373326,0.0,0.0
-166.53127412006057,100,848.875536,0.0,-166.53127412006057,0.0,0.0
-169.3568130055733,100,849.982296,0.0,-169.3568130055733,0.0,0.0
-165.49417316624215,100,851.084471,0.0,-165.49417316624215,0.0,0.0
-131.4009116587088,100,852.192057,0.0,-127.4009116587088,-2.0,-2.0
-157.33343264476252,100,881.704573,0.0,-157.33343264476252,0.0,0.0
-121.77601101447748,100,882.803546,0.0,-121.77601101447748,0.0,0.0
-116.34074888999432,100,883.902291,0.0,-114.34074888999432,0.0,-2.0
-153.8215623416645,100,885.00987,0.0,-153.8215623416645,0.0,0.0
-142.65176699348712,100,886.159581,0.0,-142.65176699348712,0.0,0.0
-157.05051195584332,100,887.346032,0.0,-157.05051195584332,0.0,0.0
-119.14716897270917,100,888.446319,0.0,-119.14716897270917,0.0,0.0
-114.92810932820414,100,889.549832,0.0,-112.92810932820414,-2.0,0.0
-210.62262609777667,100,890.659194,0.0,-210.62262609777667,0.0,0.0
-143.9679763870901,100,891.750272,0.0,-142.9679763870901,0.0,-1.0
-163.66202846768732,100,921.556173,0.0,-163.66202846768732,0.0,0.0
-208.6046663720083,100,922.650712,0.0,-208.6046663720083,0.0,0.0
-137.1231375391098,100,923.74231,0.0,-137.1231375391098,0.0,0.0
-90.32649280657594,100,924.840332,0.0,-90.32649280657594,0.0,0.0
-143.17542074546648,100,925.93911,0.0,-143.17542074546648,0.0,0.0
-196.13748411422213,100,927.049281,0.0,-196.13748411422213,0.0,0.0
-159.37557833896767,100,928.15303,0.0,-159.37557833896767,0.0,0.0
-115.84921956290036,100,929.260414,0.0,-115.84921956290036,0.0,0.0
-152.1960996230998,100,930.371045,0.0,-152.1960996230998,0.0,0.0
-125.64881217164029,100,931.487581,0.0,-123.64881217164029,0.0,-2.0
-120.27357078850548,100,960.737056,0.0,-120.27357078850548,0.0,0.0
-162.99680042309737,100,961.840574,0.0,-162.99680042309737,0.0,0.0
-106.48955478940748,100,962.953954,0.0,-106.48955478940748,0.0,0.0
-141.27477723648136,100,964.06034,0.0,-141.27477723648136,0.0,0.0
-95.25072946790426,100,965.161114,0.0,-93.25072946790426,0.0,-2.0
-156.63928588954872,100,966.260571,0.0,-156.63928588954872,0.0,0.0
-103.36704845304351,100,967.369333,0.0,-103.36704845304351,0.0,0.0
-175.87360583822107,100,968.483411,0.0,-171.87360583822107,-2.0,-2.0
-244.58302858573404,100,969.590971,0.0,-244.58302858573404,0.0,0.0
-152.5911016220639,100,970.683944,0.0,-152.5911016220639,0.0,0.0
-175.02933318615368,100,1000.941385,0.0,-175.02933318615368,0.0,0.0
-114.65725967625306,100,1002.040773,0.0,-103.65725967625306,-6.0,-5.0
-114.97051185543307,100,1003.149121,0.0,-114.97051185543307,0.0,0.0
-132.7678965889731,100,1004.249979,0.0,-132.7678965889731,0.0,0.0
-145.5719721192464,100,1005.361036,0.0,-145.5719721192464,0.0,0.0
-134.41664688073413,100,1006.453381,0.0,-134.41664688073413,0.0,0.0
-147.42264485067355,100,1007.556611,0.0,-147.42264485067355,0.0,0.0
-194.6880333956646,100,1008.650879,0.0,-194.6880333956646,0.0,0.0
-189.07745564614845,100,1009.753112,0.0,-184.07745564614845,-5.0,0.0
-178.2934071066795,100,1010.851762,0.0,-178.2934071066795,0.0,0.0
-118.97036304959923,100,1040.40993,0.0,-118.97036304959923,0.0,0.0
-94.62536826405272,100,1041.501651,0.0,-94.62536826405272,0.0,0.0
-133.35966134539285,100,1042.596982,0.0,-133.35966134539285,0.0,0.0
-192.1834462971645,100,1043.694265,0.0,-192.1834462971645,0.0,0.0
-105.0361580284816,100,1044.788025,0.0,-105.0361580284816,0.0,0.0
-139.15548788152967,100,1045.895994,0.0,-139.15548788152967,0.0,0.0
-106.07483885219878,100,1047.010595,0.0,-106.07483885219878,0.0,0.0
-137.58514031207235,100,1048.103284,0.0,-137.58514031207235,0.0,0.0
-121.04237912845807,100,1049.204853,0.0,-121.04237912845807,0.0,0.0
-117.33371599926502,100,1050.314281,0.0,-117.33371599926502,0.0,0.0
-130.82798598764637,100,1080.127873,0.0,-130.82798598764637,0.0,0.0
-140.06270336278504,100,1081.242075,0.0,-140.06270336278504,0.0,0.0
-119.6558540420723,100,1082.359073,0.0,-119.6558540420723,0.0,0.0
-129.17190213891163,100,1083.448666,0.0,-129.17190213891163,0.0,0.0
-150.68494642046548,100,1084.571422,0.0,-148.68494642046548,0.0,-2.0
-176.11209233758447,100,1085.70665,0.0,-176.11209233758447,0.0,0.0
-107.55592967348397,100,1086.814433,0.0,-107.55592967348397,0.0,0.0
-175.99736146189284,100,1087.918694,0.0,-175.99736146189284,0.0,0.0
-174.81587024554437,100,1089.016742,0.0,-174.81587024554437,0.0,0.0
-152.23370032755165,100,1090.111996,0.0,-150.23370032755165,-2.0,0.0
-185.86066630331408,100,1119.969686,0.0,-185.86066630331408,0.0,0.0
-137.74046732781545,100,1121.065882,0.0,-137.74046732781545,0.0,0.0
-122.88380438459569,100,1122.167793,0.0,-122.88380438459569,0.0,0.0
-119.34404074420296,100,1123.265015,0.0,-119.34404074420296,0.0,0.0
-143.19690461260296,100,1124.37308,0.0,-141.19690461260296,0.0,-2.0
-121.62580465004059,100,1125.472723,0.0,-121.62580465004059,0.0,0.0
-267.61715092775967,100,1126.583315,0.0,-267.61715092775967,0.0,0.0
-173.07676560526554,100,1127.674251,0.0,-173.07676560526554,0.0,0.0
-133.94003572063025,100,1128.775529,0.0,-133.94003572063025,0.0,0.0
-197.69573554560415,100,1129.886758,0.0,-197.69573554560415,0.0,0.0
-121.61351146417995,100,1159.449473,0.0,-115.61351146417995,0.0,-6.0
-128.98489461092805,100,1160.54943,0.0,-128.98489461092805,0.0,0.0
-113.36840370373756,100,1161.652445,0.0,-113.36840370373756,0.0,0.0
-174.51135867102917,100,1162.743698,0.0,-164.51135867102917,-6.0,-4.0
-123.98846464800141,100,1163.841192,0.0,-123.98846464800141,0.0,0.0
-122.74389944463134,100,1164.948987,0.0,-122.74389944463134,0.0,0.0
-128.1080776637105,100,1166.057999,0.0,-128.1080776637105,0.0,0.0
-125.1678527849407,100,1167.159666,0.0,-125.1678527849407,0.0,0.0
-85.04070167549128,100,1168.262954,0.0,-81.04070167549128,-2.0,-2.0
-234.18189142075113,100,1169.368435,0.0,-234.18189142075113,0.0,0.0
-140.89385535866003,100,1199.00738,0.0,-140.89385535866003,0.0,0.0
-106.06020112690135,100,1200.113844,0.0,-106.06020112690135,0.0,0.0
-144.1899671145767,100,1201.214778,0.0,-142.1899671145767,0.0,-2.0
-125.7633107236774,100,1202.301255,0.0,-123.7633107236774,-1.0,-1.0
-116.69485404263962,100,1203.410505,0.0,-116.69485404263962,0.0,0.0
-111.6052226475173,100,1204.503093,0.0,-109.6052226475173,0.0,-2.0
-134.76411129370072,100,1205.609407,0.0,-134.76411129370072,0.0,0.0
-154.31040545499053,100,1206.705255,0.0,-154.31040545499053,0.0,0.0
-124.36954200928207,100,1207.818037,0.0,-124.36954200928207,0.0,0.0
-192.59256649376326,100,1208.91806,0.0,-192.59256649376326,0.0,0.0
-147.04853201885004,100,1239.416812,0.0,-147.04853201885004,0.0,0.0
-88.76663283298278,100,1240.516056,0.0,-88.76663283298278,0.0,0.0
-152.85214606530002,100,1241.614571,0.0,-152.85214606530002,0.0,0.0
-164.24484538762079,100,1242.725158,0.0,-162.24484538762079,0.0,-2.0
-173.89554956658958,100,1243.832731,0.0,-173.89554956658958,0.0,0.0
-127.00928110069358,100,1244.93455,0.0,-127.00928110069358,0.0,0.0
-242.7318400408203,100,1246.040767,0.0,-240.7318400408203,-2.0,0.0
-106.0117320870865,100,1247.153611,0.0,-106.0117320870865,0.0,0.0
-92.54780259940078,100,1248.25212,0.0,-92.54780259940078,0.0,0.0
-172.6291812786038,100,1249.361149,0.0,-172.6291812786038,0.0,0.0
-201.7383084609269,100,1279.031601,0.0,-199.7383084609269,-2.0,0.0
-131.92847508424333,100,1280.134223,0.0,-131.92847508424333,0.0,0.0
-110.82539946324034,100,1281.219584,0.0,-110.82539946324034,0.0,0.0
-180.01803703065428,100,1282.324611,0.0,-180.01803703065428,0.0,0.0
-79.8814254656089,100,1283.423475,0.0,-79.8814254656089,0.0,0.0
-163.66924599601646,100,1284.528443,0.0,-163.66924599601646,0.0,0.0
-112.73206993897992,100,1285.629429,0.0,-112.73206993897992,0.0,0.0
-162.41835505116046,100,1286.728122,0.0,-162.41835505116046,0.0,0.0
-197.96018951941844,100,1287.828055,0.0,-197.96018951941844,0.0,0.0
-166.3223821360818,100,1288.939117,0.0,-166.3223821360818,0.0,0.0
-185.11941724866472,100,1318.803977,0.0,-185.11941724866472,0.0,0.0
-141.63808000126403,100,1319.91588,0.0,-141.63808000126403,0.0,0.0
-132.00431134426697,100,1321.007243,0.0,-132.00431134426697,0.0,0.0
-136.54956761577364,100,1322.104681,0.0,-136.54956761577364,0.0,0.0
-110.34863968253325,100,1323.211561,0.0,-110.34863968253325,0.0,0.0
-133.56821560825165,100,1324.314432,0.0,-133.56821560825165,0.0,0.0
-145.08285480729992,100,1325.429665,0.0,-143.08285480729992,-2.0,0.0
-137.17480559818762,100,1326.547942,0.0,-137.17480559818762,0.0,0.0
-165.80204109252375,100,1327.655795,0.0,-165.80204109252375,0.0,0.0
-163.3077470213892,100,1328.757258,0.0,-163.3077470213892,0.0,0.0
-102.88478787260958,100,1358.737811,0.0,-102.88478787260958,0.0,0.0
-149.21283846205435,100,1359.82974,0.0,-149.21283846205435,0.0,0.0
-99.31510267056515,100,1360.916479,0.0,-99.31510267056515,0.0,0.0
-134.87511227572162,100,1362.014133,0.0,-133.87511227572162,-1.0,0.0
-187.75266691102925,100,1363.127149,0.0,-187.75266691102925,0.0,0.0
-103.28874009860095,100,1364.229254,0.0,-103.28874009860095,0.0,0.0
-122.97141212020085,100,1365.326384,0.0,-122.97141212020085,0.0,0.0
-115.01838269439214,100,1366.42434,0.0,-115.01838269439214,0.0,0.0
-176.82125468931326,100,1367.536422,0.0,-176.82125468931326,0.0,0.0
-77.0917819375732,100,1368.640648,0.0,-77.0917819375732,0.0,0.0
-210.09506614182746,100,1398.374098,0.0,-210.09506614182746,0.0,0.0
-116.40498028846437,100,1399.470497,0.0,-115.40498028846437,-1.0,0.0
-161.03664684091905,100,1400.57982,0.0,-161.03664684091905,0.0,0.0
-143.24713698588758,100,1401.693856,0.0,-143.24713698588758,0.0,0.0
-116.13021141546302,100,1402.790423,0.0,-106.13021141546302,-5.0,-5.0
-127.02990613582044,100,1403.891819,0.0,-127.02990613582044,0.0,0.0
-152.08142353400686,100,1404.995044,0.0,-152.08142353400686,0.0,0.0
-147.47285520579672,100,1406.098411,0.0,-147.47285520579672,0.0,0.0
-141.20352037574784,100,1407.214349,0.0,-138.20352037574784,0.0,-3.0
-124.74264139610223,100,1408.31232,0.0,-124.74264139610223,0.0,0.0
-148.11858457481793,100,1437.921422,0.0,-148.11858457481793,0.0,0.0
-126.83442699510763,100,1439.047416,0.0,-126.83442699510763,0.0,0.0
-125.21075391265225,100,1440.164591,0.0,-125.21075391265225,0.0,0.0
-227.20757392595598,100,1441.276279,0.0,-227.20757392595598,0.0,0.0
-95.09455707566892,100,1442.387517,0.0,-95.09455707566892,0.0,0.0
-157.47361089953998,100,1443.491293,0.0,-157.47361089953998,0.0,0.0
-141.42147360444247,100,1444.601267,0.0,-141.42147360444247,0.0,0.0
-151.96161454372097,100,1445.717417,0.0,-151.96161454372097,0.0,0.0
-190.1680496602727,100,1446.834866,0.0,-190.1680496602727,0.0,0.0
-168.75775637577507,100,1447.954267,0.0,-168.75775637577507,0.0,0.0
