# {"t_start": 1665108357.5901182, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-178.7511530013543,100,254.773489,0.0,-178.7511530013543,0.0,0.0
-199.56720213182575,100,255.873478,0.0,-199.56720213182575,0.0,0.0
-205.1280596183437,100,256.977652,0.0,-205.1280596183437,0.0,0.0
-285.1190915624798,100,258.073459,0.0,-285.1190915624798,0.0,0.0
-220.04216933378885,100,287.679138,0.0,-220.04216933378885,0.0,0.0
-130.9953041536174,100,288.781779,0.0,-128.9953041536174,0.0,-2.0
-211.813404236408,100,289.871076,0.0,-211.813404236408,0.0,0.0
-180.75180396899248,100,290.961869,0.0,-180.75180396899248,0.0,0.0
-237.8339655439,100,292.063896,0.0,-237.8339655439,0.0,0.0
-227.92002797201064,100,293.161049,0.0,-227.92002797201064,0.0,0.0
-192.08251473888882,100,294.253288,0.0,-192.08251473888882,0.0,0.0
-150.31171093916362,100,295.361332,0.0,-150.31171093916362,0.0,0.0
-294.13018320912397,100,296.462604,0.0,-294.13018320912397,0.0,0.0
-184.4245798642203,100,297.547091,0.0,-184.4245798642203,0.0,0.0
-179.235150527754,100,327.156457,0.0,-179.235150527754,0.0,0.0
-172.74360892641624,100,328.254605,0.0,-172.74360892641624,0.0,0.0
-140.24516814219015,100,329.359321,0.0,-140.24516814219015,0.0,0.0
-218.33596077204734,100,330.457611,0.0,-218.33596077204734,0.0,0.0
-133.07032852476456,100,331.555087,0.0,-133.07032852476456,0.0,0.0
-155.3641737523239,100,332.644745,0.0,-155.3641737523239,0.0,0.0
-192.99921545640615,100,333.755445,0.0,-192.99921545640615,0.0,0.0
-195.31274004459016,100,334.863092,0.0,-195.31274004459016,0.0,0.0
-272.42818576070925,100,335.951955,0.0,-272.42818576070925,0.0,0.0
-177.80919427181723,100,337.06209,0.0,-177.80919427181723,0.0,0.0
-188.09760467597528,100,366.452886,0.0,-188.09760467597528,0.0,0.0
-170.64139840008934,100,367.558403,0.0,-170.64139840008934,0.0,0.0
-185.39272528689986,100,368.653554,0.0,-185.39272528689986,0.0,0.0
-141.82546149193956,100,369.744371,0.0,-141.82546149193956,0.0,0.0
-193.44959121202646,100,370.845934,0.0,-193.44959121202646,0.0,0.0
-189.19844663104533,100,371.946547,0.0,-189.19844663104533,0.0,0.0
-138.81675543383963,100,373.05206,0.0,-138.81675543383963,0.0,0.0
-198.42222027711423,100,374.160603,0.0,-198.42222027711423,0.0,0.0
-203.17940643105433,100,375.269813,0.0,-203.17940643105433,0.0,0.0
-181.02533362034393,100,376.373921,0.0,-181.02533362034393,0.0,0.0
-236.26603445749188,100,405.781841,0.0,-236.26603445749188,0.0,0.0
-182.4259997407664,100,406.878166,0.0,-182.4259997407664,0.0,0.0
-105.67638532056475,100,407.978383,0.0,-105.67638532056475,0.0,0.0
-154.29090169775253,100,409.096492,0.0,-154.29090169775253,0.0,0.0
-159.22590984351973,100,410.198937,0.0,-159.22590984351973,0.0,0.0
-151.09405434055714,100,411.308277,0.0,-151.09405434055714,0.0,0.0
-187.29017245693854,100,412.407317,0.0,-187.29017245693854,0.0,0.0
-202.8327658076648,100,413.516741,0.0,-202.8327658076648,0.0,0.0
-193.4655039049461,100,414.622185,0.0,-193.4655039049461,0.0,0.0
-139.85185007716737,100,415.72273,0.0,-133.85185007716737,-3.0,-3.0
-148.29610162779863,100,445.915865,0.0,-148.29610162779863,0.0,0.0
-81.20639629076439,100,447.015817,0.0,-81.20639629076439,0.0,0.0
-135.93369101111222,100,448.118137,0.0,-135.93369101111222,0.0,0.0
-205.70138509014137,100,449.219662,0.0,-205.70138509014137,0.0,0.0
-146.24225126202845,100,450.330695,0.0,-146.24225126202845,0.0,0.0
-152.93967299048305,100,451.421471,0.0,-150.93967299048305,-1.0,-1.0
-245.8250112088828,100,452.519991,0.0,-245.8250112088828,0.0,0.0
-141.33849961406054,100,453.620642,0.0,-141.33849961406054,0.0,0.0
-211.95974989320518,100,454.730301,0.0,-211.95974989320518,0.0,0.0
-205.79745648744156,100,455.833429,0.0,-205.79745648744156,0.0,0.0
-136.07638408041254,100,485.481809,0.0,-136.07638408041254,0.0,0.0
-160.0262883422755,100,486.594563,0.0,-160.0262883422755,0.0,0.0
-196.59458639564622,100,487.702514,0.0,-196.59458639564622,0.0,0.0
-149.3081052813737,100,488.809804,0.0,-149.3081052813737,0.0,0.0
-110.3251662841117,100,489.909395,0.0,-110.3251662841117,0.0,0.0
-127.5027225963156,100,491.012623,0.0,-127.5027225963156,0.0,0.0
-236.18435870073043,100,492.113931,0.0,-236.18435870073043,0.0,0.0
-189.4669024967169,100,493.222544,0.0,-189.4669024967169,0.0,0.0
-195.7045599466463,100,494.312432,0.0,-195.7045599466463,0.0,0.0
-185.61131642846192,100,495.412611,0.0,-185.61131642846192,0.0,0.0
-132.59404069422507,100,525.102728,0.0,-132.59404069422507,0.0,0.0
-159.95911884054223,100,526.200803,0.0,-159.95911884054223,0.0,0.0
-182.3983338897816,100,527.310157,0.0,-182.3983338897816,0.0,0.0
-161.91306412134378,100,528.412734,0.0,-159.91306412134378,0.0,-2.0
-187.03764596345195,100,529.526541,0.0,-187.03764596345195,0.0,0.0
-187.451581825061,100,530.621632,0.0,-187.451581825061,0.0,0.0
-129.1268990388042,100,531.726943,0.0,-129.1268990388042,0.0,0.0
-147.21351683402963,100,532.831588,0.0,-147.21351683402963,0.0,0.0
-153.0570086014236,100,533.920908,0.0,-153.0570086014236,0.0,0.0
-128.00249531522718,100,535.021729,0.0,-128.00249531522718,0.0,0.0
-226.96570123210074,100,564.763871,0.0,-224.96570123210074,-1.0,-1.0
-268.03420550165714,100,565.876159,0.0,-267.03420550165714,-1.0,0.0
-183.88902703336123,100,566.984128,0.0,-183.88902703336123,0.0,0.0
-112.64190668508633,100,568.081645,0.0,-112.64190668508633,0.0,0.0
-162.3392116032706,100,569.192425,0.0,-162.3392116032706,0.0,0.0
-175.97797151827368,100,570.295692,0.0,-175.97797151827368,0.0,0.0
-122.74534820912244,100,571.391067,0.0,-118.74534820912244,-2.0,-2.0
-115.6990749655122,100,572.510533,0.0,-115.6990749655122,0.0,0.0
-152.35474642816513,100,573.599698,0.0,-152.35474642816513,0.0,0.0
-178.63567220650162,100,574.707145,0.0,-178.63567220650162,0.0,0.0
-181.42240904584847,100,604.403041,0.0,-181.42240904584847,0.0,0.0
-187.02109120108838,100,605.501642,0.0,-187.02109120108838,0.0,0.0
-222.03861927055027,100,606.597191,0.0,-222.03861927055027,0.0,0.0
-146.6406684543519,100,607.691348,0.0,-146.6406684543519,0.0,0.0
-166.25728585957734,100,608.80003,0.0,-166.25728585957734,0.0,0.0
-191.9845940629034,100,609.904217,0.0,-191.9845940629034,0.0,0.0
-130.46857002966325,100,611.001797,0.0,-130.46857002966325,0.0,0.0
-151.2063517460102,100,612.101715,0.0,-151.2063517460102,0.0,0.0
-208.11134607041578,100,613.188061,0.0,-208.11134607041578,0.0,0.0
-174.62757950796944,100,614.305667,0.0,-174.62757950796944,0.0,0.0
-130.29587202538494,100,643.727571,0.0,-130.29587202538494,0.0,0.0
-112.07812515419522,100,644.834618,0.0,-112.07812515419522,0.0,0.0
-144.69846027106632,100,645.939061,0.0,-144.69846027106632,0.0,0.0
-155.36736921781338,100,647.037793,0.0,-155.36736921781338,0.0,0.0
-169.4106749565071,100,648.145174,0.0,-169.4106749565071,0.0,0.0
-148.59605790369145,100,649.249233,0.0,-148.59605790369145,0.0,0.0
-153.8749143169977,100,650.356655,0.0,-145.8749143169977,-4.0,-4.0
-125.19530239436905,100,651.457252,0.0,-121.19530239436905,-2.0,-2.0
-228.49373414833354,100,652.56039,0.0,-228.49373414833354,0.0,0.0
-163.24616854118116,100,653.655774,0.0,-163.24616854118116,0.0,0.0
-111.24417934366001,100,683.553432,0.0,-111.24417934366001,0.0,0.0
-252.60382932123667,100,684.656198,0.0,-252.60382932123667,0.0,0.0
-175.5975533197213,100,685.767011,0.0,-175.5975533197213,0.0,0.0
-151.74897019872455,100,686.877503,0.0,-151.74897019872455,0.0,0.0
-99.0710905325327,100,687.979033,0.0,-95.0710905325327,-2.0,-2.0
-149.40775188338748,100,689.084885,0.0,-149.40775188338748,0.0,0.0
-208.48355416987303,100,690.183187,0.0,-208.48355416987303,0.0,0.0
-138.16679824730087,100,691.295028,0.0,-138.16679824730087,0.0,0.0
-107.0431204968624,100,692.390678,0.0,-107.0431204968624,0.0,0.0
-130.27069298918968,100,693.488692,0.0,-130.27069298918968,0.0,0.0
-176.54534592094944,100,723.095894,0.0,-176.54534592094944,0.0,0.0
-228.5019692295913,100,724.214542,0.0,-227.5019692295913,-1.0,0.0
-139.54589195014117,100,725.322028,0.0,-139.54589195014117,0.0,0.0
-168.96537273279552,100,726.436559,0.0,-168.96537273279552,0.0,0.0
-206.61186576776342,100,727.54036,0.0,-206.61186576776342,0.0,0.0
-134.4055745709749,100,728.646595,0.0,-128.4055745709749,-2.0,-4.0
-210.69695779093217,100,729.747857,0.0,-210.69695779093217,0.0,0.0
-140.05138936787628,100,730.859569,0.0,-140.05138936787628,0.0,0.0
-177.72497163900547,100,731.973536,0.0,-177.72497163900547,0.0,0.0
-202.6529430469922,100,733.073221,0.0,-202.6529430469922,0.0,0.0
-177.15255870092594,100,762.574079,0.0,-177.15255870092594,0.0,0.0
-146.50530438247804,100,763.68261,0.0,-146.50530438247804,0.0,0.0
-201.87212545581204,100,764.778996,0.0,-201.87212545581204,0.0,0.0
-120.10112213034257,100,765.877425,0.0,-120.10112213034257,0.0,0.0
-150.05912290400846,100,766.979272,0.0,-150.05912290400846,0.0,0.0
-159.52866745426374,100,768.089591,0.0,-159.52866745426374,0.0,0.0
-202.1184763841365,100,769.207963,0.0,-202.1184763841365,0.0,0.0
-143.03714080475248,100,770.316883,0.0,-143.03714080475248,0.0,0.0
-124.43138229023513,100,771.421814,0.0,-124.43138229023513,0.0,0.0
-247.34082624393403,100,772.52557,0.0,-247.34082624393403,0.0,0.0
-152.89028007136184,100,802.214553,0.0,-152.89028007136184,0.0,0.0
-159.35640495667946,100,803.319577,0.0,-159.35640495667946,0.0,0.0
-101.04485470989074,100,804.430106,0.0,-101.04485470989074,0.0,0.0
-174.7202438356063,100,805.529589,0.0,-174.7202438356063,0.0,0.0
-97.25918671230907,100,806.653942,0.0,-97.25918671230907,0.0,0.0
-221.02804282041768,100,807.751001,0.0,-221.02804282041768,0.0,0.0
-221.77470548796921,100,808.856569,0.0,-221.77470548796921,0.0,0.0
-167.42739243105103,100,809.958988,0.0,-167.42739243105103,0.0,0.0
-172.8473407034304,100,811.055912,0.0,-172.8473407034304,0.0,0.0
-103.34678496839885,100,812.158025,0.0,-103.34678496839885,0.0,0.0
-139.56478551177815,100,842.396872,0.0,-139.56478551177815,0.0,0.0
-222.68237819310465,100,843.500551,0.0,-222.68237819310465,0.0,0.0
-182.5154091481804,100,844.610378,0.0,-181.5154091481804,0.0,-1.0
-101.7449243998107,100,845.684062,0.0,-101.7449243998107,0.0,0.0
-144.4473379468721,100,846.787239,0.0,-144.4473379468721,0.0,0.0
-142.66429271624554,100,847.894841,0.0,-142.66429271624554,0.0,0.0
-200.38127631500748,100,848.992452,0.0,-200.38127631500748,0.0,0.0
-199.87697042341244,100,850.099348,0.0,-199.87697042341244,0.0,0.0
-145.83358994365815,100,851.201195,0.0,-145.83358994365815,0.0,0.0
-194.13052177982613,100,852.308882,0.0,-194.13052177982613,0.0,0.0
-188.2950467663654,100,881.82156,0.0,-188.2950467663654,0.0,0.0
-152.37783280698233,100,882.920339,0.0,-151.37783280698233,-1.0,0.0
-143.83965677859004,100,884.019735,0.0,-143.83965677859004,0.0,0.0
-216.1864676659482,100,885.128377,0.0,-216.1864676659482,0.0,0.0
-209.57348341061265,100,886.276434,0.0,-209.57348341061265,0.0,0.0
-120.67931282166384,100,887.462973,0.0,-120.67931282166384,0.0,0.0
-221.95283735380306,100,888.563115,0.0,-221.95283735380306,0.0,0.0
-194.43627261474342,100,889.667755,0.0,-194.43627261474342,0.0,0.0
-176.24963989312056,100,890.774916,0.0,-174.24963989312056,-1.0,-1.0
-205.43202249895938,100,891.867005,0.0,-205.43202249895938,0.0,0.0
-236.31603364446622,100,921.6732,0.0,-232.31603364446622,-2.0,-2.0
-150.65078724175373,100,922.767442,0.0,-150.65078724175373,0.0,0.0
-155.05737087442927,100,923.860566,0.0,-151.05737087442927,-2.0,-2.0
-196.6840293044464,100,924.957232,0.0,-196.6840293044464,0.0,0.0
-161.16123145988928,100,926.055892,0.0,-161.16123145988928,0.0,0.0
-77.57500401593911,100,927.166054,0.0,-77.57500401593911,0.0,0.0
-250.44291546083014,100,928.269874,0.0,-250.44291546083014,0.0,0.0
-143.5634889097246,100,929.378746,0.0,-143.5634889097246,0.0,0.0
-123.49323589700808,100,930.487874,0.0,-123.49323589700808,0.0,0.0
-143.40684148224233,100,931.604323,0.0,-143.40684148224233,0.0,0.0
-166.07587657101965,100,960.85274,0.0,-166.07587657101965,0.0,0.0
-99.7324087137938,100,961.956243,0.0,-95.7324087137938,-2.0,-2.0
-165.16690763360916,100,963.070522,0.0,-165.16690763360916,0.0,0.0
-152.9387475051507,100,964.177202,0.0,-152.9387475051507,0.0,0.0
-127.85903813286954,100,965.277051,0.0,-125.85903813286954,0.0,-2.0
-217.53099870713507,100,966.378705,0.0,-217.53099870713507,0.0,0.0
-114.40633675351735,100,967.4864,0.0,-114.40633675351735,0.0,0.0
-109.2374740590484,100,968.600338,0.0,-109.2374740590484,0.0,0.0
-123.38907025950677,100,969.706499,0.0,-119.38907025950677,-2.0,-2.0
-119.63812793432497,100,970.800606,0.0,-119.63812793432497,0.0,0.0
-228.66786762360903,100,1001.056974,0.0,-227.66786762360903,-1.0,0.0
-175.425014908397,100,1002.157597,0.0,-175.425014908397,0.0,0.0
-166.08049175777907,100,1003.264675,0.0,-164.08049175777907,-2.0,0.0
-215.96442045424862,100,1004.366676,0.0,-213.96442045424862,0.0,-2.0
-191.720319030383,100,1005.47816,0.0,-187.720319030383,0.0,-4.0
-100.42469275812375,100,1006.572029,0.0,-100.42469275812375,0.0,0.0
-160.28953966620662,100,1007.674805,0.0,-158.28953966620662,0.0,-2.0
-147.3490695796732,100,1008.767847,0.0,-147.3490695796732,0.0,0.0
-145.37805474217075,100,1009.870139,0.0,-145.37805474217075,0.0,0.0
-120.5279426223079,100,1010.968897,0.0,-120.5279426223079,0.0,0.0
-117.29309828737154,100,1040.526667,0.0,-117.29309828737154,0.0,0.0
-139.6903622214473,100,1041.618515,0.0,-139.6903622214473,0.0,0.0
-290.103626900518,100,1042.712767,0.0,-290.103626900518,0.0,0.0
-193.24224504444243,100,1043.809858,0.0,-193.24224504444243,0.0,0.0
-191.40147547531726,100,1044.904983,0.0,-191.40147547531726,0.0,0.0
-187.90687932207135,100,1046.013064,0.0,-187.90687932207135,0.0,0.0
-87.32644579323384,100,1047.12774,0.0,-87.32644579323384,0.0,0.0
-157.42105351104001,100,1048.220072,0.0,-157.42105351104001,0.0,0.0
-166.58567183441914,100,1049.321824,0.0,-166.58567183441914,0.0,0.0
-189.66185980471087,100,1050.431402,0.0,-189.66185980471087,0.0,0.0
-113.20081263234408,100,1080.244656,0.0,-113.20081263234408,0.0,0.0
-124.38408689322215,100,1081.360291,0.0,-124.38408689322215,0.0,0.0
-126.72969455621306,100,1082.475844,0.0,-126.72969455621306,0.0,0.0
-113.19948644318298,100,1083.56534,0.0,-110.19948644318298,-3.0,0.0
-93.79855994756706,100,1084.688931,0.0,-93.79855994756706,0.0,0.0
-153.6195690876298,100,1085.824813,0.0,-153.6195690876298,0.0,0.0
-253.37054334905585,100,1086.931508,0.0,-253.37054334905585,0.0,0.0
-129.37164504887366,100,1088.035362,0.0,-129.37164504887366,0.0,0.0
-170.70507428084758,100,1089.133693,0.0,-170.70507428084758,0.0,0.0
-122.8497516561166,100,1090.228971,0.0,-122.8497516561166,0.0,0.0
-171.31390566911773,100,1120.086548,0.0,-170.31390566911773,-1.0,0.0
-179.12070660379052,100,1121.182733,0.0,-179.12070660379052,0.0,0.0
-123.57197354536854,100,1122.284573,0.0,-123.57197354536854,0.0,0.0
-179.93096122441622,100,1123.382925,0.0,-179.93096122441622,0.0,0.0
-139.21018219557016,100,1124.489995,0.0,-139.21018219557016,0.0,0.0
-145.16692081548214,100,1125.588616,0.0,-145.16692081548214,0.0,0.0
-148.52583984498472,100,1126.700047,0.0,-148.52583984498472,0.0,0.0
-167.18488319557602,100,1127.792561,0.0,-167.18488319557602,0.0,0.0
-159.95164833096814,100,1128.892528,0.0,-155.95164833096814,-2.0,-2.0
-136.876284555364,100,1130.003611,0.0,-136.876284555364,0.0,0.0
-204.04102728405198,100,1159.568,0.0,-204.04102728405198,0.0,0.0
-107.52286118744868,100,1160.666422,0.0,-97.52286118744868,-5.0,-5.0
-233.97839639288202,100,1161.769336,0.0,-233.97839639288202,0.0,0.0
-162.89828831104475,100,1162.860473,0.0,-160.89828831104475,0.0,-2.0
-180.77149756795288,100,1163.958269,0.0,-180.77149756795288,0.0,0.0
-202.7927469233558,100,1165.065795,0.0,-202.7927469233558,0.0,0.0
-115.61558350654603,100,1166.173676,0.0,-115.61558350654603,0.0,0.0
-132.54323244862275,100,1167.276749,0.0,-132.54323244862275,0.0,0.0
-92.26730291939253,100,1168.380002,0.0,-88.26730291939253,-2.0,-2.0
-179.65097594378824,100,1169.484157,0.0,-179.65097594378824,0.0,0.0
-172.94793837937735,100,1199.124349,0.0,-172.94793837937735,0.0,0.0
-158.17562462101642,100,1200.229337,0.0,-158.17562462101642,0.0,0.0
-166.61658796095952,100,1201.331647,0.0,-166.61658796095952,0.0,0.0
-217.76527358790787,100,1202.417991,0.0,-217.76527358790787,0.0,0.0
-140.5570547380481,100,1203.527164,0.0,-140.5570547380481,0.0,0.0
-141.11798724282727,100,1204.619844,0.0,-141.11798724282727,0.0,0.0
-175.30554590156137,100,1205.726354,0.0,-175.30554590156137,0.0,0.0
-162.98707834440765,100,1206.822133,0.0,-162.98707834440765,0.0,0.0
-207.68523994039938,100,1207.93382,0.0,-207.68523994039938,0.0,0.0
-140.81341777832682,100,1209.034714,0.0,-140.81341777832682,0.0,0.0
-95.49803786419751,100,1239.533894,0.0,-91.49803786419751,-1.0,-3.0
-154.6013958245616,100,1240.633962,0.0,-154.6013958245616,0.0,0.0
-105.21647436812056,100,1241.731648,0.0,-103.21647436812056,-1.0,-1.0
-139.95810974192875,100,1242.842001,0.0,-139.95810974192875,0.0,0.0
-155.26496768325114,100,1243.949911,0.0,-155.26496768325114,0.0,0.0
-109.05970972820177,100,1245.052689,0.0,-108.05970972820177,-1.0,0.0
-123.88190972468945,100,1246.15866,0.0,-123.88190972468945,0.0,0.0
-172.28486886789574,100,1247.269211,0.0,-172.28486886789574,0.0,0.0
-197.11341109014873,100,1248.368832,0.0,-197.11341109014873,0.0,0.0
-151.8020487286626,100,1249.477939,0.0,-148.8020487286626,0.0,-3.0
-139.87097866873916,100,1279.148422,0.0,-139.87097866873916,0.0,0.0
-160.714395703446,100,1280.25094,0.0,-160.714395703446,0.0,0.0
-199.90775491061805,100,1281.336416,0.0,-199.90775491061805,0.0,0.0
-86.71862058643802,100,1282.442008,0.0,-82.71862058643802,-4.0,0.0
-105.59231073923704,100,1283.540297,0.0,-105.59231073923704,0.0,0.0
-150.89003744583695,100,1284.644196,0.0,-146.89003744583695,-2.0,-2.0
-145.60878529900083,100,1285.745181,0.0,-145.60878529900083,0.0,0.0
-128.46983568791845,100,1286.845147,0.0,-128.46983568791845,0.0,0.0
-172.89856459698964,100,1287.944793,0.0,-172.89856459698964,0.0,0.0
-203.83534037538573,100,1289.055916,0.0,-203.83534037538573,0.0,0.0
-121.82769199453831,100,1318.922176,0.0,-121.82769199453831,0.0,0.0
-169.2047787713706,100,1320.032961,0.0,-169.2047787713706,0.0,0.0
-142.44631970647276,100,1321.124024,0.0,-138.44631970647276,-2.0,-2.0
-97.64887646333212,100,1322.220237,0.0,-97.64887646333212,0.0,0.0
-135.50619326298062,100,1323.328545,0.0,-135.50619326298062,0.0,0.0
-133.13786395002268,100,1324.430148,0.0,-133.13786395002268,0.0,0.0
-157.27423409675313,100,1325.546417,0.0,-157.27423409675313,0.0,0.0
-214.21552639480564,100,1326.66473,0.0,-212.21552639480564,-1.0,-1.0
-152.8716361317055,100,1327.772656,0.0,-152.8716361317055,0.0,0.0
-141.93129670942056,100,1328.873976,0.0,-139.93129670942056,0.0,-2.0
-120.48358703464902,100,1358.854664,0.0,-120.48358703464902,0.0,0.0
-199.7356040105211,100,1359.945379,0.0,-195.7356040105211,-2.0,-2.0
-186.8109053675013,100,1361.033212,0.0,-173.8109053675013,-7.0,-6.0
-187.6198449943481,100,1362.131068,0.0,-187.6198449943481,0.0,0.0
-222.97370754303583,100,1363.244114,0.0,-222.97370754303583,0.0,0.0
-186.37198670542165,100,1364.345074,0.0,-184.37198670542165,0.0,-2.0
-231.55871292478838,100,1365.444472,0.0,-231.55871292478838,0.0,0.0
-146.46783757895568,100,1366.540993,0.0,-146.46783757895568,0.0,0.0
-158.11160889307607,100,1367.653321,0.0,-158.11160889307607,0.0,0.0
-156.28917548051464,100,1368.757634,0.0,-156.28917548051464,0.0,0.0
-184.847755053529,100,1398.49093,0.0,-184.847755053529,0.0,0.0
-167.31225427811222,100,1399.587207,0.0,-167.31225427811222,0.0,0.0
-169.5534070521331,100,1400.696866,0.0,-169.5534070521331,0.0,0.0
-145.8607124525626,100,1401.812061,0.0,-143.8607124525626,0.0,-2.0
-180.69841442585724,100,1402.907495,0.0,-180.69841442585724,0.0,0.0
-134.01263216638105,100,1404.007395,0.0,-134.01263216638105,0.0,0.0
-166.38523991987014,100,1405.111895,0.0,-166.38523991987014,0.0,0.0
-104.64390245599179,100,1406.216446,0.0,-102.64390245599179,-2.0,0.0
-119.24920328195986,100,1407.331225,0.0,-119.24920328195986,0.0,0.0
-156.57121967093744,100,1408.429135,0.0,-156.57121967093744,0.0,0.0
-150.13603886495397,100,1438.038562,0.0,-150.13603886495397,0.0,0.0
-156.0313617402736,100,1439.163087,0.0,-156.0313617402736,0.0,0.0
-166.05374816685668,100,1440.281427,0.0,-166.05374816685668,0.0,0.0
-210.24623077582524,100,1441.394618,0.0,-210.24623077582524,0.0,0.0
-207.09039751341956,100,1442.504494,0.0,-207.09039751341956,0.0,0.0
-170.27165294523832,100,1443.609167,0.0,-170.27165294523832,0.0,0.0
-160.38647446670447,100,1444.718195,0.0,-160.38647446670447,0.0,0.0
-223.91380554908767,100,1445.834217,0.0,-221.91380554908767,0.0,-2.0
-164.04043982298916,100,1446.95049,0.0,-164.04043982298916,0.0,0.0
-129.88177450433184,100,1448.071216,0.0,-129.88177450433184,0.0,0.0
-196.4981531204552,100,1477.637184,0.0,-196.4981531204552,0.0,0.0
