# {"t_start": 1665108357.1056123, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-358.064045057341,100,170.868253,0.0,-358.064045057341,0.0,0.0
-310.52145131175484,100,171.965281,0.0,-310.52145131175484,0.0,0.0
-162.50805222385887,100,173.069916,0.0,-162.50805222385887,0.0,0.0
-155.91202798384543,100,174.166321,0.0,-155.91202798384543,0.0,0.0
-271.0452188387526,100,175.268597,0.0,-271.0452188387526,0.0,0.0
-332.92030861073124,100,176.370406,0.0,-328.92030861073124,-2.0,-2.0
-212.74007847862146,100,177.477557,0.0,-212.74007847862146,0.0,0.0
-216.24910606598223,100,178.584022,0.0,-216.24910606598223,0.0,0.0
-359.0852028851474,100,179.687642,0.0,-359.0852028851474,0.0,0.0
-255.2754136634545,100,209.252001,0.0,-255.2754136634545,0.0,0.0
-158.5222018211775,100,210.363589,0.0,-158.5222018211775,0.0,0.0
-136.23532043859336,100,211.46507,0.0,-136.23532043859336,0.0,0.0
-242.70026891946605,100,212.560182,0.0,-242.70026891946605,0.0,0.0
-214.9075324280968,100,213.655024,0.0,-214.9075324280968,0.0,0.0
-321.64009519310423,100,214.751007,0.0,-319.64009519310423,0.0,-2.0
-239.19515823266838,100,215.844293,0.0,-239.19515823266838,0.0,0.0
-210.0271623267755,100,216.940944,0.0,-210.0271623267755,0.0,0.0
-147.53869858642787,100,218.022588,0.0,-147.53869858642787,0.0,0.0
-213.4102102477514,100,219.114649,0.0,-213.4102102477514,0.0,0.0
-144.77955902756807,100,248.661064,0.0,-144.77955902756807,0.0,0.0
-139.8964950394402,100,249.760549,0.0,-139.8964950394402,0.0,0.0
-160.4653089831238,100,250.874337,0.0,-158.4653089831238,-2.0,0.0
-186.13679309022206,100,251.979537,0.0,-186.13679309022206,0.0,0.0
-192.79276603115855,100,253.076407,0.0,-192.79276603115855,0.0,0.0
-141.59764192683983,100,254.160706,0.0,-141.59764192683983,0.0,0.0
-150.3009230459565,100,255.257949,0.0,-150.3009230459565,0.0,0.0
-129.38553494582132,100,256.35658,0.0,-129.38553494582132,0.0,0.0
-130.21275751408166,100,257.460815,0.0,-130.21275751408166,0.0,0.0
-226.179497631685,100,258.557885,0.0,-226.179497631685,0.0,0.0
-184.6753164216412,100,288.162468,0.0,-184.6753164216412,0.0,0.0
-149.77808473815458,100,289.266293,0.0,-149.77808473815458,0.0,0.0
-251.5865725284613,100,290.355552,0.0,-251.5865725284613,0.0,0.0
-253.53713987597664,100,291.446276,0.0,-253.53713987597664,0.0,0.0
-155.40717145517382,100,292.548573,0.0,-155.40717145517382,0.0,0.0
-236.25808163128602,100,293.645147,0.0,-236.25808163128602,0.0,0.0
-168.29466112766983,100,294.738853,0.0,-168.29466112766983,0.0,0.0
-271.5294160435918,100,295.845997,0.0,-271.5294160435918,0.0,0.0
-167.09173884413707,100,296.948041,0.0,-167.09173884413707,0.0,0.0
-150.24730765880534,100,298.031552,0.0,-150.24730765880534,0.0,0.0
-169.91634710980847,100,327.642011,0.0,-169.91634710980847,0.0,0.0
-292.6137721478874,100,328.739173,0.0,-292.6137721478874,0.0,0.0
-148.4935867559613,100,329.843783,0.0,-148.4935867559613,0.0,0.0
-139.30586456704637,100,330.941998,0.0,-139.30586456704637,0.0,0.0
-174.39382127999784,100,332.039552,0.0,-174.39382127999784,0.0,0.0
-150.44338711716003,100,333.128962,0.0,-150.44338711716003,0.0,0.0
-237.4396044098153,100,334.239854,0.0,-237.4396044098153,0.0,0.0
-168.5737460228957,100,335.347355,0.0,-168.5737460228957,0.0,0.0
-229.6585538588672,100,336.436286,0.0,-229.6585538588672,0.0,0.0
-162.63328181167427,100,337.54641,0.0,-162.63328181167427,0.0,0.0
-209.90101099326208,100,366.938462,0.0,-209.90101099326208,0.0,0.0
-195.90203632978222,100,368.042675,0.0,-195.90203632978222,0.0,0.0
-180.8133631514602,100,369.139282,0.0,-180.8133631514602,0.0,0.0
-226.86449434855538,100,370.228522,0.0,-226.86449434855538,0.0,0.0
-172.1450524914445,100,371.329099,0.0,-172.1450524914445,0.0,0.0
-165.0534899035078,100,372.43065,0.0,-165.0534899035078,0.0,0.0
-173.0793724883632,100,373.536433,0.0,-173.0793724883632,0.0,0.0
-152.43205562534993,100,374.6441,0.0,-152.43205562534993,0.0,0.0
-206.6624661482933,100,375.754057,0.0,-205.6624661482933,-1.0,0.0
-187.91722315980445,100,376.857141,0.0,-187.91722315980445,0.0,0.0
-218.08317516283844,100,406.267654,0.0,-218.08317516283844,0.0,0.0
-214.54154394501063,100,407.362559,0.0,-214.54154394501063,0.0,0.0
-235.7745846155305,100,408.462811,0.0,-235.7745846155305,0.0,0.0
-166.57366215316733,100,409.579654,0.0,-166.57366215316733,0.0,0.0
-200.92718509875786,100,410.683062,0.0,-200.92718509875786,0.0,0.0
-195.94776225531126,100,411.792906,0.0,-195.94776225531126,0.0,0.0
-174.18905703888234,100,412.891737,0.0,-174.18905703888234,0.0,0.0
-101.99133452344255,100,414.001106,0.0,-99.99133452344255,0.0,-2.0
-176.65528327908703,100,415.10542,0.0,-176.65528327908703,0.0,0.0
-133.98543080003458,100,416.206731,0.0,-133.98543080003458,0.0,0.0
-195.68127443981206,100,446.400025,0.0,-195.68127443981206,0.0,0.0
-142.3933730796405,100,447.500026,0.0,-142.3933730796405,0.0,0.0
-186.3055718911675,100,448.602327,0.0,-186.3055718911675,0.0,0.0
-139.6196543328926,100,449.704052,0.0,-139.6196543328926,0.0,0.0
-144.4282845203436,100,450.815144,0.0,-144.4282845203436,0.0,0.0
-185.43954880150295,100,451.904509,0.0,-185.43954880150295,0.0,0.0
-239.58685312743197,100,453.004463,0.0,-239.58685312743197,0.0,0.0
-109.31354064730182,100,454.104163,0.0,-109.31354064730182,0.0,0.0
-176.66589094118467,100,455.214699,0.0,-176.66589094118467,0.0,0.0
-136.20995952641925,100,456.317755,0.0,-136.20995952641925,0.0,0.0
-174.92699948890206,100,485.965904,0.0,-174.92699948890206,0.0,0.0
-173.02311910570862,100,487.078844,0.0,-173.02311910570862,0.0,0.0
-160.2504093603042,100,488.186763,0.0,-160.2504093603042,0.0,0.0
-184.7455323552224,100,489.294155,0.0,-184.7455323552224,0.0,0.0
-205.5787900081076,100,490.393631,0.0,-205.5787900081076,0.0,0.0
-179.637120917642,100,491.497003,0.0,-179.637120917642,0.0,0.0
-187.38398931264885,100,492.599445,0.0,-187.38398931264885,0.0,0.0
-160.89199965786247,100,493.70707,0.0,-160.89199965786247,0.0,0.0
-243.82566997825228,100,494.798075,0.0,-243.82566997825228,0.0,0.0
-203.2481463170446,100,495.898099,0.0,-203.2481463170446,0.0,0.0
-209.51978107620357,100,525.586838,0.0,-209.51978107620357,0.0,0.0
-168.9485531613357,100,526.685149,0.0,-168.9485531613357,0.0,0.0
-84.38078342322801,100,527.794572,0.0,-84.38078342322801,0.0,0.0
-145.51134819336704,100,528.897151,0.0,-145.51134819336704,0.0,0.0
-201.93335289726218,100,530.010965,0.0,-201.93335289726218,0.0,0.0
-148.31413953283172,100,531.105954,0.0,-148.31413953283172,0.0,0.0
-186.3402207505015,100,532.21135,0.0,-186.3402207505015,0.0,0.0
-126.9700677427166,100,533.316115,0.0,-126.9700677427166,0.0,0.0
-117.905746019472,100,534.406356,0.0,-117.905746019472,0.0,0.0
-156.46375416720002,100,535.506161,0.0,-156.46375416720002,0.0,0.0
-189.32868241501885,100,565.248341,0.0,-185.32868241501885,-4.0,0.0
-204.92748550994764,100,566.361741,0.0,-204.92748550994764,0.0,0.0
-189.58129725026743,100,567.469678,0.0,-189.58129725026743,0.0,0.0
-150.2907048715476,100,568.565784,0.0,-150.2907048715476,0.0,0.0
-150.18003277089946,100,569.676853,0.0,-150.18003277089946,0.0,0.0
-220.60112247476397,100,570.779032,0.0,-220.60112247476397,0.0,0.0
-170.30079726136742,100,571.874187,0.0,-166.30079726136742,-2.0,-2.0
-148.3767078833007,100,572.995039,0.0,-148.3767078833007,0.0,0.0
-193.82487696292017,100,574.083081,0.0,-193.82487696292017,0.0,0.0
-159.7824747116875,100,575.19163,0.0,-159.7824747116875,0.0,0.0
-201.57751406223255,100,604.888591,0.0,-201.57751406223255,0.0,0.0
-200.72675047300356,100,605.986147,0.0,-200.72675047300356,0.0,0.0
-173.53769235147746,100,607.081466,0.0,-173.53769235147746,0.0,0.0
-166.25954355395945,100,608.174603,0.0,-166.25954355395945,0.0,0.0
-170.53067839427416,100,609.284433,0.0,-170.53067839427416,0.0,0.0
-124.88301305754322,100,610.387634,0.0,-123.88301305754322,-1.0,0.0
-119.27204881320964,100,611.486192,0.0,-119.27204881320964,0.0,0.0
-148.24720309325082,100,612.586279,0.0,-148.24720309325082,0.0,0.0
-180.73279999372906,100,613.673571,0.0,-178.73279999372906,-2.0,0.0
-169.0856783234918,100,614.790233,0.0,-169.0856783234918,0.0,0.0
-174.74336949346315,100,644.211877,0.0,-172.74336949346315,-2.0,0.0
-156.64166880531593,100,645.319047,0.0,-156.64166880531593,0.0,0.0
-218.68959341233247,100,646.422246,0.0,-215.68959341233247,-3.0,0.0
-169.76811286997432,100,647.523138,0.0,-169.76811286997432,0.0,0.0
-143.4257036569982,100,648.629533,0.0,-143.4257036569982,0.0,0.0
-194.54694594246223,100,649.732279,0.0,-184.54694594246223,-5.0,-5.0
-137.45324295358049,100,650.840883,0.0,-137.45324295358049,0.0,0.0
-129.31044591234948,100,651.941884,0.0,-129.31044591234948,0.0,0.0
-144.82178742486093,100,653.046051,0.0,-144.82178742486093,0.0,0.0
-88.60448954414414,100,654.140027,0.0,-88.60448954414414,0.0,0.0
-205.76447367162777,100,684.037716,0.0,-205.76447367162777,0.0,0.0
-238.60407650652218,100,685.140342,0.0,-238.60407650652218,0.0,0.0
-164.4678099614878,100,686.251356,0.0,-164.4678099614878,0.0,0.0
-130.14837323948953,100,687.362054,0.0,-130.14837323948953,0.0,0.0
-158.95694278367267,100,688.463376,0.0,-158.95694278367267,0.0,0.0
-194.15253562274688,100,689.568132,0.0,-194.15253562274688,0.0,0.0
-187.0002119291934,100,690.668827,0.0,-187.0002119291934,0.0,0.0
-181.3899932556237,100,691.779451,0.0,-181.3899932556237,0.0,0.0
-172.62561923472447,100,692.874343,0.0,-172.62561923472447,0.0,0.0
-120.00949077550882,100,693.97311,0.0,-119.00949077550882,-1.0,0.0
-124.52660625132022,100,723.580156,0.0,-124.52660625132022,0.0,0.0
-136.60145318022546,100,724.698929,0.0,-136.60145318022546,0.0,0.0
-101.88969559647082,100,725.806613,0.0,-101.88969559647082,0.0,0.0
-130.96626707172237,100,726.919633,0.0,-130.96626707172237,0.0,0.0
-160.82550386287912,100,728.024851,0.0,-160.82550386287912,0.0,0.0
-174.6088855950675,100,729.131072,0.0,-174.6088855950675,0.0,0.0
-195.9121931823785,100,730.232427,0.0,-195.9121931823785,0.0,0.0
-263.16362091481113,100,731.345158,0.0,-263.16362091481113,0.0,0.0
-203.13429452338843,100,732.457999,0.0,-203.13429452338843,0.0,0.0
-150.84852807146223,100,733.558875,0.0,-146.84852807146223,-2.0,-2.0
-179.0907093467728,100,763.059594,0.0,-177.0907093467728,-1.0,-1.0
-211.22960027028452,100,764.167116,0.0,-211.22960027028452,0.0,0.0
-135.4910542807805,100,765.264564,0.0,-135.4910542807805,0.0,0.0
-183.05357908054262,100,766.361726,0.0,-183.05357908054262,0.0,0.0
-113.50764165567941,100,767.465061,0.0,-113.50764165567941,0.0,0.0
-135.3350942895016,100,768.575293,0.0,-135.3350942895016,0.0,0.0
-98.62928451781201,100,769.691258,0.0,-98.62928451781201,0.0,0.0
-147.3719677352511,100,770.80012,0.0,-147.3719677352511,0.0,0.0
-173.5007398286195,100,771.906253,0.0,-173.5007398286195,0.0,0.0
-158.6656099997032,100,773.009848,0.0,-158.6656099997032,0.0,0.0
-141.3474235385712,100,802.697785,0.0,-141.3474235385712,0.0,0.0
-201.05627741160237,100,803.804019,0.0,-201.05627741160237,0.0,0.0
-172.78576227231184,100,804.914529,0.0,-171.78576227231184,0.0,-1.0
-207.08770258204322,100,806.015197,0.0,-207.08770258204322,0.0,0.0
-179.56317579284163,100,807.138394,0.0,-179.56317579284163,0.0,0.0
-112.67678885287866,100,808.23413,0.0,-112.67678885287866,0.0,0.0
-154.54317886591042,100,809.340892,0.0,-154.54317886591042,0.0,0.0
-174.06735013134875,100,810.443237,0.0,-174.06735013134875,0.0,0.0
-217.52240781119937,100,811.53924,0.0,-217.52240781119937,0.0,0.0
-220.65595854392464,100,812.642459,0.0,-220.65595854392464,0.0,0.0
-169.1728512306384,100,842.881148,0.0,-169.1728512306384,0.0,0.0
-114.3383942527802,100,843.983578,0.0,-114.3383942527802,0.0,0.0
-107.60885678328552,100,845.094003,0.0,-105.60885678328552,-1.0,-1.0
-130.8748622169903,100,846.167287,0.0,-130.8748622169903,0.0,0.0
-200.36089051102076,100,847.271589,0.0,-200.36089051102076,0.0,0.0
-133.03038066258696,100,848.378124,0.0,-133.03038066258696,0.0,0.0
-204.402298012093,100,849.476882,0.0,-204.402298012093,0.0,0.0
-151.30344411730283,100,850.583644,0.0,-151.30344411730283,0.0,0.0
-155.66013210670857,100,851.684554,0.0,-155.66013210670857,0.0,0.0
-144.67160744571686,100,852.792073,0.0,-144.67160744571686,0.0,0.0
-114.93751717442886,100,882.305967,0.0,-114.93751717442886,0.0,0.0
-129.45615129817958,100,883.40368,0.0,-129.45615129817958,0.0,0.0
-135.8612218155214,100,884.503003,0.0,-132.8612218155214,-3.0,0.0
-156.45662147029287,100,885.612638,0.0,-156.45662147029287,0.0,0.0
-109.45851391631562,100,886.759991,0.0,-109.45851391631562,0.0,0.0
-158.33563341431628,100,887.947384,0.0,-154.33563341431628,-3.0,-1.0
-130.8737809958342,100,889.047462,0.0,-130.8737809958342,0.0,0.0
-131.3895614418827,100,890.15216,0.0,-131.3895614418827,0.0,0.0
-150.17732406296395,100,891.260425,0.0,-150.17732406296395,0.0,0.0
-111.16524824690109,100,892.351589,0.0,-109.16524824690109,0.0,-2.0
-128.82941796041018,100,922.15767,0.0,-128.82941796041018,0.0,0.0
-206.92842068733822,100,923.25091,0.0,-206.92842068733822,0.0,0.0
-124.58443752859549,100,924.344848,0.0,-124.58443752859549,0.0,0.0
-111.32299121932127,100,925.441674,0.0,-111.32299121932127,0.0,0.0
-255.73215042458898,100,926.539938,0.0,-254.73215042458898,-1.0,0.0
-189.03579170476107,100,927.650325,0.0,-189.03579170476107,0.0,0.0
-112.30895624280808,100,928.75321,0.0,-112.30895624280808,0.0,0.0
-124.31416507794209,100,929.86299,0.0,-124.31416507794209,0.0,0.0
-189.20845807577348,100,930.971071,0.0,-189.20845807577348,0.0,0.0
-173.100563620885,100,932.088734,0.0,-173.100563620885,0.0,0.0
-158.62869739640007,100,961.337134,0.0,-156.62869739640007,0.0,-2.0
-120.90976565885323,100,962.441895,0.0,-120.90976565885323,0.0,0.0
-113.8316702546319,100,963.553937,0.0,-113.8316702546319,0.0,0.0
-174.86912498618602,100,964.661708,0.0,-174.86912498618602,0.0,0.0
-148.08797126434956,100,965.762701,0.0,-148.08797126434956,0.0,0.0
-156.6853856615029,100,966.863561,0.0,-156.6853856615029,0.0,0.0
-170.171027886184,100,967.970794,0.0,-170.171027886184,0.0,0.0
-179.3152190736734,100,969.084782,0.0,-179.3152190736734,0.0,0.0
-124.11450895514878,100,970.192148,0.0,-124.11450895514878,0.0,0.0
-237.1471998942127,100,971.284893,0.0,-235.1471998942127,0.0,-2.0
-174.7437893892334,100,1001.542701,0.0,-164.7437893892334,-5.0,-5.0
-121.88310496236431,100,1002.641815,0.0,-121.88310496236431,0.0,0.0
-153.61770373821977,100,1003.750248,0.0,-153.61770373821977,0.0,0.0
-140.75300975082493,100,1004.850132,0.0,-140.75300975082493,0.0,0.0
-190.15928683790227,100,1005.962485,0.0,-190.15928683790227,0.0,0.0
-164.1540201162185,100,1007.056535,0.0,-162.1540201162185,-2.0,0.0
-120.82528463547843,100,1008.159287,0.0,-120.82528463547843,0.0,0.0
-188.105746104345,100,1009.251837,0.0,-186.105746104345,0.0,-2.0
-252.27094168935642,100,1010.353008,0.0,-252.27094168935642,0.0,0.0
-123.00075152100474,100,1011.453203,0.0,-123.00075152100474,0.0,0.0
-230.6148690220796,100,1041.009642,0.0,-230.6148690220796,0.0,0.0
-127.32833443873609,100,1042.103086,0.0,-127.32833443873609,0.0,0.0
-203.54765956654148,100,1043.198078,0.0,-203.54765956654148,0.0,0.0
-144.7764683834749,100,1044.295444,0.0,-144.7764683834749,0.0,0.0
-130.65415286780132,100,1045.388148,0.0,-130.65415286780132,0.0,0.0
-143.98942482830756,100,1046.498588,0.0,-143.98942482830756,0.0,0.0
-113.64808198358298,100,1047.611872,0.0,-113.64808198358298,0.0,0.0
-145.06722812471062,100,1048.704285,0.0,-145.06722812471062,0.0,0.0
-182.71492637153858,100,1049.805007,0.0,-182.71492637153858,0.0,0.0
-142.07532312649033,100,1050.915558,0.0,-142.07532312649033,0.0,0.0
-152.28293573172334,100,1080.729079,0.0,-148.28293573172334,-2.0,-2.0
-216.04217080166927,100,1081.844797,0.0,-216.04217080166927,0.0,0.0
-83.58102980383092,100,1082.960433,0.0,-83.58102980383092,0.0,0.0
-154.21042761223438,100,1084.049666,0.0,-154.21042761223438,0.0,0.0
-185.43841982824307,100,1085.17324,0.0,-185.43841982824307,0.0,0.0
-175.89098723156027,100,1086.309046,0.0,-175.89098723156027,0.0,0.0
-108.6895528192634,100,1087.415727,0.0,-108.6895528192634,0.0,0.0
-161.5765936327827,100,1088.519857,0.0,-161.5765936327827,0.0,0.0
-187.11244885515387,100,1089.618078,0.0,-187.11244885515387,0.0,0.0
-127.28553886940637,100,1090.713387,0.0,-127.28553886940637,0.0,0.0
-148.24990867614554,100,1120.569817,0.0,-148.24990867614554,0.0,0.0
-117.6851718559961,100,1121.66698,0.0,-117.6851718559961,0.0,0.0
-211.93481943788336,100,1122.768921,0.0,-207.93481943788336,-2.0,-2.0
-131.6300546147235,100,1123.867363,0.0,-129.6300546147235,0.0,-2.0
-132.78031838452767,100,1124.973105,0.0,-132.78031838452767,0.0,0.0
-144.87161210590338,100,1126.074193,0.0,-144.87161210590338,0.0,0.0
-176.7914327134457,100,1127.183431,0.0,-176.7914327134457,0.0,0.0
-114.29376166785788,100,1128.275673,0.0,-112.29376166785788,-2.0,0.0
-138.64974898289668,100,1129.376924,0.0,-138.64974898289668,0.0,0.0
-175.3188717427763,100,1130.487931,0.0,-175.3188717427763,0.0,0.0
-211.16857536087733,100,1160.052458,0.0,-211.16857536087733,0.0,0.0
-104.65943458124121,100,1161.15068,0.0,-104.65943458124121,0.0,0.0
-110.73149619929276,100,1162.253549,0.0,-110.73149619929276,0.0,0.0
-127.74124585033525,100,1163.343816,0.0,-127.74124585033525,0.0,0.0
-160.72231268422271,100,1164.442632,0.0,-160.72231268422271,0.0,0.0
-144.86531131480942,100,1165.549055,0.0,-141.86531131480942,0.0,-3.0
-180.0096280356411,100,1166.659181,0.0,-178.0096280356411,-2.0,0.0
-145.7623392285144,100,1167.762411,0.0,-145.7623392285144,0.0,0.0
-214.40734309020843,100,1168.864508,0.0,-214.40734309020843,0.0,0.0
-153.3263486178171,100,1169.969659,0.0,-153.3263486178171,0.0,0.0
-228.01067006471868,100,1199.608744,0.0,-228.01067006471868,0.0,0.0
-174.9693487261112,100,1200.715096,0.0,-174.9693487261112,0.0,0.0
-261.768303761204,100,1201.814932,0.0,-261.768303761204,0.0,0.0
-205.98670737719914,100,1202.902413,0.0,-205.98670737719914,0.0,0.0
-211.5525067776651,100,1204.011614,0.0,-209.5525067776651,-1.0,-1.0
-149.68549363522519,100,1205.104261,0.0,-149.68549363522519,0.0,0.0
-162.50545464325953,100,1206.21086,0.0,-162.50545464325953,0.0,0.0
-127.41070048930465,100,1207.30664,0.0,-127.41070048930465,0.0,0.0
-123.51688347294873,100,1208.419315,0.0,-123.51688347294873,0.0,0.0
-171.2481317945941,100,1209.519365,0.0,-171.2481317945941,0.0,0.0
-233.9042644084767,100,1240.019466,0.0,-227.9042644084767,0.0,-6.0
-181.8135134064241,100,1241.118278,0.0,-181.8135134064241,0.0,0.0
-241.77667024930943,100,1242.215822,0.0,-241.77667024930943,0.0,0.0
-195.4031017732391,100,1243.32511,0.0,-195.4031017732391,0.0,0.0
-166.77610636119562,100,1244.435435,0.0,-166.77610636119562,0.0,0.0
-197.2357688348311,100,1245.53703,0.0,-197.2357688348311,0.0,0.0
-148.0508326737006,100,1246.642109,0.0,-148.0508326737006,0.0,0.0
-74.31164663960566,100,1247.753709,0.0,-68.31164663960566,-4.0,-2.0
-119.83569758889772,100,1248.853292,0.0,-119.83569758889772,0.0,0.0
-113.36192890466974,100,1249.962139,0.0,-111.36192890466974,0.0,-2.0
-191.96270072644882,100,1279.633027,0.0,-191.96270072644882,0.0,0.0
-182.03994068200083,100,1280.735468,0.0,-182.03994068200083,0.0,0.0
-157.68382411853597,100,1281.820922,0.0,-149.68382411853597,-4.0,-4.0
-172.89864038838,100,1282.92638,0.0,-172.89864038838,0.0,0.0
-189.68212870946948,100,1284.024736,0.0,-189.68212870946948,0.0,0.0
-203.7646631031599,100,1285.129794,0.0,-199.7646631031599,-4.0,0.0
-112.82184764396008,100,1286.230657,0.0,-112.82184764396008,0.0,0.0
-155.1275939851621,100,1287.32855,0.0,-155.1275939851621,0.0,0.0
-161.13635005650568,100,1288.429059,0.0,-161.13635005650568,0.0,0.0
-155.96884621158506,100,1289.540117,0.0,-155.96884621158506,0.0,0.0
-187.03238009254457,100,1319.406682,0.0,-187.03238009254457,0.0,0.0
-172.55523108892763,100,1320.517257,0.0,-172.55523108892763,0.0,0.0
-222.5412407875182,100,1321.608483,0.0,-221.5412407875182,-1.0,0.0
-204.13780642422637,100,1322.705651,0.0,-204.13780642422637,0.0,0.0
-150.28883680031802,100,1323.812964,0.0,-150.28883680031802,0.0,0.0
-114.74937166350836,100,1324.914474,0.0,-114.74937166350836,0.0,0.0
-134.30478426926587,100,1326.030663,0.0,-134.30478426926587,0.0,0.0
-145.23243394429653,100,1327.14906,0.0,-143.23243394429653,0.0,-2.0
-238.94294424022362,100,1328.257018,0.0,-234.94294424022362,-4.0,0.0
-99.65432803696335,100,1329.358198,0.0,-99.65432803696335,0.0,0.0
-179.4920990703916,100,1359.339157,0.0,-179.4920990703916,0.0,0.0
-209.41572499881022,100,1360.431059,0.0,-209.41572499881022,0.0,0.0
-150.75627416332682,100,1361.517438,0.0,-142.75627416332682,-4.0,-4.0
-153.95957209798306,100,1362.616688,0.0,-153.95957209798306,0.0,0.0
-116.25188828401444,100,1363.728421,0.0,-116.25188828401444,0.0,0.0
-109.60253582982246,100,1364.830559,0.0,-109.60253582982246,0.0,0.0
-177.47299004108777,100,1365.928745,0.0,-177.47299004108777,0.0,0.0
-153.069695235799,100,1367.02439,0.0,-149.069695235799,-2.0,-2.0
-148.80868139741239,100,1368.137844,0.0,-146.80868139741239,0.0,-2.0
-164.88740531785152,100,1369.241796,0.0,-164.88740531785152,0.0,0.0
-185.6052781176905,100,1398.974134,0.0,-185.6052781176905,0.0,0.0
-218.50619262817312,100,1400.071769,0.0,-218.50619262817312,0.0,0.0
-137.38643050268226,100,1401.181236,0.0,-133.38643050268226,-2.0,-2.0
-103.4893332330765,100,1402.296546,0.0,-103.4893332330765,0.0,0.0
-156.836873936406,100,1403.391854,0.0,-156.836873936406,0.0,0.0
-139.15162883726418,100,1404.491942,0.0,-135.15162883726418,-2.0,-2.0
-171.87856314360442,100,1405.596349,0.0,-171.87856314360442,0.0,0.0
-129.8195205669304,100,1406.699752,0.0,-129.8195205669304,0.0,0.0
-226.27704927780292,100,1407.815618,0.0,-225.27704927780292,0.0,-1.0
-143.19557807803423,100,1408.914645,0.0,-143.19557807803423,0.0,0.0
-112.28162859376441,100,1438.522987,0.0,-112.28162859376441,0.0,0.0
-150.95137812532903,100,1439.648919,0.0,-150.95137812532903,0.0,0.0
-192.5630560980718,100,1440.765967,0.0,-192.5630560980718,0.0,0.0
-262.14993038414644,100,1441.87909,0.0,-262.14993038414644,0.0,0.0
-113.10461113880241,100,1442.988919,0.0,-113.10461113880241,0.0,0.0
-159.40577987658776,100,1444.093436,0.0,-159.40577987658776,0.0,0.0
-196.71395904457734,100,1445.202701,0.0,-196.71395904457734,0.0,0.0
-142.21418215728315,100,1446.318636,0.0,-142.21418215728315,0.0,0.0
-204.8761416943959,100,1447.436224,0.0,-204.8761416943959,0.0,0.0
-136.4201685255255,100,1448.555519,0.0,-133.4201685255255,0.0,-3.0
-173.1371121553728,100,1478.121421,0.0,-170.1371121553728,-2.0,-1.0
