# {"t_start": 1665108357.7568374, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2
-96.3968041427558,100,1041.458573,0.0,-96.3968041427558,0.0,0.0
-136.12726199587908,100,1042.552518,0.0,-136.12726199587908,0.0,0.0
-121.58750492599445,100,1043.650822,0.0,-119.58750492599445,-1.0,-1.0
-111.34215686796962,100,1044.744736,0.0,-111.34215686796962,0.0,0.0
-118.68833312042818,100,1045.853927,0.0,-118.68833312042818,0.0,0.0
-111.33995869518635,100,1046.967204,0.0,-111.33995869518635,0.0,0.0
-147.44109833752532,100,1048.058784,0.0,-147.44109833752532,0.0,0.0
-161.77414446526012,100,1049.161577,0.0,-157.77414446526012,-2.0,-2.0
-132.27477167534772,100,1050.271277,0.0,-132.27477167534772,0.0,0.0
-153.50781727559735,100,1080.084809,0.0,-153.50781727559735,0.0,0.0
-144.93870557349226,100,1081.200244,0.0,-144.93870557349226,0.0,0.0
-150.18509352582126,100,1082.315829,0.0,-150.18509352582126,0.0,0.0
-177.04909031688223,100,1083.403981,0.0,-177.04909031688223,0.0,0.0
-176.60765199759004,100,1084.528435,0.0,-176.60765199759004,0.0,0.0
-127.56239969275455,100,1085.664816,0.0,-127.56239969275455,0.0,0.0
-198.84714117320516,100,1086.771524,0.0,-198.84714117320516,0.0,0.0
-129.4972883401545,100,1087.87527,0.0,-129.4972883401545,0.0,0.0
-240.7693474449911,100,1088.973247,0.0,-240.7693474449911,0.0,0.0
-190.82868380283924,100,1090.068804,0.0,-190.82868380283924,0.0,0.0
-238.98511420979153,100,1119.926591,0.0,-238.98511420979153,0.0,0.0
-205.1700999318238,100,1121.021677,0.0,-204.1700999318238,0.0,-1.0
-170.14620264047323,100,1122.124427,0.0,-169.14620264047323,-1.0,0.0
-133.69060736624004,100,1123.223038,0.0,-133.69060736624004,0.0,0.0
-113.27512585604815,100,1124.329559,0.0,-113.27512585604815,0.0,0.0
-229.91108400308934,100,1125.429585,0.0,-229.91108400308934,0.0,0.0
-154.11997611412605,100,1126.539979,0.0,-154.11997611412605,0.0,0.0
-134.22329402556386,100,1127.632278,0.0,-134.22329402556386,0.0,0.0
-185.51919431599433,100,1128.732359,0.0,-185.51919431599433,0.0,0.0
-129.79734039202154,100,1129.842405,0.0,-129.79734039202154,0.0,0.0
-176.5195139545417,100,1159.406854,0.0,-174.5195139545417,0.0,-2.0
-162.12396799008278,100,1160.506121,0.0,-162.12396799008278,0.0,0.0
-151.13352031245202,100,1161.609076,0.0,-151.13352031245202,0.0,0.0
-123.99033811712357,100,1162.700283,0.0,-122.99033811712357,0.0,-1.0
-157.69114087522138,100,1163.798051,0.0,-157.69114087522138,0.0,0.0
-197.3611207042471,100,1164.90578,0.0,-193.3611207042471,-2.0,-2.0
-182.99290188532322,100,1166.014924,0.0,-182.99290188532322,0.0,0.0
-191.6561925529751,100,1167.118101,0.0,-191.6561925529751,0.0,0.0
-171.70309199438952,100,1168.219835,0.0,-171.70309199438952,0.0,0.0
-129.76812252920126,100,1169.324949,0.0,-129.76812252920126,0.0,0.0
-122.70174363009879,100,1198.964218,0.0,-122.70174363009879,0.0,0.0
-107.21633337209515,100,1200.069417,0.0,-106.21633337209515,0.0,-1.0
-172.0010599431899,100,1201.171303,0.0,-172.0010599431899,0.0,0.0
-143.04405556252925,100,1202.257769,0.0,-143.04405556252925,0.0,0.0
-160.71239213694,100,1203.36701,0.0,-160.71239213694,0.0,0.0
-179.12055267086046,100,1204.459857,0.0,-179.12055267086046,0.0,0.0
-202.42521944179694,100,1205.565248,0.0,-202.42521944179694,0.0,0.0
-204.1149294952566,100,1206.661803,0.0,-204.1149294952566,0.0,0.0
-97.00512307427866,100,1207.774727,0.0,-97.00512307427866,0.0,0.0
-121.55707560448474,100,1208.873607,0.0,-121.55707560448474,0.0,0.0
-147.14085641332133,100,1239.375004,0.0,-147.14085641332133,0.0,0.0
-114.31067101218882,100,1240.472786,0.0,-114.31067101218882,0.0,0.0
-131.9601160887545,100,1241.570324,0.0,-131.9601160887545,0.0,0.0
-206.25549459922124,100,1242.681955,0.0,-202.25549459922124,-4.0,0.0
-133.15536789359652,100,1243.790834,0.0,-133.15536789359652,0.0,0.0
-254.21622323795708,100,1244.892569,0.0,-254.21622323795708,0.0,0.0
-181.4184925351522,100,1245.998797,0.0,-181.4184925351522,0.0,0.0
-206.87569287681075,100,1247.110294,0.0,-205.87569287681075,0.0,-1.0
-154.49495007031786,100,1248.20829,0.0,-150.49495007031786,-2.0,-2.0
-186.29389957811395,100,1249.316444,0.0,-186.29389957811395,0.0,0.0
-90.37732551163548,100,1278.988359,0.0,-88.37732551163548,-2.0,0.0
-123.18436353592763,100,1280.090912,0.0,-119.18436353592763,-4.0,0.0
-109.49712974782629,100,1281.175994,0.0,-109.49712974782629,0.0,0.0
-131.73395473728277,100,1282.281934,0.0,-131.73395473728277,0.0,0.0
-108.73694282814066,100,1283.380237,0.0,-108.73694282814066,0.0,0.0
-217.9701430739577,100,1284.485221,0.0,-217.9701430739577,0.0,0.0
-144.64085690492814,100,1285.586427,0.0,-144.64085690492814,0.0,0.0
-261.1474306550691,100,1286.684977,0.0,-259.1474306550691,0.0,-2.0
-183.8441909990396,100,1287.783565,0.0,-183.8441909990396,0.0,0.0
-177.02779438018288,100,1288.894718,0.0,-175.02779438018288,0.0,-2.0
-281.16589933028393,100,1318.762154,0.0,-277.16589933028393,-4.0,0.0
-140.44423254167617,100,1319.872629,0.0,-140.44423254167617,0.0,0.0
-122.38810209054556,100,1320.96388,0.0,-122.38810209054556,0.0,0.0
-165.41435392194072,100,1322.060988,0.0,-165.41435392194072,0.0,0.0
-232.33091653406024,100,1323.168175,0.0,-232.33091653406024,0.0,0.0
-129.41594631381193,100,1324.271219,0.0,-128.41594631381193,0.0,-1.0
-179.65769497459118,100,1325.385159,0.0,-179.65769497459118,0.0,0.0
-133.79158985254693,100,1326.503444,0.0,-133.79158985254693,0.0,0.0
-139.09020566368756,100,1327.612557,0.0,-139.09020566368756,0.0,0.0
-138.37595512540787,100,1328.712631,0.0,-138.37595512540787,0.0,0.0
-146.71727902578715,100,1358.693223,0.0,-146.71727902578715,0.0,0.0
-167.3349148144314,100,1359.786418,0.0,-166.3349148144314,-1.0,0.0
-215.47662006350595,100,1360.871808,0.0,-214.47662006350595,0.0,-1.0
-95.89714636845882,100,1361.971872,0.0,-94.89714636845882,0.0,-1.0
-191.99522537075362,100,1363.0827,0.0,-191.99522537075362,0.0,0.0
-143.63896142181167,100,1364.186183,0.0,-143.63896142181167,0.0,0.0
-117.0299675182952,100,1365.284328,0.0,-117.0299675182952,0.0,0.0
-209.3741336213849,100,1366.380795,0.0,-209.3741336213849,0.0,0.0
-109.39505013528841,100,1367.493407,0.0,-109.39505013528841,0.0,0.0
-156.45843915575148,100,1368.5971,0.0,-156.45843915575148,0.0,0.0
-239.27447503480101,100,1398.330655,0.0,-239.27447503480101,0.0,0.0
-199.12149105078697,100,1399.427098,0.0,-199.12149105078697,0.0,0.0
-187.78349673099277,100,1400.536437,0.0,-187.78349673099277,0.0,0.0
-134.84619430723305,100,1401.652,0.0,-134.84619430723305,0.0,0.0
-165.50033844697393,100,1402.747262,0.0,-165.50033844697393,0.0,0.0
-208.91039536321938,100,1403.848695,0.0,-208.91039536321938,0.0,0.0
-82.97204913924142,100,1404.951685,0.0,-80.97204913924142,-2.0,0.0
-217.22980521747567,100,1406.056405,0.0,-215.22980521747567,0.0,-2.0
-149.66428043101482,100,1407.171201,0.0,-146.66428043101482,0.0,-3.0
-95.4669640444256,100,1408.270075,0.0,-95.4669640444256,0.0,0.0
-162.02196907656688,100,1437.878025,0.0,-162.02196907656688,0.0,0.0
-170.94148598283806,100,1439.004058,0.0,-170.94148598283806,0.0,0.0
-139.31965133622114,100,1440.121561,0.0,-139.31965133622114,0.0,0.0
-93.50148058418276,100,1441.23458,0.0,-93.50148058418276,0.0,0.0
-188.60160517602412,100,1442.344281,0.0,-188.60160517602412,0.0,0.0
-88.89393584463329,100,1443.447999,0.0,-88.89393584463329,0.0,0.0
-135.95921360732774,100,1444.558259,0.0,-135.95921360732774,0.0,0.0
-211.812522561487,100,1445.674241,0.0,-211.812522561487,0.0,0.0
-218.3343370833796,100,1446.791842,0.0,-218.3343370833796,0.0,0.0
-185.19726218944652,100,1447.910994,0.0,-183.19726218944652,0.0,-2.0
-223.70901252505672,100,1477.476706,0.0,-223.70901252505672,0.0,0.0
