# {"t_start": 1665243745.416275, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
-21.54254770870314,100,8.67547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.92181379389455,-9.620733914808588
34.73155253412453,100,11.82527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04553243900966,17.686020095114873
10.92085162099956,100,14.958858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5219388346526035,5.398912786346957
22.914459310963622,100,17.968916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.824989976132967,9.089469334830655
-23.479476559112175,100,20.876413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.63668778185925,-5.842788777252925
-137.1588741877847,100,23.96689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.67314097100443,-66.48573321678026
-67.1045163138737,100,27.036376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.28656264273515,-34.817953671138554
95.342312833584,100,30.019171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.401671005780045,47.94064182780396
20.98163828931617,100,33.060999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.256485040976175,6.725153248339995
-22.520291484549347,100,36.141215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.874777649395586,-10.645513835153759
-11.861443120637318,100,165.647781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.02643453360302,-3.8350085870342987
-51.04431511661825,100,168.705013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.755222308636323,-32.28909280798192
66.43894282470069,100,171.669932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.709800311831838,34.729142512868854
7.964300214790805,100,174.729438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.208412794135721,1.755887420655085
113.59651851980819,100,177.755048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.06376598584727,58.53275253396092
-20.482503684814525,100,180.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.893456422801387,-4.5890472620131355
21.880559889238874,100,183.937352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.525960642952864,7.354599246286012
-10.271838026336795,100,186.900381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0919105558871247,-8.17992747044967
