# {"t_start": 1613087087.7768483, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
41.92156798388463,100,5.457956,0.0,41.92156798388463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.085414763404712,100,7.102308,0.0,10.085414763404712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148.06774573961664,100,8.609191,0.0,148.06774573961664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-13.854545711197899,100,10.068699,0.0,-13.854545711197899,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.858606164217065,100,11.527712,0.0,29.858606164217065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.951376682307647,100,13.038297,0.0,8.951376682307647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.197695291867497,100,14.546889,0.0,19.197695291867497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.38425401518583,100,16.01895,0.0,67.38425401518583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.158618678019245,100,17.606481,0.0,27.158618678019245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.45249948408467,100,19.029914,0.0,-34.45249948408467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
