# {"t_start": 1613087087.4533963, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
-31.62611438742734,100,5.781448,0.0,-31.62611438742734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.955204811628064,100,7.42528,0.0,51.955204811628064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-78.19764407786721,100,8.932845,0.0,-78.19764407786721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.972261195371527,100,10.393497,0.0,13.972261195371527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.052156354573352,100,11.858318,0.0,24.052156354573352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.676720034199288,100,13.363228,0.0,11.676720034199288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-66.3320977781118,100,14.870494,0.0,-66.3320977781118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.104751858991648,100,16.342992,0.0,-11.104751858991648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-59.90155892812959,100,17.929822,0.0,-59.90155892812959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.44574911392725,100,19.35323,0.0,114.44574911392725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
