# {"t_start": 1613087087.157523, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
105.46430586817016,100,6.077357,0.0,105.46430586817016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.63398092622623,100,7.723616,0.0,74.63398092622623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.06964118603039,100,9.233954,0.0,50.06964118603039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-122.51626298918369,100,10.695981,0.0,-122.51626298918369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-121.69245563061097,100,12.154722,0.0,-121.69245563061097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.31371897752657,100,13.65757,0.0,37.31371897752657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.174641316144573,100,15.173027,0.0,10.174641316144573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.30621496341158,100,16.644214,0.0,55.30621496341158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.63505162388884,100,18.231318,0.0,101.63505162388884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.48829453354522,100,19.657937,0.0,46.48829453354522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
