# {"t_start": 1613087087.3133678, "env_id": "MultiAgent-v0"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7
23.68717921299892,100,5.924413,0.0,23.68717921299892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.779015259070814,100,7.566338,0.0,13.779015259070814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.81106456943996,100,9.072716,0.0,155.81106456943996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.28061407307725,100,10.534103,0.0,40.28061407307725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-57.9149312707282,100,11.993383,0.0,-57.9149312707282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.068572006370285,100,13.503152,0.0,-23.068572006370285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.832712335690797,100,15.010523,0.0,-25.832712335690797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.17472484261735,100,16.484954,0.0,-38.17472484261735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-18.901975540487534,100,18.075906,0.0,-18.901975540487534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-26.41608530581905,100,19.493461,0.0,-26.41608530581905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
