# {"t_start": 1612913927.7946815, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-2112.189372692003,24,79.004387,0.0,-366.138994558978,-581.6250327229707,-201.08982401229002,-127.5683052289879,-188.38646313866508,-118.83029708690711,-117.5131998624658,-124.53964476037802,-171.58695682804486,-114.91065449231547,0.0,0.05035957310995043,0.3397044043024431,1.6083487710099917
-4016.1904575305775,24,79.852964,0.0,-972.9206877130058,-1744.6155885238365,-366.93592528363126,-99.92955241722224,-306.6170474525422,-68.32147645334521,-65.95731525233798,-91.12099778557081,-231.26090677536394,-68.51095987372219,13.636446196837483,0.06527601880795486,0.040911316128644404,3.817695930594923
-2890.7032068120943,24,80.874548,0.0,-630.129037545897,-1096.5035278644316,-267.4922506463221,-103.06630958688909,-237.74018215048258,-84.50551791578428,-84.47860466167768,-99.35678502206633,-200.13002673612255,-87.30096468242125,0.0,0.0,1.6647838848227385,0.5922849616955442
-2843.1885715717067,24,81.77104,0.0,-577.3945419462763,-975.7844910012108,-268.7658034810493,-131.5661159007715,-232.78509083628944,-113.90030233232969,-109.9603291017127,-123.63383267579215,-197.71707633985022,-111.68098795642445,0.0,0.056374715252146324,0.24660783769651973,1.9363038642198018
-2052.345136808609,24,82.555963,0.0,-426.30238316092976,-731.100754521795,-191.49929673052065,-86.15927102468794,-170.71510464316808,-74.90274855912568,-72.91723024775138,-82.48322606004405,-146.10011285083766,-70.16500900974884,0.0,0.0,2.7837617043711496,0.07230697612956075
-1547.9196940769245,24,83.333157,0.0,-307.903471158518,-525.1868892435987,-143.44304219398438,-68.2544615980212,-133.73246584844,-60.60410007781317,-62.06486159266795,-68.97333381960084,-119.47108529635499,-58.285983247925486,0.0,0.0,1.4944016270327087,0.6025353905860537
-2585.665722290651,24,87.199335,0.0,-565.1276305121928,-986.6121743284114,-239.25124580115778,-93.56559083756171,-211.8973571805225,-77.36787549577066,-74.32702402979528,-87.84871027534162,-173.92649616234473,-75.7416176675523,0.0,0.011257269707446449,0.999024070918853,0.7018898356217423
-2024.728690554817,24,87.995682,0.0,-415.4360113190821,-714.3747863821897,-186.18998038618398,-81.91842236195951,-175.73499688770977,-71.83774921250928,-73.8970888935646,-83.56754205686865,-150.0006321134052,-71.77148094134434,0,0,0,0
-3183.080177966246,24,88.794652,0.0,-686.5571850337553,-1190.3440523270228,-294.1264110350959,-120.88763695861988,-261.7103461829911,-101.19924767675248,-98.62194799345846,-115.52205844897941,-216.0284426095005,-98.08284970007034,0.0,0.0,4.027228268147882,0.0615085021964013
-2164.1476347336397,24,89.568738,0.0,-425.937799071754,-715.2295313863382,-204.0995107572636,-104.40988878113914,-183.5547409580996,-92.70607342840249,-89.5804623024661,-98.60271593045861,-161.06117688665887,-88.96573523105936,0.0,0.012739637038247986,1.0164556355891228,0.7201425310664696
-2326.4519340111074,24,90.351257,0.0,-434.61221715946243,-713.7352600672666,-219.05545456349967,-122.60286237340722,-202.325738630563,-113.10891456589603,-113.5272721583908,-122.32918368980766,-176.87266727940192,-108.28236352341219,0.0,0.0,7.5897604264678815,0.7584381436691253
-2457.4832806254253,24,91.147371,0.0,-484.6440912475435,-814.3344628303977,-230.61889533213466,-117.68516026654054,-209.08925721412277,-103.92620402205402,-102.63941230578621,-113.16246873940747,-180.8712950099495,-100.51203365748894,0.0,0.0,3.8287857392852933,0.04800590278394405
-1682.3399294657254,24,91.917104,0.0,-304.1166917777491,-504.2492236071363,-155.14626405851254,-83.48998098643708,-160.26030541557594,-77.75363650126205,-80.71236868197086,-87.43398481460191,-150.19948133590282,-78.97799228657695,0.0,0.02173123095667151,0.7425137692227955,0.9313148098322462
-2018.131035594495,24,92.695421,0.0,-452.40721853142196,-799.1132015105801,-184.10125549489953,-64.53867335486348,-163.10334488646959,-51.244064580369646,-50.52380022333574,-62.41648209477553,-137.49529362631793,-53.187701291461174,0.0,0.0,3.299297539577983,0.045049601031132654
-2319.276249569741,24,93.495295,0.0,-460.0233277778538,-777.8618456823607,-217.23680865813424,-107.16628558448076,-199.6941175297864,-95.50450221481596,-93.49886779968166,-103.96505237563454,-172.86805196976172,-91.45738997723123,0.0,0.02809517132828776,0.6743153747852983,1.3099756107139793
-2039.0003611262498,24,94.269177,0.0,-444.1986019333018,-775.5720212562497,-187.39361698577508,-73.77241132905327,-166.13322041179188,-61.862277026107975,-58.94467312908147,-69.55544077150955,-139.67339209866196,-61.89470618471701,26.9543681035463,0.08658244389299252,0.013668378243519519,4.785980447418607
-1747.1166873489472,24,98.081303,0.0,-296.2565549384798,-470.76730669539,-164.2473367268016,-104.21614321268329,-162.5715565859211,-100.64762221719937,-98.18085599637243,-103.47240303719616,-151.31568562351342,-95.44122231539005,0.0,0.0,1.6524343237960877,0.5128366994831969
-2929.8676298981586,24,98.868109,0.0,-639.7659455265754,-1112.9615652280522,-269.84749565494366,-108.00834235222992,-239.06271324053148,-90.86340792336915,-86.32910469275136,-101.58010813722494,-194.61973200956092,-86.82921513292007,0.0,0.0,4.024214698552505,0.06274717622478627
-1923.5704766233287,24,99.662977,0.0,-322.0470679324677,-500.82002658822825,-183.2366133106472,-124.06041047877949,-170.4812881630513,-119.5517968749829,-115.33801907046475,-120.4582381606749,-154.97159855658126,-112.60541748745099,0.0,0.0,4.725990774814935,0.13925903090630565
-3067.856055624826,24,100.449634,0.0,-649.9190023843366,-1116.7253021335925,-285.74950723852095,-126.67929517503116,-248.3090427077579,-106.03890741905337,-99.37943928766485,-115.1963363751343,-214.40392718422297,-105.4552957195109,0.0,0.0,1.4941015948628413,0.40162014038399163
-2121.663202966196,24,101.21358,0.0,-385.82245738551865,-626.4618617413306,-201.55072986782238,-119.80300237033917,-184.7944057342008,-110.29367068611224,-105.87294192330413,-113.45735707895608,-167.32755952769236,-106.27921665091951,0,0,0,0
-2809.0203723945965,24,101.995405,0.0,-512.4647790888272,-827.9675781744675,-266.7900210572472,-160.44067995618215,-245.1660908866645,-150.52825095991858,-145.07316571046536,-154.76701668527525,-207.9820999197551,-137.8406899557939,0.0,0.0,9.486144226264964,1.7370021150456927
-2322.2872837803834,24,102.771114,0.0,-481.9326860637097,-828.8135641475083,-215.3801982911337,-96.24646813091374,-196.46460684023535,-82.38814141265657,-80.35618607237714,-92.39908590996333,-165.59107662316345,-82.7152702887219,0,0,0,0
-1354.7157179927158,24,103.548774,0.0,-244.14553245460212,-401.11829738030485,-125.55181977907048,-72.817519130635,-122.0046527867387,-70.32406130946089,-67.34706007000212,-72.15115335290533,-113.9660995983701,-65.28952213062598,0.0,0.01815045390121872,0.8139928960767535,1.270393700959686
-4004.411400190217,24,104.334319,0.0,-891.3254421963935,-1563.85852232628,-367.32198439026774,-134.1545954350171,-327.287419096779,-108.34151286064032,-109.4902569308143,-133.5174045121602,-262.1299830710792,-106.98427937078587,0.0,0.04845685672837363,0.2982047239682295,1.9948159249010504
-3663.735963771206,24,105.115786,0.0,-829.0212953974433,-1459.2281602686405,-335.5662558403056,-118.45517454041527,-292.8261761732272,-93.26471173675941,-94.05416960098344,-115.89052656681085,-231.740038390742,-93.68945525587841,0.0,0.0,7.340355834931075,0.8189892430801505
-2151.503228412676,24,108.99371,0.0,-429.41703433715577,-732.2349284188799,-200.09512908755016,-92.76187815661382,-190.31315836150412,-81.22015295546652,-82.29608037726386,-92.7275100197105,-168.23177158166928,-82.20558511686208,0.0,0.0,3.9944175500792576,0.05999111938559772
-2021.6566949636144,24,109.764418,0.0,-352.7550458793419,-566.2917993424619,-189.60073149164432,-113.94671336599156,-187.38871284856347,-107.86590957123586,-109.6994071291509,-116.60729329841166,-170.7011341549845,-106.79994788182861,0.0,0.03761208830749174,0.4761159565152703,1.3041158761951481
-2786.1508050302195,24,110.551148,0.0,-612.4334201829669,-1074.3983038962867,-253.67965851685767,-93.4776193332815,-232.6396032221142,-77.3625324388166,-76.68300902121632,-92.07965251101609,-194.77356088371772,-78.62344502394596,0.0,0.0,4.894459043131822,0.1380549601110327
-2511.047880388925,24,111.337645,0.0,-523.7341367399653,-904.1304962738324,-230.94175655575003,-99.89420624998182,-214.60874748556273,-87.50483072496046,-86.73512923874696,-99.59817530332174,-179.03391167197776,-84.86649014482546,0.0,0.05117520524745944,0.19735397464331206,1.9007820086399703
-2205.520547027862,24,112.128432,0.0,-470.3453348984635,-813.6861494452121,-204.37189751128346,-84.36350531562744,-183.83196182152662,-71.77148868091028,-72.1748385757901,-83.27897305383574,-149.87606637713316,-71.82033134807953,0,0,0,0
-2164.583833179575,24,112.91308,0.0,-470.0380784088105,-823.1729725391255,-198.346579691377,-77.18526574478905,-181.28923947173362,-65.72747909985627,-61.748481866211776,-73.2475747898942,-150.1071868464556,-63.7209747213215,0.0,0.04030531177570018,0.4266844663707575,1.1989066548676488
-1406.615155519245,24,113.683427,0.0,-257.4178498757024,-425.9248513564774,-131.1922891869179,-73.03817209731088,-126.46685512794176,-68.71976095521099,-69.01229773512955,-74.63411713529489,-114.42592233718804,-65.78303971207117,0.0,0.0,3.400766980261396,0.04994829097605742
-1936.651934390836,24,114.4549,0.0,-411.7981522344619,-716.6158553848115,-177.7430167251535,-72.66996569374905,-163.45381385569226,-62.83168734663004,-61.58020297527095,-71.7524309060474,-136.4380257401672,-61.76878352885205,0.0,0.0,6.103968378654788,0.5059297510847095
-2141.5423508519443,24,115.245582,0.0,-393.45062857375956,-649.2996571216358,-199.41584921064828,-109.24291895048046,-196.6483715133774,-100.54299811400048,-101.28162918426473,-109.4133838081868,-182.4460122970205,-99.80090207857039,0,0,0,0
-2599.144435258511,24,116.020137,0.0,-545.3385489807342,-942.2393049723041,-238.22607832356945,-100.26908657787787,-223.18195005397195,-86.71925689171594,-86.78515593821916,-99.54772335823107,-190.85841048013265,-85.97891968175456,0,0,0,0
-2663.1403734744454,24,119.916002,0.0,-564.1470363986335,-977.3062443194186,-243.86435395341695,-101.95193740977953,-225.3331742917687,-87.26624696149854,-85.35705172678686,-98.7956037458164,-192.89386079505329,-86.2248638722733,0.0,0.028283854891369975,0.5480035361004044,1.840130635982235
-2160.658379828961,24,120.690879,0.0,-444.99841281285563,-766.5420038703834,-200.56534260080466,-90.99513704037112,-182.42745373030235,-78.64286733954394,-73.11459619590555,-82.82043290817879,-167.57832291860313,-72.97381041201245,0,0,0,0
-1975.5716939710262,24,121.490426,0.0,-301.1241109111128,-448.69385935982524,-188.7791969388003,-141.1657913347727,-183.07944551714888,-137.9661551357008,-130.95564527179116,-135.34105122737574,-176.72274666397482,-131.74369161052363,0.0,0.02056033385069478,0.8085726070176869,1.0573331088360722
-1681.7927261518169,24,122.293858,0.0,-337.75149558289235,-582.2717454704471,-153.3507126887389,-69.48122262796423,-150.31102449227026,-62.63393495651122,-59.966261171400696,-68.08840426569543,-137.07981807046588,-60.858106825430866,0,0,0,0
-2095.4410817122007,24,123.086844,0.0,-339.6763641698145,-523.7764891937599,-198.94613716794575,-137.23504422750065,-192.19212045074104,-134.62310778056326,-130.2296303313744,-135.6433540120206,-178.75868747797674,-124.36014690050374,0,0,0,0
-2079.7295208975243,24,123.860658,0.0,-415.12081051584863,-706.6202226987407,-192.1158643590196,-92.20954823242799,-180.26882472543295,-83.06425492251206,-82.40915204544314,-92.75843708287901,-154.44263047318233,-80.71977584203805,0,0,0,0
-2147.01649700167,24,124.635337,0.0,-430.7366091759206,-732.7126045950301,-200.74566223078162,-97.91586902483525,-183.91201336128827,-86.00846354582568,-81.98282340628,-91.82894541700298,-160.29203164285894,-80.88147460184648,0.0,0.0,6.252674872068283,0.5268223271010759
-1412.7912345276607,24,125.411714,0.0,-244.77410210721305,-394.45955517226776,-131.30586316841664,-81.20575059502569,-128.59751261577327,-80.41528316567177,-74.29511728644452,-78.51900642756146,-124.31789148377811,-74.90115250550848,0.0,0.0,3.7013106892156222,0.0690749505652136
-2346.0725219815295,24,126.177396,0.0,-457.53668894678896,-772.471305562364,-217.21930015000447,-108.53652663837583,-207.97430714919975,-98.96307343179049,-96.50240202854619,-106.34188962059112,-187.62035732339407,-92.90667113047462,0.0,0.0,6.1786414392140525,0.3358456773856133
-2216.158460739915,24,126.962651,0.0,-486.58411669811875,-850.3655158073756,-203.7939163563015,-80.77039330684204,-178.6190332193825,-68.6737874463129,-62.32992420001915,-72.94584782251115,-148.95958599238912,-63.11633989066224,0.0,0.0,1.534044307203981,0.3206239026235628
-2026.6865059359245,24,130.835921,0.0,-406.9223172367454,-689.8832327546386,-188.1833639864829,-93.07428455568107,-170.02962024194346,-83.37467338833642,-79.3644841276992,-88.08186200954052,-148.33292459876463,-79.43974303609261,0.0,0.012831538212760174,0.865341169625623,0.8472017212967556
-2027.1159869426522,24,131.632963,0.0,-408.5695399052531,-692.7055677179976,-188.3542521446196,-90.80641125642556,-171.66337487837126,-81.5240809735903,-78.32571939362514,-87.27660601031205,-148.5103453849131,-79.38008927754434,0.0,0.018197714581651203,0.7736795980187459,0.7034898412663237
