# {"t_start": 1612913927.837004, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-2390.2635195225416,24,7.474427,0.0,-491.0800814436518,-842.2733322253516,-221.15288829395556,-95.12108698994855,-206.9616441175285,-80.75226591771447,-84.33887667315372,-96.93567553873888,-187.42145101846594,-84.22621730403282,0.0,0.0,2.803089160086638,0.2774581434030508
-2721.705191820826,24,8.220948,0.0,-525.2267004698185,-869.5335866010344,-257.879637144775,-136.5244999555729,-234.57170558227017,-122.36673970913515,-125.27782581304629,-136.6350154632064,-194.08386744937218,-119.60561363259504,0,0,0,0
-3104.8009244885866,24,9.044508,0.0,-575.5593568064496,-935.3474390138449,-295.7166582769097,-168.15715312532666,-267.8855587820035,-152.5871605870817,-159.16148254791221,-172.3242236333864,-228.79245947022105,-149.26943224545138,0.0,0.0,6.48921140088833,0.495982274149183
-4112.1509315543035,24,9.821214,0.0,-936.7958491827974,-1646.7452004377194,-382.36487153650324,-132.20237011168143,-322.3378231066157,-101.12951330363052,-103.08362990628609,-130.09691590423114,-251.92524797627058,-105.46951008856796,0,0,0,0
-1803.4295781567023,24,10.628986,0.0,-401.68734261287136,-703.2022746196876,-169.05764078324174,-61.68422596761823,-144.10839132742333,-48.937021339205224,-50.889824163612666,-61.01288370371038,-113.3008465312451,-49.54912710808662,0.0,0.0,9.09901995946656,1.6707351769755465
-3583.3982557262107,24,11.419917,0.0,-799.8541971515904,-1398.172123335692,-331.3279090154881,-121.98822012767953,-287.68709534808386,-96.95651429673858,-99.14627986679386,-120.48479396520749,-226.7896966877085,-100.9914259312286,0.0,0.0,9.482945566603657,1.7653645042746222
-3374.404485474229,24,12.194272,0.0,-787.6313200405493,-1401.2066835234098,-308.6479948276185,-93.49802672161614,-268.6527147858036,-68.23828610487485,-71.237648683153,-92.63640039707369,-208.60409426405909,-74.05131612607113,0.0,0.07177866361893526,0.047838031137969805,2.3244329737295257
-3665.784962887411,24,12.967135,0.0,-756.3288151217453,-1280.2872198633904,-346.07829480104544,-161.88955836411023,-302.36116214015044,-138.99011406446385,-142.57282378934806,-161.489289260511,-240.4675787649011,-135.32010671774503,0,0,0,0
-3638.066408274759,24,13.772139,0.0,-821.9127555038983,-1436.0699179623466,-340.40492869747675,-124.10889974914461,-283.0369633492429,-96.74716914066659,-96.871613915366,-119.86287161356444,-219.6384413399213,-99.41284700313176,0,0,0,0
-2678.5963203342217,24,14.595314,0.0,-551.5183661382766,-945.26535108267,-248.866370320926,-108.8093440833309,-229.86287411237222,-92.91206142845245,-97.26296508645311,-110.74880276302787,-197.76371699990383,-95.58646831880856,0.0,0.0,5.078887903327384,0.17457126158607833
-2573.1897842090802,24,29.488301,0.0,-531.1745192291056,-904.160076161116,-240.5906509826897,-110.10282923684412,-213.27541195351594,-94.72435925391262,-100.94074819581375,-114.0008855591159,-172.5183326317426,-91.70197100522391,0.0,0.0,3.7551162375388456,0.04669025237815982
-2579.0412227518354,24,30.357159,0.0,-515.9533386593203,-870.5486338366909,-241.5743489623278,-115.99246606032183,-222.06892851637454,-101.90459566624709,-104.09524622233585,-115.83617670631364,-188.9469066180793,-102.12058150382397,0.0,0.026413241074315863,0.7175127066834434,1.656706586805312
-1970.8627150920852,24,31.212993,0.0,-432.56254030134073,-762.4968542091269,-180.76047603640535,-63.22846441719984,-166.3575676308209,-50.36162264631857,-53.60410342417124,-64.67090541546749,-142.71834128945812,-54.10183972177607,0.0,0.0,11.07411948512241,2.5681369836026264
-3980.3451617116266,24,32.156497,0.0,-833.9800820261878,-1421.6671892785537,-374.4720475632396,-167.47298933743002,-324.3009320755167,-141.46966483219774,-147.12208302433226,-168.9507776335774,-262.5035501845612,-138.40584575602983,41.14267465828317,0.028056724880306305,0.2886675045807011,5.791850064042067
-2608.8940713960296,24,33.033617,0.0,-498.81863206098103,-832.8870528557196,-242.9759015414269,-124.25379932197096,-232.30300343691783,-111.78563264375344,-119.72873145800772,-130.6554753691191,-202.35399151012953,-113.13185119800367,0,0,0,0
-3265.3545284554007,24,34.055772,0.0,-743.6688443995345,-1301.555025044709,-302.8086871563356,-108.66061542866167,-252.3176678717442,-84.88606892743117,-86.07218190593821,-106.44062143277873,-192.24077046366375,-86.7040458246037,0,0,0,0
-2956.1720656414864,24,35.140407,0.0,-630.7011103130225,-1089.6156689419965,-275.69145592724,-113.11106639631979,-244.76760117483758,-94.11506414069223,-96.48748801618265,-112.29387745509092,-202.66309218352995,-96.7256410925748,0.0,0.0,7.264008147772568,0.781413318652021
-3218.962345922748,24,35.944118,0.0,-764.8031392159202,-1367.0094802070714,-295.40206621308806,-83.01264420000314,-251.86668447358724,-57.98098236998067,-60.484603319088336,-81.35718092660348,-194.43192420772226,-62.61364078968334,0.0,0.02194143889992417,0.8275450113944562,1.384587582515932
-2989.6599942110215,24,36.748981,0.0,-619.4148185359608,-1059.6816701456155,-277.89497654393494,-122.68081622057197,-252.86222040211152,-105.07114735573376,-109.90613492088625,-125.23492159688324,-210.82386048888043,-106.08942800044305,0.0,0.0,1.6989339746530931,0.5126150631756315
-2511.24877190779,24,37.548001,0.0,-510.70774387183434,-861.8524782173183,-236.69543228830975,-112.77343995524389,-209.92099881953763,-98.46092893668941,-97.90938638113164,-109.61508829574687,-173.64435358493813,-99.66892155703994,0,0,0,0
