# {"t_start": 1612913927.8328402, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-2406.938788735048,24,7.474363,0.0,-519.625552690834,-902.7132986669959,-223.35015563950336,-87.93799500235471,-199.0295423833984,-72.09796786644736,-75.76147371588178,-89.04004281979624,-163.6056132836511,-73.77714666618559,0,0,0,0
-3606.4238771354394,24,8.231045,0.0,-783.4190575363639,-1358.7599235089622,-336.07178196005833,-131.5327482221078,-294.0289333734162,-106.5882505190464,-109.5680067202899,-130.604017599003,-245.19141214862984,-110.65974554756166,0.0,0.020079251303272816,0.9398029003953762,2.15302557549413
-2438.9890293178114,24,9.048116,0.0,-450.04880765302045,-730.3396602779975,-233.4774323919597,-132.76108333448522,-211.21790847359713,-120.45543440627912,-124.27553497627262,-134.32023766620028,-185.210183518209,-116.88274661979034,0.0,0.0,4.368178155539551,0.17976451368521693
-2939.704876628589,24,9.832093,0.0,-605.9131393203503,-1035.103214554557,-273.98909937494847,-122.43385366363675,-249.47369960489925,-105.31051599812179,-111.17449144336463,-125.85126314201291,-204.56890085116066,-105.88669867553679,0.0,0.0,5.5191019397584515,0.2968143934353472
-1804.624498599213,24,10.633382,0.0,-338.55348285482745,-566.8728568676381,-167.0587959455446,-84.78240212929175,-165.52940090454842,-76.71281632387561,-81.39107273698967,-88.67414298492682,-154.46490179309006,-80.58462605848041,0.0,0.0,4.372103956295957,0.07260444144401797
-3592.044677081595,24,11.418679,0.0,-772.4313325256185,-1329.8794283652983,-335.3860201781966,-140.06563740897226,-292.8217374489825,-116.40635249428647,-117.6326336712133,-137.5056273302214,-231.80196211751414,-118.11394554129186,0,0,0,0
-2737.8807450527747,24,12.195813,0.0,-575.5612954473856,-991.6594120523495,-253.65219941627362,-107.41478028265949,-230.1491248404502,-90.78399287462994,-92.49318201570485,-107.11219044104791,-193.36578275449713,-95.68878492777621,0,0,0,0
-2671.312498239312,24,12.979421,0.0,-593.3871788926107,-1036.8391925010362,-248.20141526719001,-92.03263493636997,-215.40770357582744,-73.58875791882205,-77.08900274176352,-92.07497350168474,-167.71035389593695,-74.98128500807086,0.0,0.0,5.419415207237467,0.3158778149070282
-2789.025171573115,24,13.784154,0.0,-572.162019010287,-985.914166614489,-255.73795256201612,-108.53191882294445,-246.42153212030868,-93.18097006676359,-99.06333748276022,-112.25528798394865,-216.61274003315083,-99.1452468764469,0.0,0.052329083669211185,0.3320467333001803,1.7768991462837196
-2563.2831556473684,24,14.592731,0.0,-481.550342749259,-787.3756973205908,-244.00021209802637,-135.40517429780158,-221.50061481330712,-122.43841724505985,-128.0743265186038,-138.56690821013177,-186.48676474722225,-117.88469764736557,0.0,0.0,2.3131677651010536,0.3197253179101375
-4786.935844047422,24,29.498773,0.0,-1137.6440792231613,-2023.5693031658654,-439.5127833590775,-130.73225001013685,-367.2506446849631,-93.30879144380066,-93.88503456274049,-126.2508184072695,-274.0821838597018,-100.69995533070419,0.0,0.0,5.3166183185904465,0.23354362129660616
-3182.9496345465177,24,30.359264,0.0,-693.1258480664774,-1201.328060065168,-296.74843619418766,-118.30537064775794,-256.85932976856395,-96.6068316353287,-99.84193220398662,-118.10814799980646,-205.10668794598303,-96.91899001925792,0.0,0.0,6.280325498436974,0.38657766824584155
