# {"t_start": 1612916405.676054, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1470.3059533604685,24,40.229265,0.0,-311.0950684770099,-551.3025177558684,-159.7976655893521,-48.09036254666795,-142.13686020370767,-25.92225649644531,-13.329129430947184,-30.15602483878078,-161.9760610078212,-26.500007013868064,0.0,0.0,3.140055734155533,0.10352248106633145
-1217.3113931349692,24,41.014903,0.0,-219.33744201766052,-384.93459028887446,-196.19888353192653,-66.18688610341648,-127.2462366274699,-29.960623863660633,-22.919686881348554,-36.204842395020776,-106.7548489076619,-27.567352517929574,0.0,2.871286212893891,0.0,0.11119353272815778
-1774.6513337393158,24,41.801909,0.0,-326.59384056368566,-566.9961898376769,-198.8652944953857,-71.13048675949811,-196.1716652225296,-50.101116581849126,-35.79620494149707,-68.59617614049455,-210.51744340352016,-49.88291579317887,0.0,0.0,1.4659262820561134,0.2581434052712428
-1124.313281089676,24,42.592368,0.0,-191.6508093120633,-339.61076220577684,-190.9923761112743,-69.41362899313165,-113.75897820304243,-27.358112387295517,-10.473144094324388,-32.05659261473638,-124.58685224884819,-24.41202491918299,0.0,0.0,1.4726954778137227,0.2293110131034703
-1608.0684329865167,24,43.364642,0.0,-284.52252871522813,-483.8601970796854,-235.1084119252073,-86.70551402440624,-185.7042110444935,-43.127096190203574,-33.85740440967289,-55.37359003373277,-155.06664423120228,-44.742835332684464,0.0,0.0,4.199526822146477,0.607797422154729
-1554.0511145637606,24,44.126747,0.0,-306.5490052800957,-554.8343819598001,-185.46586510900605,-57.78143680837102,-164.6941765211692,-26.96226597390483,-16.07876244937138,-45.83137259576669,-165.06905927983132,-30.784788586444282,0.0,0.0,3.4872379064080468,1.0073252506580614
-965.1382850680195,24,44.92529,0.0,-179.00228278859947,-306.49781107442914,-104.35043202175355,-45.40510997963574,-96.32601227191256,-32.82975525354057,-21.49073421448994,-33.5209608840378,-116.08639160268291,-29.628794976937833,0.0,1.0335749907370173,0.0,0.058312448692109935
-1474.2381234525449,24,45.716943,0.0,-271.5066899980615,-476.2887503145776,-158.7386573397628,-62.0473849907146,-158.3139065677938,-49.21664515764528,-29.960425014971037,-43.572399507534875,-177.88531683419478,-46.70794772728875,0.0,0.0,0.7138107139775872,0.3365837973925468
-1330.439014607765,24,46.504645,0.0,-250.33986857171084,-444.55383684218344,-150.04649714505285,-45.09293156572728,-167.81274180355672,-38.01416056883403,-19.59819494856637,-39.19630862439514,-144.23433233562804,-31.550142202110145,0.0,0.0,0.304515734658681,0.059117148562253766
-1202.1786900133623,24,47.276338,0.0,-170.07831562435248,-267.2868130292209,-203.1269080317779,-83.79722374256836,-153.71429217312672,-51.20926335237687,-38.91323747155257,-53.305962952852404,-132.32312687346266,-48.42354676207157,0.0,0.696828030660769,0.0,0.20114378321803777
-1538.630910565511,24,48.456249,0.0,-325.49018933169043,-568.9445924823251,-197.21724455877523,-68.4064540283369,-135.68399635832716,-30.165003720873703,-23.40385740412265,-42.92990808797199,-116.83117193225209,-29.558492660835554,0.0,0.0,1.1037168907714,0.06215683703355153
-1214.8532893625088,24,49.24211,0.0,-233.87631043989703,-408.98775773681314,-137.59272471556278,-52.12850964789783,-123.21885775299867,-36.647855908263196,-21.81928008809428,-39.411145489703344,-129.27962198835945,-31.891225594919234,0.0,0.004466290533206463,0.008368687563437338,0.23125903782670723
-831.2175767150054,24,50.034891,0.0,-111.41883408677778,-188.61203447785988,-128.79853321204556,-49.01456126408985,-141.2024469836652,-35.30797486774381,-17.456757996166374,-35.63817576708032,-96.2252968421453,-27.542961217431277,0.0,0.0,1.0815161582278954,0.20303768210828485
-866.2399072261652,24,50.817964,0.0,-127.91059115492342,-209.1214430824817,-124.48288465150274,-60.25757219013459,-103.12748140849304,-39.083628289865864,-26.565958142405634,-48.51738415546495,-93.53156491462595,-33.64139923626737,0.0,0.0,1.9989143164548722,0.10846298030371633
-2017.395524255667,24,51.608277,0.0,-415.94874359261394,-756.6606791479403,-222.84236581976194,-62.74343751473048,-203.4475798530652,-27.790041938030413,-17.33074723827081,-47.99501948315083,-226.28237217625573,-36.35453749184747,0.0,0.0,2.5396572769767376,2.0009343508461415
-1234.3441113021358,24,52.389656,0.0,-223.0520351277991,-379.9887128863537,-169.07462635419012,-67.29063182197257,-122.79096892469236,-42.19362659876577,-32.3736557144862,-52.810432571276,-109.65630345978568,-35.11311784281432,0.0,0.0,6.9132209603327155,2.085289822584586
-1362.68518911782,24,53.174632,0.0,-248.27364541275165,-428.1652816991492,-179.14721867736756,-58.55171529175119,-147.381223691787,-41.1341182781057,-30.943361495543655,-44.57473943925534,-145.02359300654453,-39.490292125564046,0.0,4.201381777445311,0.0,0.9838488365624573
-1849.8149220045696,24,53.976369,0.0,-413.2823089521769,-735.9716052982059,-204.88809529096838,-69.79932666143597,-152.41053574545364,-35.51904589839484,-27.24966022907867,-53.22380390039314,-126.77290367805509,-30.697636350407116,0.0,1.3569870024014936,0.0,0.11131663687924098
-1422.4370283973653,24,54.740926,0.0,-245.0919041701847,-397.92288065012417,-191.99658052391678,-93.6856552179847,-130.80003128309275,-65.94134298760022,-51.70538603510659,-63.01759292653195,-128.14674938722584,-54.12890521559784,0.0,0.002776600030550025,1.7657966809826557,0.42684081065064844
-1563.4203914035488,24,55.536551,0.0,-270.1250789098651,-456.42571081691835,-183.68427445671244,-79.78627146512316,-162.827734126738,-61.87442133596165,-42.97480647344459,-56.45116589603913,-194.0389493791572,-55.231978543589236,0.0,0.0,7.645373148501678,1.5996463846542577
-1276.2399030395734,24,56.75743,0.0,-225.77982905777256,-394.03965283079435,-158.8401987484373,-51.66535575613493,-169.04090669914356,-35.837464991732766,-19.54799079365606,-32.86167208487823,-155.1913368073863,-33.435495269637336,0.0,0.0,0.2816577760494102,0.0814654352380926
-1506.5217169439325,24,57.551754,0.0,-230.35733491445015,-369.6535399239789,-187.12408522786288,-98.55670009751128,-183.45445536501214,-69.28523446161086,-59.364343252959756,-72.3372478409965,-166.70414079527848,-69.6846350642718,0.0,0.0,0.05342240286904687,0.3007946826067205
-1122.7101348863043,24,58.310202,0.0,-160.57606934025483,-273.01592313143425,-142.10254650751244,-51.131244708235535,-142.97780080452588,-36.56595069408693,-21.2469367170578,-35.19816980102459,-213.90740364833084,-45.98808953384117,0.0,0.0,0.0,0.23345383168347933
-1534.9220794722662,24,59.093647,0.0,-261.6499133431964,-443.1000192985607,-196.22005045561016,-76.03707616353934,-158.2819484658616,-56.346707578165976,-42.4205068563978,-69.0767741662675,-176.72682419258308,-55.06225895208359,0.0,0.00521391372873703,0.18464698378815647,0.7970290815328788
-1491.5020436449033,24,59.879505,0.0,-248.0250866914346,-402.14697318090504,-173.85650552139057,-91.38119439574594,-152.90372301779973,-68.86969595550703,-59.22593352812901,-76.61682897088926,-151.85564812066912,-66.62045426243292,0.0,0.0,0.005590213262258947,0.26432662696347525
-1299.8350106775147,24,60.681721,0.0,-235.966387945102,-418.3681277297978,-207.27839368344195,-66.97272626481734,-135.2144055766897,-29.0206429146514,-10.887204641582278,-42.251967223425524,-129.572885199013,-24.302269498993766,0.0,0.6060806749855205,0.0,0.3955145166704277
-1518.1775311503152,24,61.485235,0.0,-276.29741145491164,-489.05965243971013,-156.1986100004171,-46.52668495426687,-188.2849764097254,-40.20185595267782,-25.210619604868974,-42.185336250837885,-211.78436609902533,-42.42801798387415,0.0,0.0,3.1348483486136347,0.5833842807553227
-1374.4846251760546,24,62.273663,0.0,-249.55830091816884,-418.19428592106186,-163.03550699428084,-70.6798598952441,-138.1125943526729,-54.56396253767145,-42.402665878507214,-60.11987334932418,-130.0560973908746,-47.76147793824867,0.0,1.5439076752936223,0.0,0.08909973752580218
-1738.0791795402242,24,63.040984,0.0,-309.0932066577086,-535.8674632411604,-202.63436241626835,-79.14777275729888,-183.03762537746476,-62.49548523356466,-47.535664782916406,-69.84884142451307,-188.2607710911335,-60.157986558195674,0.0,0.7826258356890408,0.0,0.11917657369029534
-1416.2541252283293,24,63.825449,0.0,-276.61673766791455,-471.2105947036462,-197.6748509316378,-79.61827620409036,-128.3221081242982,-39.715689210872846,-31.56935914733989,-46.54082313767457,-107.52613841250039,-37.45954768835465,0.0,0.0,3.07291270147451,0.06615891253878875
-1342.8857577924723,24,65.013682,0.0,-271.0971063176728,-487.04012753892346,-161.3128109036591,-38.3084018375178,-168.66145876686025,-17.902443894321806,-12.84711717005818,-34.73877971289614,-129.684024487489,-21.29348716307375,0.0,0.0,0.7109585798693044,0.6810362671518083
-1309.4864413489156,24,65.812933,0.0,-239.2719956722573,-413.85416854980656,-133.87189632308994,-56.648441400308386,-151.0985600221657,-49.2928346869745,-30.768313762619556,-51.003591488731345,-142.7143133734013,-40.9623260695609,0.0,4.080371948326372,0.0,0.484412516450455
-1159.2804631794281,24,66.589146,0.0,-239.59382281908933,-431.3106667208008,-131.8402947051211,-42.41861990613153,-98.30651521239645,-24.202435122723976,-13.818459080382878,-34.484011085049254,-121.95341001013398,-21.35222851759893,0.0,2.1241521399682397,0.0,1.021563937267292
-1288.0120049626448,24,67.384516,0.0,-267.00693160183414,-446.6858521743581,-148.13275146889373,-52.65201819496168,-141.12715610714955,-29.047691028325605,-21.964387462294873,-34.579617076031376,-119.70298607194705,-27.11261377684879,0.0,0.5989237781590455,0.0,0.8853619934942973
-1174.1907190607055,24,68.159051,0.0,-195.6623328495855,-334.3050689452163,-196.6036191673948,-61.52367507898562,-136.56237707497888,-34.8494151982789,-19.786533754816496,-43.731096109909956,-121.76075292676398,-29.405847954775133,0.0,0.0,0.0,0.3254592285928859
-1386.7116739565663,24,68.957337,0.0,-235.06273186485413,-411.3190924856632,-205.39120539541247,-61.199289290838834,-153.8805795836089,-32.92488314827928,-14.148152725398454,-32.94899890566011,-203.6871548901375,-36.1495856667136,0.0,0.0,3.141437415423174,0.2438357845801458
-966.5523898555352,24,69.732002,0.0,-159.46468648090308,-272.81411690117454,-134.569845755266,-53.5727973625658,-93.83434754265389,-32.07507577600884,-18.109459456521677,-29.02612504892206,-141.79952157193787,-31.28641395958157,0.0,0.22793800089520366,0.0,0.07868036190907436
-1274.2529161337768,24,70.510015,0.0,-272.49010904993503,-473.0720566018332,-149.24581891725884,-53.029549265050825,-113.07122577365578,-29.97448651238704,-22.63885347486872,-38.45040061923399,-96.11757696050142,-26.162838959051772,0.0,0.9421970882119728,0.0,0.07928612485301458
