# {"t_start": 1612916405.644192, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1787.6888567989922,24,9.586351,0.0,-293.28652138587444,-492.4975253304209,-192.0747461762983,-74.25156999701868,-230.06240536082566,-67.15138457840014,-53.537850503787915,-75.01964199728228,-237.53298231986756,-72.27422914921637,0.0,2.4906823294664315,0.0,0.20481152024974345
-1352.4017552813523,24,10.360206,0.0,-247.31901775057372,-433.2911381033313,-201.9856999110461,-76.12033350394363,-125.96030944251727,-35.294592553385236,-24.197317818399746,-44.51175576784892,-133.6272771989785,-30.094313231328062,0.0,0.0,0.03977360551933462,0.22686117842959538
-1417.9872304487958,24,11.120655,0.0,-225.76962425607343,-372.71993849984,-187.04615698736922,-79.05708920829538,-149.40690495279412,-66.51838224954928,-50.66108452030625,-65.3318619549204,-159.295591252483,-62.18059656716472,0.0,0.0,3.0470356186369045,0.060106905098096214
-1410.1387369103174,24,11.887581,0.0,-279.6463688257558,-491.942523243013,-137.68476423725295,-50.6277924956204,-141.35577838637613,-37.67534027427072,-24.088049194137955,-35.35462048782104,-176.26875714337461,-35.49474262269498,0.0,0.0,1.1416567831371969,0.5630564242323697
-1516.4543121997979,24,12.651895,0.0,-293.890681092362,-511.700017209066,-152.21662251709807,-59.63534193040192,-167.35287884552807,-43.83415304718889,-33.07589958168639,-58.078166410374834,-155.36036016945403,-41.310191396637656,0.0,0.0,5.923501917837232,1.6974405886292485
-1503.7991603823004,24,13.448852,0.0,-290.12134586096505,-511.21408611897857,-190.010972800582,-60.43395860073065,-163.33903562081963,-39.80917849360929,-25.690281812497545,-57.83561165736943,-132.83255711080912,-32.51213230593907,0.0,3.315634023339583,0.0,0.545788118294541
-1043.3317807880546,24,14.231644,0.0,-194.97617503452756,-327.8696144340732,-133.2120464562674,-56.365893201362624,-94.28112079081455,-38.319111683910414,-29.52076941471763,-45.76839488216431,-89.34125806217362,-33.67739682804334,0.0,0.0,0.0,0.054627542281816134
-1559.3714595913714,24,15.018475,0.0,-319.50962107821715,-568.6948963236152,-169.3100293949285,-54.37705458613836,-160.09697266814382,-36.93542700270627,-24.45173948969414,-44.57462671679028,-147.19899610043302,-34.22209623070444,0.0,0.0,3.6996162903337595,0.3768026004726316
-1738.7801789913221,24,15.797807,0.0,-290.0941607797631,-505.1307025034807,-183.47702509817387,-73.84982160089993,-231.72797789409788,-66.31760421433526,-41.825218240236595,-73.20979593539955,-213.58788917909703,-59.559983545838165,0.0,0.0,1.623631196641054,0.5723677937590259
-1569.5734697968412,24,16.599072,0.0,-263.4111165399571,-455.80338500021736,-179.99353564887656,-60.30397807185434,-212.0294309255128,-46.666946405569966,-32.29955453253287,-58.89318174154873,-210.3045238848683,-49.86781704590319,0.0,0.0,3.4773155633668313,1.0486119157217901
