# {"t_start": 1612916405.664431, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1846.163655020475,24,9.565261,0.0,-358.13314377997654,-621.0936093972565,-193.3352242017,-88.45244298212732,-157.59553578723964,-62.494794460113695,-55.06306785063819,-73.99158141828894,-174.8747499290768,-61.129505214057424,0.0,2.738461604669995,0.0,0.9143751536356611
-1189.488417604979,24,10.333895,0.0,-211.13713151692005,-357.5257645367098,-206.57024793684883,-82.52717561543025,-98.18551485712113,-34.260484928636764,-30.537536872268543,-49.714705132064964,-85.83543718220176,-33.19441902677708,0,0,0,0
-1267.6399787003995,24,11.100035,0.0,-240.68295930226262,-435.64000625919874,-183.99971590252636,-59.484102720925435,-138.89130847918966,-31.057262397450653,-20.665776857461484,-48.49281244105464,-83.2905668600809,-25.435467480249127,0.0,0.0,0.09208560381705921,0.15166317969972787
-1687.1261905529736,24,11.863766,0.0,-376.2160134618737,-667.3693506252907,-207.03789928096626,-70.4647370885035,-119.21427960391082,-30.467872961411146,-26.189583898634453,-43.674626339004384,-116.98233647128882,-29.509490822089738,0.0,1.2071037806847205,0.0,0.11565589454692936
-1868.0406453680453,24,12.63278,0.0,-399.6636418219301,-711.5133840230551,-184.5493115595044,-56.72485149698938,-204.9029750286463,-35.59972326947414,-26.147755041169788,-47.79897702336117,-163.86037791534355,-37.27964818857149,0.0,1.523536609202616,0.0,0.1723461626557722
-1430.861829574978,24,13.428303,0.0,-214.29620957165426,-364.90591331510143,-207.91539829331688,-78.47542747733974,-184.62590527127102,-50.867106869669804,-32.35415215404214,-48.23130651423298,-195.2759370741143,-53.91447303423519,0.0,0.5798152887324179,0.0,0.1173253165743039
-1111.5327544493089,24,14.211404,0.0,-201.82588976554197,-356.7765127102879,-133.51706653565262,-42.52016150276359,-132.5975633232181,-28.51857252821538,-12.065881361706124,-33.248253827254125,-145.1344855957346,-25.32836729893459,0.0,0.02654811438572735,0.0,0.18913006034673327
-2152.1318550988353,24,14.997764,0.0,-480.5555554808364,-875.7545881414044,-208.76716862469328,-48.55734472835387,-223.84843676222067,-30.385087389550076,-19.95477377654854,-54.101316323019475,-182.22306657033613,-27.98451730187239,0.0,0.15877943728216626,0.0,0.09452022969407374
-1295.4120729039316,24,15.775817,0.0,-239.99189875906748,-411.0742166523728,-149.69613926556954,-64.63355922551953,-132.33106661495555,-38.240972676114644,-31.04260067514989,-48.270581709125494,-139.8617119550478,-40.26932537100881,0.0,0.0,0.1925414541246404,0.2723642086017435
-1293.0902001930835,24,16.578267,0.0,-221.3473134881839,-375.23830535335026,-147.20324152642425,-59.67212144148412,-146.24750586194125,-50.6869232586937,-40.221303615539895,-57.613079455069105,-145.65642737902627,-49.20397881337059,0.0,0.0,4.516752064960806,0.5296770207179545
-1513.3948034991163,24,23.772204,0.0,-296.1488089434018,-510.1483719399307,-199.31748024436692,-79.86514705972286,-124.34673414984138,-43.17279866526473,-31.673462364283036,-46.35691089615115,-142.55047661707582,-39.81461261907779,0.0,0.00803055495551086,0.015456520647693428,0.6243823667517308
-1001.5629207949819,24,24.56482,0.0,-162.68056285454418,-278.4581322834231,-129.29283534013567,-45.6117012464571,-112.03216738572651,-40.835094436167935,-18.032950767776143,-36.53134030269276,-145.06746228690488,-33.020673891153706,0.0,0.0,1.199380239915159,0.474347684998064
-1216.792939454859,24,25.346517,0.0,-159.37861479605948,-258.57351218162626,-150.95327206800008,-74.99798160645105,-162.55284091327766,-68.1679333414647,-47.576827553183705,-64.90256592120716,-168.4238086148361,-61.265582458752846,0.0,0.7708101992537457,0.0,0.12967279496097645
-1903.7549638499402,24,26.114255,0.0,-341.56365211271924,-578.1769076558203,-273.9250347204427,-85.29355522634702,-245.09075814317438,-52.40376383983495,-36.35658319845083,-71.74200783394393,-171.26112770121986,-47.94157341798711,0.0,0.0,0.2192044817783777,0.32790629130698223
-1492.4052391856715,24,26.878816,0.0,-264.06247068523487,-445.16673263357336,-185.17426181467258,-79.16766694003302,-144.9281869393648,-57.34961495179532,-42.20158327873515,-59.27534279009813,-160.96752372046916,-54.111855431695105,0.0,0.0,0.0,0.34761820916821
-1635.031946158373,24,27.633929,0.0,-307.4670110666307,-537.9689262545477,-215.26609109160404,-77.8159010840061,-149.37052675059329,-48.49987648817984,-36.32020032309945,-52.849284458275115,-162.87896259210737,-46.59516604932954,0.0,0.0,1.0871994412062316,0.8624356915311452
-1743.6105632987933,24,28.417872,0.0,-313.3692662677731,-499.38097600261773,-180.1514776526925,-102.38952713319635,-150.37285102471677,-79.76112220520923,-73.73839524779416,-88.99101910915925,-177.27409529021426,-78.18183336541979,0,0,0,0
-1369.9998429829664,24,29.208598,0.0,-222.2988802001179,-379.75311644596707,-187.13116341570944,-62.646081545513034,-168.42112368097003,-49.248649274819485,-30.854688731688086,-41.74851672124422,-181.39558587877957,-46.50203708815782,0.0,0.02665654552905794,0.0906322889855724,1.9475941813079485
-1622.6427087177872,24,30.011378,0.0,-277.9858658114087,-481.5626303414837,-210.66415064353671,-71.80603270827245,-184.00516177538913,-50.260365000592536,-33.86068916368005,-56.262977837167824,-205.3852676040862,-50.849567832169804,0.0,0.0,0.2936869094884029,0.44343048090448106
-1616.808202561185,24,30.795403,0.0,-311.3077483186447,-549.294831147735,-160.96811305466315,-58.08268379560129,-178.9443383828483,-38.98390137691107,-24.584907775683785,-55.8242413020099,-198.99035163504027,-39.82708577204734,0.0,0.0,4.25960402529562,0.266771035976409
-1855.3163744136366,24,32.005109,0.0,-378.7860564263747,-671.5927894287514,-199.79359063651034,-68.19026544484716,-181.1015671046901,-47.58848442484634,-35.48513880313415,-55.996516337423735,-173.82048011765593,-42.96148568940262,0.0,0.2466510101136794,0.0,0.7588007986862146
-1640.2575189808372,24,32.79641,0.0,-296.4504083136007,-500.32461203498053,-235.28851736960624,-84.97380845400491,-175.15981453937817,-50.68662882712753,-44.86871147922383,-67.27545401399396,-136.12449458971696,-49.1050693592042,0.0,0.0,0.004871441916307617,0.3682331020284028
-1099.0474215491283,24,33.57842,0.0,-160.4241329270056,-253.73080055794628,-153.01479762471746,-72.95740140268362,-122.99273045854767,-51.99049347111859,-38.543868594099024,-55.48825456257283,-142.27077007527933,-47.634171875157726,0.0,0.0,2.6163376766477953,0.17923770890793334
-1122.0870129850414,24,34.362068,0.0,-233.8432828932915,-401.54452946269134,-138.68657104006988,-53.66581783991474,-94.69863302341189,-30.1251136370647,-22.46176637870907,-39.410237224016015,-83.51039942832965,-24.140662057542443,0.0,0.0,1.39554127584766,0.04793872070578277
-1628.631526124571,24,35.150801,0.0,-310.55930218498366,-547.5661539192613,-193.43988627296523,-69.422277503722,-170.00644860286155,-42.02813076136991,-35.18530257114647,-54.797536430532276,-161.93854409257722,-43.68794378515194,0.0,0.0,4.433313973089161,0.13151381029119755
-1012.2476018914192,24,35.914275,0.0,-171.0661138833016,-302.92117591920623,-138.88701880493034,-44.06724723689723,-142.22730217656544,-32.916221519314014,-18.540731161162462,-45.86170840614954,-91.09509173460276,-24.664991049289654,0.0,0.0,0.1532937837276802,1.7217431639552978
