# {"t_start": 1612916405.70683, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1438.8560785020127,24,9.52531,0.0,-296.1867699966873,-512.88081864275,-148.6223677196072,-55.42535842055321,-142.127948391333,-46.76605667594385,-32.93908253806626,-52.15429505245183,-114.91351657636984,-36.8398644882503,0.0,0.0,0.21069649099772747,0.6556286787903094
-1401.957121155238,24,10.297467,0.0,-284.92921263657826,-514.2011524652856,-169.22669396819109,-49.17178855546812,-138.01236532672036,-24.90344037213636,-13.59907840305695,-32.26919078913638,-148.2936556505204,-27.35054298814442,0.0,0.0,4.67559479059944,0.34562626713667843
-1106.2272236459587,24,11.057673,0.0,-202.93667793709918,-338.74021938337984,-152.51987071216433,-55.6674766139808,-101.84208184954181,-34.227734968773746,-19.06917092178091,-33.603552387147744,-137.14154401803037,-30.478894854059988,0.0,1.8139253645360676,0.0,0.735948052454163
-1004.7809165426077,24,11.823376,0.0,-183.19541796087572,-308.97393063787837,-131.3281577145608,-47.16524882353067,-99.91625138233881,-38.049351970412836,-19.032068653644075,-34.607439082165065,-114.68652830842512,-27.82652200877618,0.0,0.0,0.2190987549397475,0.3087874680727314
-1173.7363599538103,24,12.589897,0.0,-204.826371621693,-346.5296873839035,-146.97267209386598,-63.77042015693433,-105.84417079548646,-43.79407972361734,-31.114751807998246,-49.877135380768564,-141.54862382179664,-39.45844716774616,0.0,0.0,0.8040060469110777,0.3153635163705597
-1563.630585339887,24,13.385584,0.0,-300.073234833312,-518.6505127333683,-171.30777614073173,-78.26672590049687,-141.59431215984162,-55.31717135830875,-43.88564203622351,-59.617732091983555,-146.46704284058814,-48.45043524503234,0.0,0.3226535790589986,0.0,0.09571980024228965
-1330.1476169712441,24,14.169302,0.0,-235.6618465826506,-411.6034467400844,-174.53423427652524,-58.59681005147868,-175.96686391275324,-35.238368714775405,-21.577149664251476,-40.01241628266379,-145.63878817658374,-31.317692569477515,0.0,0.0,2.3796916538769355,0.23848058851920745
-1039.278988115475,24,14.95364,0.0,-176.93279923220092,-306.27379776334374,-150.98833321804207,-44.2283894329062,-159.8299415113054,-22.503429670881726,-9.730705032782074,-33.69856806617349,-114.12888365576111,-20.96414053207827,0.0,0.0,4.906109814170117,0.6616133070815584
-1430.324839998391,24,15.733729,0.0,-235.69843688292877,-396.9037685525641,-188.59375512066757,-64.07108534062188,-201.064211955034,-51.02012402424548,-31.128852607577464,-49.05869808961433,-169.60499241079538,-43.18091501434214,0.0,0.0,0.028188145956792865,0.4391438707822947
-1657.3443572712513,24,16.537915,0.0,-303.51026858284865,-532.4270263110243,-202.02758760123476,-69.69843421183052,-205.86540023800944,-46.99414292747872,-35.437508627711075,-63.483958996397725,-153.77591095530354,-44.12411881941251,0.0,0.2728675125897353,0.011512686163039687,0.17391047957756933
-1363.8055945769815,24,23.730283,0.0,-259.38175092877583,-425.51194015856316,-155.77453155450115,-79.94271539290861,-133.7552053460852,-50.463518144753806,-41.13031822726141,-56.85094438955302,-116.4393942316661,-44.555276202913376,0.0,0.0,0.23700488973639044,0.4693477592643489
-1438.0574276017524,24,24.515371,0.0,-265.79835558944353,-459.28858263451355,-219.25197660453912,-76.24023506179378,-138.21886357554476,-38.618812844504376,-22.532460044743114,-38.93509722701112,-145.62666128171173,-33.54638273794738,0.0,0.0,2.814185379254461,0.4461303950631216
-1595.248669237374,24,25.303615,0.0,-262.993375111862,-423.55227234569145,-223.13262109485896,-94.12323449078731,-143.1887693037555,-67.79509945984864,-50.286300484218074,-63.05634258915573,-204.2816742040378,-62.83898015315856,0.0,0.0,0.9502806003283929,0.43892728536124415
-1224.2746759816043,24,26.071362,0.0,-187.30788580870782,-321.03593466986956,-157.73032302605458,-61.502851026641686,-165.94717903602123,-47.190179252750625,-32.72985156500302,-50.09866208861174,-156.7876230795948,-43.94418642834937,0.0,0.0,0.0012530124906806606,0.14383036837208485
-1618.8923108687718,24,26.832254,0.0,-243.24315849226622,-380.1101332236949,-185.6026645627221,-96.960736630594,-191.37178797394677,-87.67252750020269,-71.34382861712481,-93.31540786800232,-187.90118541240096,-81.37088058781679,0,0,0,0
-1142.9752148679095,24,27.593323,0.0,-214.95896013505302,-377.6907498310646,-139.16585351325708,-51.32990501727071,-109.87191029748068,-31.08502094587446,-23.268617127646927,-42.74329697255785,-122.25689270443736,-30.604008323266616,0.0,0.0,1.8206224266015345,0.4195437493681014
-1124.3668418885459,24,28.376618,0.0,-194.09335321184432,-326.4324834243173,-161.77836329229652,-49.09675269518841,-136.9795387366772,-31.473465653218746,-20.141925819568502,-29.65811160022276,-144.0805149423053,-30.63233251290669,0.0,0.0,0.9404705025894641,0.6043728243468669
-1547.4766595410315,24,29.16612,0.0,-275.43075774835523,-459.06491082500474,-166.97888534310843,-72.82531799144334,-173.615973364746,-62.15105835106814,-42.24481210260105,-59.44998051930566,-181.49711130688343,-54.21785198851539,0.0,4.864509588179734,0.0,2.153678469070991
-1376.726175682018,24,29.968684,0.0,-234.99176866516908,-384.7250990424229,-173.9847818547139,-68.21560810099997,-172.90153755233337,-54.563033109854544,-39.5356921209581,-56.80254037551202,-142.6923444158767,-48.3137704441773,0.0,0.003225674387578481,0.0,0.7301965995685208
-1418.127874351744,24,30.752775,0.0,-308.80193796263626,-551.1548740804328,-155.18465755195615,-46.37643711830622,-146.53654730549482,-21.667432489157104,-11.542435045790876,-32.117902800994884,-123.70313047379254,-21.042519523182335,0.0,0.9456430259649335,0.0,0.5283246407290414
-1391.0784157276212,24,31.963518,0.0,-241.6415546803803,-408.2052702281015,-157.9867580772843,-64.51750977355519,-154.50799568342703,-54.56528684291905,-40.4510676292347,-67.22864544979913,-149.81238326529675,-52.1619440976234,0.0,0.0,4.616144377907657,0.9334151832048015
-1293.9669174689443,24,32.75498,0.0,-215.4757943340156,-355.6422053189224,-145.4272702205841,-68.46743131033567,-155.71541903993082,-50.16779224089602,-40.753200408502124,-54.37266379677445,-156.43272942840704,-51.512411370575975,0.0,0.3166089170808837,0.0,0.20199419516341333
-1572.6804174987483,24,33.529361,0.0,-246.58362714115947,-387.0861587075696,-210.26791248156738,-97.58048063438785,-158.10800658661663,-69.01027587920656,-59.42138394153339,-76.44653077678748,-194.97860289812834,-73.19743845179138,0,0,0,0
-1358.3993862593193,24,34.326446,0.0,-274.2275595045091,-501.74812670566666,-133.8838484943355,-41.38475936272312,-155.45267451714076,-24.759885359293886,-15.722114250250979,-39.07181140933321,-145.8528299174501,-26.295776738616105,0.0,4.544153647574026,0.0,0.4916945820028888
-1586.4769685448566,24,35.1073,0.0,-260.3063236995711,-435.9578655302712,-208.1878627673203,-78.59329750883835,-183.08782524968527,-56.58857074209193,-43.08138989860721,-55.603472021625095,-204.86412104136053,-60.20624008548575,0.0,0.0,1.619227519165806,0.2751228974470324
-1198.3289494452806,24,35.87132,0.0,-213.71403831154294,-366.2315637098116,-137.8657609146308,-64.60717765163142,-131.28330370089472,-44.762013782398405,-31.758057842334946,-50.96018032560642,-118.00520956073306,-39.1416436456967,0.0,0.0,4.902393917707552,1.019896797054303
-1129.7754852882397,24,36.635915,0.0,-216.43062793891318,-382.29918271392614,-140.62614412706137,-46.819407931275265,-120.7619958506781,-31.33065544169651,-23.91872186996089,-42.67871582135149,-97.62190326837624,-27.28813032500066,0.0,0.0,5.3509575628487,0.3821040648777377
-1609.6317449467724,24,37.429523,0.0,-354.57196771804314,-631.3204101134205,-201.4915715461693,-59.50839342923455,-136.87537938933662,-25.670621870988974,-15.191217634634393,-35.64921176342102,-126.95497487233432,-22.397996609189764,0.0,0.01329593512326288,0.14644988541243564,0.9292234502141062
-1030.6023336108283,24,38.215298,0.0,-181.54118030733113,-310.9741164406869,-137.62395371216888,-56.168465676241134,-97.43609303957074,-37.22692126730419,-20.4382500207502,-31.631304401134322,-128.87597738417944,-28.68607136146134,0.0,0.0,3.9582342170288163,0.06725465243567826
-1418.440724096028,24,38.991725,0.0,-224.94128115901748,-368.6055959874526,-176.04899552411837,-79.34636570903868,-173.7335381298097,-62.894023188523406,-52.27815176645604,-81.38989696037306,-141.98177979066415,-57.22109588057454,0.0,0.0,1.1451722495786447,0.14373805990066085
-1605.2545963303423,24,40.200729,0.0,-265.11003418896416,-422.38637340852796,-237.95748435552605,-96.54568187045007,-164.98548274720457,-71.48042114167782,-53.01373587757828,-68.33137360258179,-163.04371175095855,-62.40029738687272,0.0,0.0,0.025689083211281827,0.08764829297955899
-1400.44997386216,24,40.982939,0.0,-207.7022190098625,-317.5262273210892,-151.3456810791138,-96.99601394433374,-159.91703199899348,-79.26352688709497,-67.86815849466119,-85.10333140030649,-157.9349198700211,-76.79286385668375,0.0,0.0,0.5497035147877994,0.488912208078081
-1600.8644402790683,24,41.770315,0.0,-307.0373970407627,-528.2595599213877,-181.70517604378483,-72.47892947856931,-150.04208689538518,-53.84789181296504,-41.45275236348234,-60.09806278691166,-155.96690772138234,-49.975676214437236,0.0,0.0,0.48894658853851025,0.669705173646494
-1729.6301815818988,24,42.56141,0.0,-344.4072733164706,-610.7451481073352,-193.43745885517544,-68.92335045570057,-161.65516295467876,-44.82633356217233,-36.24522988814279,-54.459255703864194,-170.7194065430044,-44.21156219535451,0.0,2.0505752004366693,0.0,0.3604988924946328
-1115.7147688564576,24,43.329348,0.0,-189.65388788836913,-339.2547719854704,-125.30996231737592,-39.39149446797747,-156.1015631770427,-33.08294979563664,-21.446899982612084,-40.27012074659316,-138.0569112210757,-33.146207274304274,0.0,2.3985535510552642,0.0,0.08022121247139148
-1286.8208146343106,24,44.095921,0.0,-278.14869151513886,-495.16133132577835,-135.17028027488936,-39.64287058287177,-132.86527667835412,-26.044647398072808,-12.018041499119597,-29.142736227430817,-118.61519066768582,-20.011748464969244,0.0,0.0,4.342526585824843,0.6331999424748272
-1495.8268637124029,24,44.893041,0.0,-288.1756341050551,-506.6542675400732,-167.5329819960802,-66.40872048079159,-162.10234452279207,-41.013619166145624,-33.76877693948435,-54.95447651657324,-135.7523414762508,-39.46370096915675,0.0,0.03525800172890636,0.0,0.729833658157472
-1448.32276124517,24,45.686043,0.0,-297.9452127510671,-528.5351193202846,-150.67684005782672,-50.30418199126251,-132.18979131399738,-34.89312649452923,-23.23946331405687,-44.294357562114534,-152.27112656602978,-33.973541874001235,0.0,0.0,1.157871114392477,0.6299426404701463
-1021.7095216113997,24,46.465764,0.0,-187.92142865216704,-314.347616094261,-139.77348376165844,-50.46794997499892,-101.06467226324304,-33.596236483283725,-19.00357206793877,-29.07193317020875,-117.80151112303425,-28.66111802060568,0,0,0,0
-1667.5662209798286,24,47.242888,0.0,-326.308723434734,-576.1831306572659,-207.6889875518047,-65.43838413426295,-172.91754727626642,-39.8558007258799,-24.941808689183837,-37.770076378519,-180.79343729630682,-35.66832483560516,0.0,0.0,3.971926239601006,0.25790120011837236
-1029.0128519786733,24,48.429161,0.0,-172.40675710335918,-294.9096788879738,-161.15966496528964,-61.304535588506816,-119.70336879569271,-33.340728617642185,-19.59839758583796,-33.55323278284276,-104.99141789691171,-28.045069754616584,0.0,0.0,1.6924217586048014,0.3296132594495528
-1319.68135704109,24,49.210557,0.0,-230.41434153985676,-409.93187420308163,-158.6589016572073,-44.351016254182255,-188.4902856486677,-32.077970937829384,-11.692120282955521,-30.561488288707114,-184.9753439594177,-28.528014269184837,0.0,0.0,2.1035164754215683,0.2535932626934005
-1419.4830999651574,24,50.005877,0.0,-228.78185223100616,-409.4082983429337,-167.37039292482243,-64.97807007596425,-210.3467039085213,-43.77781982404655,-28.73286617361866,-57.772282001430064,-166.7970423110183,-41.51777217179622,0.0,0.7674537940711561,0.0,0.10108420749295388
-1258.4850495006524,24,50.786485,0.0,-253.91695985134396,-447.0773809745996,-149.01392245127883,-49.818266799831314,-114.91451422716247,-32.55156033638726,-20.906249677632577,-45.921783540272685,-116.80002451716774,-27.564387124976086,0.0,0.0,2.6167034934843074,0.42550007030271175
-1622.6297577158125,24,51.576733,0.0,-324.527009524683,-574.1598493370143,-198.23625610076445,-59.51591138706839,-166.59210578781432,-30.610956053200553,-15.184015125158625,-27.67974673505265,-193.95219377410893,-32.171713890947025,0.0,0.0,0.0,0.12955993550416584
-1941.9714609598557,24,52.358948,0.0,-380.3454076767749,-661.9753575786663,-246.59057282369864,-81.12522206859852,-206.37603333489366,-44.180627057879924,-35.04897257614449,-50.94759154438417,-190.5900367656003,-44.791639533214706,0.0,0.0,2.4749130217128785,0.16713817139516318
-863.6617873926505,24,53.144376,0.0,-116.82403374501966,-192.6382443837006,-128.1241720629881,-62.39932889985004,-111.6992467460393,-43.34518891768309,-28.383372117289383,-43.701851023589995,-100.4742725721991,-36.07207692429132,0.0,3.85700779181788,0.0,0.17441258330798484
-1272.480053302474,24,53.944899,0.0,-236.30894581431224,-406.1565532650152,-155.40486568939278,-66.10371732743653,-121.7967846041483,-42.42031088830984,-29.570432433714082,-47.23899753563686,-128.46305951749272,-39.016386227015595,0.0,0.21650407208333355,0.0,0.2668443457849042
-1509.9215577300338,24,54.708552,0.0,-276.08254341239495,-472.37288497258663,-167.31550223684408,-71.65406552269525,-154.45953112410385,-47.99383465263038,-33.56853739311301,-59.15239813604189,-178.2694212332084,-49.052839046415116,0.0,0.0,0.0,0.31584395466884796
-1408.8982234599928,24,55.50142,0.0,-270.2936906844919,-470.10693313789017,-177.05979582559218,-63.78184124444931,-149.71636948314463,-39.60451621756447,-32.60664393629909,-47.2468482848014,-120.00451578084554,-38.47706886491422,0,0,0,0
-1157.3210261228974,24,56.724132,0.0,-216.28238914329637,-361.8287222282867,-143.52539122005265,-57.123515069123606,-110.75568991602748,-43.8697659371194,-31.8990119044386,-46.82062476624528,-107.35816580481617,-37.85775013349115,0.0,0.014154124428800596,0.21742310653041585,0.8896351514397461
-1192.7259630057142,24,57.5203,0.0,-228.5259844156658,-388.981027255601,-152.4557227932591,-54.796510705407655,-119.46653129690448,-35.54132254187981,-21.974113419578888,-33.64841959905938,-127.23909855623836,-30.097232422119852,0.0,0.0,4.111938237565239,0.5097986583813694
-1281.4204372830675,24,58.274601,0.0,-238.9487776770211,-419.8260846145159,-145.55395993214648,-53.30396067170183,-136.75969846229515,-33.653377132502385,-22.328357559938713,-40.80811923640816,-155.4340331189003,-34.80406887763784,0.0,0.0,0.0,0.1475820686729685
-1178.9834881099132,24,59.061092,0.0,-197.69297181616048,-347.4621439554519,-154.29139096538063,-52.813935413509576,-145.65188548299432,-34.39984012696623,-20.196069224036908,-44.34659231069055,-150.10775074784482,-32.020908066877794,0.0,0.0,0.7300496990521841,0.23867425562720507
-1584.9201078621109,24,59.849324,0.0,-307.3896448922519,-549.3581263988395,-169.875177113441,-53.59289032299739,-184.6744297653699,-30.78679452870438,-15.928487413223491,-35.857845201472244,-204.1203675186408,-33.33634470717024,0.0,3.3175836223229336,0.0,0.49686972137027474
-1329.3972507816104,24,60.656548,0.0,-256.1205177422756,-436.2266452917469,-175.10284546316845,-53.05481953406608,-137.85470608852063,-35.72427799498818,-24.271988989900038,-41.71451689980957,-137.35049873394422,-31.976434043190668,0.0,3.0304044439295845,0.0,1.1587041277174353
-1296.9243422755162,24,61.454322,0.0,-278.2195082317294,-493.7034417060962,-173.56326725946099,-58.16447502032955,-106.97361560523484,-20.59724782243174,-12.99111599089606,-27.608774091732542,-105.95435466316026,-19.148541884444604,0.0,0.0,0.28157658174042366,0.2208419519241085
-1445.3796253206144,24,62.23577,0.0,-299.17714170867674,-536.358651573481,-188.94645412007782,-49.424211273437834,-126.77439693702581,-32.1690551104764,-12.145998512205113,-31.961930413658795,-146.29559235659994,-22.126193314974913,0.0,0.09071765182688818,0.0,0.7613432757090826
-1213.179645729759,24,63.009845,0.0,-212.15610526382085,-363.24576686374525,-150.61579750074284,-61.3588486930666,-135.28047127195438,-42.64684666892316,-30.779643259571607,-51.054838827987375,-126.58196768635962,-39.45935969358724,0.0,0.1819891844137349,0.0,0.4089510083223739
-1676.6474969057226,24,63.791738,0.0,-312.9395791870938,-548.6922329421559,-201.97310626874,-68.20157868582864,-166.37340848375285,-50.48452063967922,-35.83722261027643,-53.757157026809885,-190.36624927338207,-48.02244178800387,0.0,0.0,0.4235970443314828,0.1082583373441251
-1135.648335187825,24,64.97636,0.0,-201.90512938466148,-335.85334777340023,-139.3259800251761,-58.54231647412265,-133.98973952965306,-48.031896160186335,-29.343169317901637,-47.49923071441679,-104.80085109821171,-36.35667471009515,0.0,0.0,0.0,0.08241483751251523
-1314.9024584128688,24,65.779506,0.0,-260.5319144837379,-465.71997250434094,-186.4145956396752,-46.985702539421446,-140.3688848425391,-23.622500078395092,-12.94299428619028,-33.57992783218942,-122.12251593782258,-22.613450268556896,0.0,0.0,0.0,0.08407162962396321
-2053.1124260928987,24,66.557569,0.0,-386.1443082167516,-672.7906240163201,-258.03586347241975,-77.31956633431518,-230.11826643636556,-52.7243619287553,-38.55736304389377,-55.28753324993088,-227.85917811356398,-54.27536128058232,0.0,0.0,5.936723246028148,1.2807727227557588
-1400.049838919955,24,67.353533,0.0,-261.94145427722776,-457.0009430520957,-183.39282121211966,-62.24163647570308,-164.65889976494307,-37.19840245880533,-21.907143837967556,-36.32494311068994,-143.38963062272555,-31.993964107677353,0.0,0.0,0.6762074621928889,0.387938432268486
-1536.548443340228,24,68.130499,0.0,-264.27671159471333,-446.5873554436016,-207.4709124243332,-91.5145284818771,-158.13564369997115,-59.64090620690313,-43.6927159348779,-54.86179105671867,-158.63986155244274,-51.72801694478922,0.0,0.0,3.913255124943782,0.1800076993118349
-1385.845743698337,24,68.926123,0.0,-254.0925282060947,-438.3906394873444,-180.37258684692333,-59.92879529607434,-140.5703032891221,-48.050130276352526,-33.51835587001296,-51.8699230253054,-136.35987273337665,-42.69260866773031,0.0,0.0,1.7218671405865535,1.3698893147816271
-1566.610359382179,24,69.700595,0.0,-316.1962761255922,-553.9024733271906,-191.5277253089492,-66.13900455141516,-148.3936862002272,-43.9956432807114,-35.38636272416022,-63.80715652881663,-108.52391237297806,-38.7381189621386,0.0,2.709946917058204,0.0,0.7820335105568684
-1277.5193928206418,24,70.47914,0.0,-219.72824447022907,-391.7947897593642,-142.07262927953593,-47.062452992011345,-194.44261111414997,-29.057230128269655,-22.361059788892252,-54.1418546292641,-142.4857280107389,-34.372792648186184,0.0,0.0,5.892008463044577,0.9867682989035429
-1066.40615339561,24,71.247224,0.0,-202.82793780430518,-352.0717322430983,-155.99411129847837,-52.400659158767986,-125.04580122238306,-23.91580584147941,-11.825352568327707,-34.55854947399406,-91.11434448247245,-16.651859302303667,0.0,0.0,1.2863629724059455,0.07021203438779425
-1668.9229583784752,24,72.051288,0.0,-333.81601398584786,-559.7794974939372,-228.2113818481156,-91.8761565398073,-131.05646010190966,-53.10328303919473,-44.14907218100674,-59.65535511358252,-121.69306740325791,-45.582670671815826,0,0,0,0
-1225.6923272226745,24,73.257638,0.0,-229.0857985349616,-406.2109134706524,-156.29589662065996,-45.829644664391225,-129.0488277334745,-26.982769716291966,-12.242356385455837,-38.21196749644137,-154.57981821097403,-27.20433438937165,0.0,0.2672355507973909,0.0,0.16586754525337466
-1414.2849914360718,24,74.057945,0.0,-241.61165720219634,-398.7532718373411,-204.57618350080554,-90.89466724625785,-130.61768560962605,-57.98323949490062,-49.90356346251414,-66.44449451171734,-119.88215726668513,-53.61807130402759,0.0,0.6077403450510319,0.0,0.5866545508050707
-1076.8047375246422,24,74.830108,0.0,-169.15882242089296,-293.9502716860992,-133.93417844296948,-46.0427996268406,-147.15547215481655,-35.36495114564309,-17.566836692610448,-47.36431905410149,-153.7167610571463,-32.550325243522074,0.0,0.0,0.0,0.2953997176716735
-1442.364855333899,24,75.601727,0.0,-252.45721740675708,-421.20331038008123,-182.41320536506373,-73.40105503185394,-147.66150861801015,-56.09699753579923,-40.26792940363835,-57.1972307350079,-158.3920317454806,-53.27436911220665,0,0,0,0
-1704.0423177876428,24,76.391786,0.0,-304.93201499208266,-527.103991116628,-204.93195200674538,-66.66447107260068,-193.91970381831706,-51.68232262405998,-32.702188755589006,-47.444059135953204,-220.46995746086859,-54.19165680479832,0.0,0.0,0.49554219395808974,0.8053025695631699
-2317.6856731350217,24,77.179643,0.0,-477.8980106234573,-850.9349355153205,-257.61223881073613,-103.34762296940418,-182.68350106047183,-61.16726877605153,-52.29153042679585,-83.77367804138173,-191.25972097275638,-56.7171659386464,0.0,0.5566333298239383,0.0,0.13504553440426698
-1571.0429647623296,24,77.967843,0.0,-322.85675108476437,-570.8137299582619,-175.00276137378108,-62.50616778453332,-142.3088593700001,-41.64177355332244,-24.095613813843364,-45.576131406957984,-152.3472931900289,-33.893883226836046,0.0,0.0,0.18586986250516524,0.3307636420026845
-1502.845908629639,24,78.768512,0.0,-273.38623838847934,-468.9188111767965,-156.2374838323278,-54.20033166012516,-165.16266405736516,-44.073641672261694,-33.04407955369414,-52.964964853404425,-206.57230137614238,-48.28539205904259,0.0,0.0,1.9451251201427802,0.4654303572308138
-1088.4451811764595,24,79.568393,0.0,-214.67314936068206,-358.2216919285303,-147.94073152042844,-60.121257154910396,-85.87310873263701,-31.959586779459368,-21.166590697302848,-29.643817344744846,-113.04971703817276,-25.795530619591442,0.0,2.2976505102612466,0.0,0.06188710468785728
-1765.5888360536023,24,80.355279,0.0,-425.00110984302574,-768.5351576933815,-173.65484556558536,-44.734706895575734,-129.62234261679066,-26.27640610816791,-17.890502029500766,-40.967059469743916,-118.28850659228722,-20.618199239543294,0.0,4.537616135616288,0.0,1.0324245801523486
-1333.4527504052212,24,81.561777,0.0,-254.4589449507495,-434.5418711597905,-145.39149825900137,-50.37157046423005,-144.2113521170419,-45.80797378006688,-30.47370263323003,-49.45174792558749,-138.13298831894184,-40.611100796581354,0.0,0.0,3.500806269619167,0.6743833248851092
-1059.413159857152,24,82.347078,0.0,-176.43925258125194,-299.65834303331826,-130.66455301982717,-51.17002963642797,-133.34924826076832,-33.89947905323787,-19.400686463165226,-26.292892336179317,-155.51301359954425,-33.025661873432085,0.0,1.3403698207364927,0.0,0.054488021138983475
-1012.5890602490383,24,83.119519,0.0,-159.4072604175164,-275.602454311936,-178.84519818004182,-59.417669246037704,-122.94191383847935,-27.385657346525768,-7.772121851988075,-17.82399854223724,-141.04905198893667,-22.34373452533931,0.0,0.0,0.0,0.09086433837588025
-1619.040794000283,24,83.898109,0.0,-304.4227585822908,-518.8950486439568,-173.62655305151705,-64.64933821562357,-179.90779281255544,-49.99443620698223,-32.11873630705868,-50.24131094472011,-196.36847420583211,-48.81634502974602,0.0,0.0,3.726153262537141,0.4361195685693312
-1046.333732779315,24,84.687717,0.0,-165.91145343195245,-259.7260877952791,-127.99269368957219,-53.88638531286244,-127.31927345237442,-45.2589660205845,-28.608411570202453,-40.703794629677574,-151.59977196669402,-45.326894910115776,0.0,0.0,0.9222636538119592,0.24335602883331256
-1402.4337183047987,24,85.466139,0.0,-226.67848128211676,-360.741665168201,-166.85356748627308,-79.9648872305742,-158.97808910223597,-66.04253285912176,-51.615568586745134,-63.30086514213667,-167.41317278428897,-60.84488866310518,0.0,0.0,4.523321201637891,0.2471889840362987
-1539.4133548540713,24,86.222093,0.0,-289.6111008493601,-508.49873526093893,-180.34653148387375,-73.25530476359863,-158.65465050473162,-50.44703548257824,-32.7817195910346,-46.64069910508348,-155.4503551570837,-43.72722265578791,0.0,3.708251320843264,0.0,0.5306909072759362
-809.0078647690486,24,87.014517,0.0,-132.81957812366255,-216.03470098737537,-128.16359712189458,-53.94447281016608,-89.47956904586604,-35.03867012469705,-17.463528114789206,-26.078059889796087,-85.9364149433191,-24.04927360748269,0.0,0.0,3.2144092911461173,0.40858051671096485
-1220.0837687095454,24,87.804136,0.0,-187.8059109918086,-293.2694705478791,-178.4056556161207,-75.50083649871677,-136.30360594342136,-57.926076120150306,-37.690412789802885,-47.22868403044833,-153.22931650228003,-52.72379966891749,0.0,0.0,0.29239628891157166,0.12128908679472837
-1092.0543221751723,24,88.55554,0.0,-176.82177077760704,-300.4757079220552,-142.104433614055,-50.23410553537025,-143.22032451392656,-40.61675147427253,-19.771391000039714,-32.464553413841976,-154.0674055469925,-32.27787837701136,0.0,0.0,6.509904736872315,0.9110094842268198
-1564.0328103005993,24,89.747864,0.0,-295.4046128144392,-523.2575079028617,-187.78030114361522,-61.28973591854947,-182.78729315657606,-33.1954797525712,-22.143500825834277,-42.530873849780555,-180.0098404677404,-35.63366446863145,0.0,0.0,0.7223229136193506,0.31550567826904585
-1096.888052453126,24,90.530679,0.0,-186.66319218556086,-304.4960395647654,-128.8719403368901,-63.930351778748836,-111.246752461811,-50.71753370627357,-37.667947651753316,-57.39672665970875,-112.02515753386623,-43.87241057374787,0.0,0.0,0.2681097971067613,0.14596496262045056
