# {"t_start": 1612921549.8897183, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-2421.281328418428,24,29.829412,0.0,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,-242.12813284184284,0.0,0.5695254406708821,0.0,2.1664001490295304
-2942.496127871177,24,30.643673,0.0,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,-294.2496127871177,0.0,0.0,0.0,0.26620921763253924
-2432.647888190896,24,31.456594,0.0,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,-243.26478881908963,0.0,0.0,2.4710290375322588,0.41021663138051667
-3497.0404825575456,24,32.261416,0.0,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,-349.70404825575457,0.0,0.0,7.430210675794861,2.667340211683387
-3116.0733983447262,24,33.043072,0.0,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,-311.60733983447267,190.01398886034184,2.2454431247687556,0.0,8.554315641853632
-3049.082150655518,24,33.845033,0.0,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,-304.9082150655518,0.0,0.0,0.0,0.05742085726464661
-4483.877933491156,24,34.633153,0.0,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,-448.38779334911555,0,0,0,0
-2041.3588751371885,24,35.459404,0.0,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,-204.13588751371884,0.0,0.6395529235187187,0.0,0.04708225735557772
-2871.7547697703717,24,36.252443,0.0,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,-287.17547697703714,0,0,0,0
-4449.3452142109045,24,37.055286,0.0,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,-444.93452142109044,0.0,0.0,3.349572446452572,1.7302575247366851
-4169.585442090525,24,41.115991,0.0,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,-416.95854420905255,0,0,0,0
-3940.1766910105957,24,41.96051,0.0,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,-394.01766910105954,0.0,2.1421421902353566,0.0,1.4269374716432863
-2062.4431958205814,24,42.771489,0.0,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,-206.24431958205815,0.0,2.4283498329445337,0.0,0.268628182555993
-1876.032209227167,24,43.548072,0.0,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,-187.6032209227167,0,0,0,0
-2578.3555488944676,24,44.334759,0.0,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,-257.8355548894467,0.0,0.0,7.508849904778004,1.6729109532677229
-2572.1826928499745,24,45.127048,0.0,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,-257.21826928499746,0.0,0.11317103979003118,0.0,1.6060748783373655
-2413.872577256106,24,45.916887,0.0,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,-241.38725772561062,0.0,7.433916233895594,0.0,2.0539914163981883
-4653.291597617747,24,46.741106,0.0,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,-465.32915976177475,0.0,0.0,2.6437507432887384,0.28065224111248327
-5077.927668953263,24,47.582928,0.0,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,-507.7927668953262,0.0,1.4207296894185175,0.0,1.5300042431123007
-2283.8838375695814,24,48.398121,0.0,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,-228.3883837569581,0.0,3.206318571318667,0.0,2.928362808562947
-2673.7625764810523,24,52.499527,0.0,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,-267.3762576481052,0.0,0.0,4.903219163590866,1.8969206787598327
-2203.181356889781,24,53.278692,0.0,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,-220.3181356889781,0,0,0,0
-3410.265056539025,24,54.052837,0.0,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,-341.0265056539025,0,0,0,0
-2573.6500069863673,24,54.838588,0.0,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,-257.3650006986367,0.0,0.0,0.6070701946345191,0.23633943286501072
-1946.7182108149464,24,55.623682,0.0,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,-194.6718210814946,0.0,0.09220824594990629,0.01500318460756589,0.218806855392008
-2900.4984066321044,24,56.393646,0.0,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,-290.04984066321043,0,0,0,0
-3189.534016456952,24,57.190785,0.0,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,-318.95340164569524,0.0,0.0,5.401079710058181,2.624429598448266
-2476.3530754307935,24,58.001941,0.0,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,-247.63530754307936,0.0,0.5265081073565618,0.0,2.6794838594195975
-2179.0574708615713,24,58.83911,0.0,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,-217.90574708615713,0.0,0.0,0.0,0.20983929709713878
-2454.7427934419393,24,59.636494,0.0,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,-245.47427934419395,0.0,0.0,0.0,0.06942401112532387
-2797.8208910856797,24,63.791775,0.0,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,-279.78208910856796,0,0,0,0
-1933.165140276562,24,64.83289,0.0,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,-193.31651402765618,0.0,0.0,1.4579253377005292,0.40761356969649504
-1710.1583156643455,24,65.616911,0.0,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,-171.01583156643454,0.0,0.0005598398479764732,0.0020385638344364576,0.11991440165451851
-3182.4216096011783,24,66.410676,0.0,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,-318.2421609601178,0.0,0.0,0.09050937991879793,0.04917963488997573
-3180.465604124345,24,67.231455,0.0,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,-318.0465604124345,0.0,0.0,0.038939898982047416,0.07090632184634427
-2400.402236401243,24,68.035825,0.0,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,-240.0402236401243,0.0,0.0,2.0483816177906577,0.08175779619717938
-1687.648293348434,24,68.841727,0.0,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,-168.7648293348434,0,0,0,0
-2567.534282802226,24,69.645074,0.0,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,-256.7534282802226,28.29498019751935,1.0705497106930002,0.0,5.193307870642805
-3267.1514163217275,24,70.448005,0.0,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,-326.7151416321728,2.004170899205306,0.15698673007280783,0.0,3.1538125647913464
-1323.8800366175406,24,71.240045,0.0,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,-132.38800366175406,0.0,0.043523414149638784,0.046682653168642396,1.920260444909703
-2762.5825084285148,24,75.304438,0.0,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,-276.2582508428515,0.0,0.0,0.9942173740227418,0.0714474827493114
-2229.1453064626235,24,76.186367,0.0,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,-222.91453064626236,0.0,0.0,0.03382089103946917,0.21084697038054942
-2932.6661395232295,24,77.004763,0.0,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,-293.2666139523229,0,0,0,0
-2163.821045687124,24,77.942057,0.0,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,-216.3821045687124,0.0,1.9297966446982788,0.0,0.29408340369578223
-3873.7348936610483,24,78.80038,0.0,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,-387.3734893661048,0,0,0,0
-2235.3548232408903,24,79.561791,0.0,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,-223.535482324089,0,0,0,0
-3568.5692200482918,24,80.371202,0.0,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,-356.85692200482913,0,0,0,0
-1270.2253554358554,24,81.218277,0.0,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,-127.02253554358555,0.0,0.31751805766253227,0.015915964695550677,0.18334417355437482
-3575.649359852709,24,82.122099,0.0,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,-357.5649359852709,0.0,0.11909244510112327,0.0,2.218712769326836
-3304.267322995085,24,82.96692,0.0,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,-330.42673229950856,0.0,0.0,1.2420865252452469,0.047381789024354366
-2390.353924889722,24,87.665815,0.0,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,-239.03539248897215,0.0,0.05945340404428423,0.018085353084110967,1.6528711129887599
-2087.0231800098145,24,88.77969,0.0,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,-208.70231800098145,0.0,3.1224636796211445,0.0,0.9463566231334121
-2940.924178877441,24,89.589106,0.0,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,-294.09241788774415,0.0,0.0,3.571485871819998,0.28258173825004834
-2292.200014192971,24,90.375591,0.0,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,-229.22000141929712,0.0,0.0,6.165812985542154,0.7925388658331046
-2033.7111925434965,24,91.461969,0.0,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,-203.37111925434965,0.0,0.0,3.9623637248584394,0.14821626789887554
-3180.5625683503345,24,92.311416,0.0,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,-318.0562568350335,0,0,0,0
-2914.604414564746,24,93.207977,0.0,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,-291.4604414564746,0.0,0.028277706906936206,0.0,0.6068718680177739
-1767.7959175356862,24,94.017628,0.0,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,-176.7795917535686,0.0,0.047529879226880345,0.0,0.14469261057339622
-2260.9678966106962,24,94.797895,0.0,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,-226.09678966106964,0,0,0,0
-1961.067849081001,24,95.583787,0.0,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,-196.1067849081001,0.0,1.6559602722285045,0.0,0.32131182296188054
-3427.727619771273,24,99.677167,0.0,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,-342.77276197712735,0,0,0,0
-2666.6014278489897,24,100.464352,0.0,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,-266.66014278489894,0.0,0.0,6.7261888411390895,2.0176018580224246
-1654.188614810824,24,101.234317,0.0,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,-165.41886148108242,0,0,0,0
-2523.9699144674837,24,102.052414,0.0,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,-252.39699144674836,0.0,0.2375603211049273,0.0,1.0582674087730386
-1962.8649489121478,24,102.829,0.0,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,-196.2864948912148,0.0,0.0,2.4663006036656867,0.054618890810408424
-4118.848938936136,24,103.629558,0.0,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,-411.88489389361354,0.0,2.679355065931822,0.0,0.3738511285624239
-1994.4291676754729,24,104.42328,0.0,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,-199.44291676754727,0.0,0.0,2.9160174539103476,0.25593357539552564
-2874.7573005339377,24,105.195104,0.0,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,-287.47573005339376,0,0,0,0
-2270.621278331484,24,105.986701,0.0,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,-227.06212783314842,0,0,0,0
-2893.7729004327603,24,106.79777,0.0,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,-289.37729004327605,1.4961389216838796,0.059571370347244246,0.30903806856196203,3.0057570322862506
-3417.0973774538825,24,110.938181,0.0,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,-341.7097377453882,0.0,0.7411289781132937,0.0,2.515354934897016
-2697.418033603564,24,111.736169,0.0,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,-269.7418033603564,0.0,0.0,4.191421564306864,0.3341172946322425
-2222.1852156332584,24,112.516298,0.0,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,-222.21852156332585,0.0,4.13842196571255,0.0,0.2531855047988804
-1444.7731758554564,24,113.310638,0.0,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,-144.47731758554562,0.0,1.373474108447844,0.0,0.0679916145737624
-1705.2767052863444,24,114.08846,0.0,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,-170.52767052863445,0.0,0.7424717469363853,0.0,1.9432069090365165
-1231.9387549948092,24,114.868919,0.0,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,-123.19387549948091,0.0,0.0,0.37657794666960853,0.5919724800291605
-1648.9326262847205,24,115.644927,0.0,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,-164.89326262847206,0.0,0.04025186978078543,0.5294754221100643,1.3774446533150957
-1760.224718270097,24,116.43157,0.0,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,-176.0224718270097,0.0,0.0,2.3202496292675585,0.1682807079210359
-1865.5818918752645,24,117.228935,0.0,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,-186.55818918752644,0.0,0.0,2.795794653200202,0.9771867520622812
-2435.3886055753665,24,117.999043,0.0,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,-243.53886055753665,0.0,3.84616502043406,0.0,0.6743069791259975
-2035.9985394849018,24,122.163358,0.0,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,-203.5998539484902,0.0,0.0,3.6570515757337323,0.07946964745329196
-3523.835232103097,24,122.952861,0.0,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,-352.3835232103097,0.0,1.5885628076242304,0.0,0.05270972070736652
-1822.1541326570439,24,123.753077,0.0,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,-182.21541326570437,0,0,0,0
-2029.8419384124518,24,124.882101,0.0,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,-202.9841938412452,0.0,0.0,0.01889974699200392,0.23469179333277723
-1923.9985556116424,24,125.681939,0.0,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,-192.39985556116423,0,0,0,0
-2190.121994203337,24,126.546714,0.0,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,-219.01219942033373,0.0,0.0,0.0,0.04898245976854917
-2786.850020961091,24,127.592655,0.0,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,-278.6850020961091,0.0,0.0,2.1672047480375074,0.07225753311619706
-1728.5108208344495,24,128.382957,0.0,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,-172.85108208344496,0.0,4.703129083134009,0.0,3.069743121689123
-2568.4956247314512,24,129.175929,0.0,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,-256.84956247314517,0.0,0.0,1.1973474586810162,0.18921632800867552
-2098.7951423401473,24,129.944943,0.0,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,-209.87951423401472,0,0,0,0
-2621.7901167847263,24,134.08104,0.0,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,-262.1790116784726,0.0,0.0,1.266310435672863,0.5677409269395055
-2235.2065364619657,24,134.882219,0.0,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,-223.52065364619656,0.0,0.019428519313569925,0.3783920340337491,0.9727629360909382
-2152.5520976003127,24,135.658551,0.0,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,-215.25520976003125,0,0,0,0
-1784.3481404346521,24,136.446031,0.0,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,-178.43481404346522,0.0,0.0,0.19599527159984587,0.4671284999072976
