# {"t_start": 1612921550.3961086, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss-2565.27295068695,24,7.647161,0.0,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,-256.527295068695,0.0,0.0,0.0,0.0488601813161367
-1934.8855641860246,24,8.400772,0.0,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,-193.48855641860246,0.0,0.0,1.2619617707511777,0.07792052449180344
-2710.014411051952,24,9.17484,0.0,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,-271.00144110519517,0.0,0.0,4.320541765567586,0.07843646254824704
-3207.3375044847485,24,9.970941,0.0,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,-320.73375044847484,0.0,3.350384428103772,0.0,2.6143642930325774
-2860.9739387352497,24,10.766052,0.0,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,-286.09739387352494,0.0,1.0979719279439697,0.0,0.05203463775176066
-2512.7469233223323,24,11.547409,0.0,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,-251.27469233223323,0,0,0,0
-2812.759393350874,24,12.34839,0.0,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,-281.27593933508734,0.0,4.913834572902578,0.0,1.2411339932315546
-5025.830985499977,24,13.149875,0.0,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,-502.58309854999766,0,0,0,0
-2899.9973603741178,24,13.935944,0.0,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,-289.99973603741176,0.0,0.0,1.254041507918544,0.14274118456757276
-3339.092054375586,24,14.747304,0.0,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,-333.90920543755857,0,0,0,0
-2457.138547334897,24,29.880456,0.0,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,-245.71385473348968,0.0,4.027776932317593,0.0,0.9724376639268152
-2084.1920663382807,24,30.673853,0.0,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,-208.41920663382805,0,0,0,0
-2693.769176828923,24,31.495185,0.0,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,-269.37691768289227,0.0,3.839014962422331,0.0,0.2354475839978263
-2102.952259621212,24,32.302407,0.0,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,-210.29522596212118,0.0,0.0,0.6771713138567507,0.7330590195120178
-2711.135832907792,24,33.082624,0.0,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,-271.11358329077916,0.0,2.4901228970277995,0.0,2.5898751255803183
-2877.107700123061,24,33.879413,0.0,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,-287.7107700123061,0,0,0,0
-3355.3771172035827,24,34.67184,0.0,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,-335.53771172035823,0,0,0,0
-2076.6808405639713,24,35.497457,0.0,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,-207.66808405639713,0.0,1.053600495812893,0.0,0.19439535532561497
-2736.5489347457337,24,36.292905,0.0,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,-273.6548934745734,0.0,0.0,1.3276340458186904,0.9558388323264314
-2759.860069487833,24,37.093895,0.0,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,-275.9860069487833,0.0,0.0,0.9500633991611304,0.20163905867739074
-2861.0289994042478,24,41.169483,0.0,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,-286.1028999404248,181.06208482858256,4.612237279240722,0.0,8.522753348979018
-2546.2273158984267,24,41.992872,0.0,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,-254.6227315898427,0.0,0.15445472214450762,0.0,0.2567491133140518
-2338.490283728603,24,42.809997,0.0,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,-233.84902837286032,0.0,0.0,3.9560577423180163,0.05855973579934842
-2022.7358610172496,24,43.592924,0.0,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,-202.27358610172496,0.0,0.0,0.01968029896206891,0.5731297684130587
-5639.16669344022,24,44.366294,0.0,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,-563.916669344022,22.603995067607656,2.8535805408019415,0.0,5.143787659626897
-4180.103316917502,24,45.165688,0.0,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,-418.01033169175014,0.0,0.0,0.6541687628114882,0.22838132481998974
-2373.3670334460753,24,45.9546,0.0,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,-237.3367033446075,0.0,0.8683361015246744,0.0,0.1288858271754877
-3023.866230089064,24,46.777791,0.0,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,-302.3866230089064,0.0,5.331330519617499,0.0,3.4501304711431926
-3042.779134557037,24,47.617563,0.0,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,-304.27791345570375,0,0,0,0
-2992.339151223619,24,48.43707,0.0,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,-299.2339151223619,0.0,0.21785469504583999,0.0,2.0973757056520297
-2561.1251174506383,24,52.537516,0.0,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,-256.11251174506384,0.0,0.007377984973840901,0.37729418518243873,0.5874689793203258
-2042.9737440666006,24,53.317009,0.0,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,-204.29737440666005,0,0,0,0
-2616.618508559357,24,54.101555,0.0,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,-261.66185085593565,0.0,0.0,4.345271645490517,0.5141485392245202
